layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
6,K,0.980078125,0.019921875,2.739358023973182e-06,7.43381679058075e-05,0.00021432973444461821,0.0,0.0001245295803528279,0.0,0.0,0.00022664014832116664,1.0,-0.0021514590829610825,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,45358.63984375,0.019921875,1.0,0.0,0.0,1.0
6,O,0.93671875,0.06328125,6.256544475036208e-06,1.3672839850187302e-05,0.00018314062617719173,0.0,0.00013876202865503728,0.0,0.0,0.0005225470929872244,1.0,0.04586792523041368,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.96484375,60204.1484375,0.06328125,1.0,0.0,0.0,1.0
6,Q,0.980078125,0.019921875,2.7925009362661513e-06,5.2428245544433595e-05,0.00021830201148986816,0.0,0.00012203659571241587,0.0,0.0,0.0002387572661973536,1.0,0.01478712037205696,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.989453125,46728.87265625,0.019921875,0.9780029296875,0.0,0.0,1.0
6,V,0.94140625,0.05859375,6.261191811063327e-06,3.636365290731192e-05,0.00020753946155309676,0.0,0.00013411543623078614,0.0,0.0,0.0005426083691418171,1.0,0.05684585794806481,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9640625,62021.57109375,0.05859375,1.0,0.0,0.0,1.0
7,FFN1,0.96875,0.03125,3.7566268929367654e-06,5.574449896812439e-05,0.00022371374070644378,0.0,0.00012901819281978532,0.0,0.0,0.00037293381174094973,1.0,0.01710296720266342,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98359375,50891.784375,0.03125,1.0,0.0,0.0,1.0
7,FFN2,0.973828125,0.026171875,3.6612959775084164e-06,6.000073626637459e-05,0.00023135729134082794,0.0,0.00014350740239024162,0.0,0.0,0.00031253669294528663,1.0,0.07248923629522323,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98203125,53784.046875,0.026171875,1.0,0.0,0.0,1.0
7,K,0.981640625,0.018359375,2.711559818635578e-06,7.576867938041687e-05,0.0002447739243507385,0.0,0.0001147151691839099,0.0,0.0,0.00020865237747784703,1.0,0.0187997781438753,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98984375,47394.8390625,0.018359375,0.9780029296875,0.0,0.0,1.0
7,O,0.946484375,0.053515625,5.473251076182351e-06,3.5225600004196164e-05,0.00020477771759033203,0.0,0.0001352403240161948,0.0,0.0,0.0005060575262177735,1.0,0.03938472140580416,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.969140625,57404.98203125,0.053515625,1.0,0.0,0.0,1.0
7,Q,0.978125,0.021875,2.912941272370517e-06,5.1365047693252566e-05,0.00020483583211898803,0.0,0.0001304491262999363,0.0,0.0,0.00021206268575042487,1.0,0.03749087965115905,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9875,46729.940625,0.021875,1.0,0.0,0.0,1.0
7,V,0.948828125,0.051171875,4.932444062433205e-06,2.9956735670566558e-05,0.0001716766506433487,0.0,0.00012244698154972866,0.0,0.0,0.000502417009556666,1.0,0.09843062581494451,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.968359375,51974.13125,0.051171875,1.0,0.0,0.0,1.0
