condition,step,quantity,bin_idx,bin_low,bin_high,bin_center,count
a_only,1,B,47,0.0317514,0.0331947,0.032473,498
a_only,1,B,48,0.0331947,0.0346379,0.0339163,516
a_only,1,B,49,0.0346379,0.0360812,0.0353596,481
a_only,1,C_eff,0,-0.524917,-0.505337,-0.515127,1
a_only,1,C_eff,1,-0.505337,-0.485757,-0.495547,0
a_only,1,C_eff,2,-0.485757,-0.466176,-0.475967,0
a_only,1,C_eff,3,-0.466176,-0.446596,-0.456386,2
a_only,1,C_eff,4,-0.446596,-0.427016,-0.436806,3
a_only,1,C_eff,5,-0.427016,-0.407435,-0.417226,1
a_only,1,C_eff,6,-0.407435,-0.387855,-0.397645,3
a_only,1,C_eff,7,-0.387855,-0.368275,-0.378065,2
a_only,1,C_eff,8,-0.368275,-0.348694,-0.358485,7
a_only,1,C_eff,9,-0.348694,-0.329114,-0.338904,3
a_only,1,C_eff,10,-0.329114,-0.309534,-0.319324,7
a_only,1,C_eff,11,-0.309534,-0.289953,-0.299743,6
a_only,1,C_eff,12,-0.289953,-0.270373,-0.280163,3
a_only,1,C_eff,13,-0.270373,-0.250793,-0.260583,11
a_only,1,C_eff,14,-0.250793,-0.231212,-0.241002,17
a_only,1,C_eff,15,-0.231212,-0.211632,-0.221422,39
a_only,1,C_eff,16,-0.211632,-0.192052,-0.201842,41
a_only,1,C_eff,17,-0.192052,-0.172471,-0.182261,96
a_only,1,C_eff,18,-0.172471,-0.152891,-0.162681,250
a_only,1,C_eff,19,-0.152891,-0.133311,-0.143101,762
a_only,1,C_eff,20,-0.133311,-0.11373,-0.12352,2196
a_only,1,C_eff,21,-0.11373,-0.09415,-0.10394,5741
a_only,1,C_eff,22,-0.09415,-0.0745696,-0.0843598,14807
a_only,1,C_eff,23,-0.0745696,-0.0549893,-0.0647794,32177
a_only,1,C_eff,24,-0.0549893,-0.0354089,-0.0451991,59262
a_only,1,C_eff,25,-0.0354089,-0.0158286,-0.0256188,90980
a_only,1,C_eff,26,-0.0158286,0.00375173,-0.00603844,110283
a_only,1,C_eff,27,0.00375173,0.0233321,0.0135419,104151
a_only,1,C_eff,28,0.0233321,0.0429124,0.0331222,79459
a_only,1,C_eff,29,0.0429124,0.0624927,0.0527026,48443
a_only,1,C_eff,30,0.0624927,0.0820731,0.0722829,24240
a_only,1,C_eff,31,0.0820731,0.101653,0.0918632,10411
a_only,1,C_eff,32,0.101653,0.121234,0.111444,4084
a_only,1,C_eff,33,0.121234,0.140814,0.131024,1446
a_only,1,C_eff,34,0.140814,0.160394,0.150604,516
a_only,1,C_eff,35,0.160394,0.179975,0.170185,192
a_only,1,C_eff,36,0.179975,0.199555,0.189765,67
a_only,1,C_eff,37,0.199555,0.219135,0.209345,34
a_only,1,C_eff,38,0.219135,0.238716,0.228926,16
a_only,1,C_eff,39,0.238716,0.258296,0.248506,20
a_only,1,C_eff,40,0.258296,0.277876,0.268086,8
a_only,1,C_eff,41,0.277876,0.297457,0.287667,10
a_only,1,C_eff,42,0.297457,0.317037,0.307247,7
a_only,1,C_eff,43,0.317037,0.336617,0.326827,5
a_only,1,C_eff,44,0.336617,0.356198,0.346408,7
a_only,1,C_eff,45,0.356198,0.375778,0.365988,2
a_only,1,C_eff,46,0.375778,0.395358,0.385568,1
a_only,1,C_eff,47,0.395358,0.414939,0.405149,2
a_only,1,C_eff,48,0.414939,0.434519,0.424729,1
a_only,1,C_eff,49,0.434519,0.454099,0.444309,2
a_only,1845,A,0,-0.311651,-0.300049,-0.30585,1
a_only,1845,A,1,-0.300049,-0.288447,-0.294248,0
a_only,1845,A,2,-0.288447,-0.276845,-0.282646,1
a_only,1845,A,3,-0.276845,-0.265243,-0.271044,1
a_only,1845,A,4,-0.265243,-0.253641,-0.259442,4
a_only,1845,A,5,-0.253641,-0.242039,-0.24784,4
a_only,1845,A,6,-0.242039,-0.230437,-0.236238,3
a_only,1845,A,7,-0.230437,-0.218835,-0.224636,13
a_only,1845,A,8,-0.218835,-0.207233,-0.213034,15
a_only,1845,A,9,-0.207233,-0.195632,-0.201433,13
a_only,1845,A,10,-0.195632,-0.18403,-0.189831,24
a_only,1845,A,11,-0.18403,-0.172428,-0.178229,55
a_only,1845,A,12,-0.172428,-0.160826,-0.166627,62
a_only,1845,A,13,-0.160826,-0.149224,-0.155025,100
a_only,1845,A,14,-0.149224,-0.137622,-0.143423,144
a_only,1845,A,15,-0.137622,-0.12602,-0.131821,204
a_only,1845,A,16,-0.12602,-0.114418,-0.120219,247
a_only,1845,A,17,-0.114418,-0.102816,-0.108617,407
a_only,1845,A,18,-0.102816,-0.0912145,-0.0970155,491
a_only,1845,A,19,-0.0912145,-0.0796126,-0.0854136,698
a_only,1845,A,20,-0.0796126,-0.0680107,-0.0738117,869
a_only,1845,A,21,-0.0680107,-0.0564088,-0.0622098,1137
a_only,1845,A,22,-0.0564088,-0.0448069,-0.0506079,1250
a_only,1845,A,23,-0.0448069,-0.033205,-0.039006,1508
a_only,1845,A,24,-0.033205,-0.0216031,-0.0274041,1629
a_only,1845,A,25,-0.0216031,-0.0100012,-0.0158022,1743
a_only,1845,A,26,-0.0100012,0.00160066,-0.00420029,1831
a_only,1845,A,27,0.00160066,0.0132026,0.00740161,1851
a_only,1845,A,28,0.0132026,0.0248045,0.0190035,1722
a_only,1845,A,29,0.0248045,0.0364064,0.0306054,1610
a_only,1845,A,30,0.0364064,0.0480082,0.0422073,1420
a_only,1845,A,31,0.0480082,0.0596101,0.0538092,1222
a_only,1845,A,32,0.0596101,0.071212,0.0654111,1099
a_only,1845,A,33,0.071212,0.0828139,0.077013,844
a_only,1845,A,34,0.0828139,0.0944158,0.0886149,670
a_only,1845,A,35,0.0944158,0.106018,0.100217,491
a_only,1845,A,36,0.106018,0.11762,0.111819,368
a_only,1845,A,37,0.11762,0.129222,0.123421,264
a_only,1845,A,38,0.129222,0.140823,0.135022,189
a_only,1845,A,39,0.140823,0.152425,0.146624,142
a_only,1845,A,40,0.152425,0.164027,0.158226,76
a_only,1845,A,41,0.164027,0.175629,0.169828,57
a_only,1845,A,42,0.175629,0.187231,0.18143,32
a_only,1845,A,43,0.187231,0.198833,0.193032,21
a_only,1845,A,44,0.198833,0.210435,0.204634,19
a_only,1845,A,45,0.210435,0.222037,0.216236,12
a_only,1845,A,46,0.222037,0.233639,0.227838,5
a_only,1845,A,47,0.233639,0.245241,0.23944,3
a_only,1845,A,48,0.245241,0.256842,0.251041,3
a_only,1845,A,49,0.256842,0.268444,0.262643,2
a_only,1845,B,0,-0.168077,-0.161333,-0.164705,1
a_only,1845,B,1,-0.161333,-0.154589,-0.157961,2
a_only,1845,B,2,-0.154589,-0.147846,-0.151218,2
a_only,1845,B,3,-0.147846,-0.141102,-0.144474,1
a_only,1845,B,4,-0.141102,-0.134359,-0.137731,3
a_only,1845,B,5,-0.134359,-0.127615,-0.130987,5
a_only,1845,B,6,-0.127615,-0.120872,-0.124243,19
a_only,1845,B,7,-0.120872,-0.114128,-0.1175,23
a_only,1845,B,8,-0.114128,-0.107385,-0.110756,38
a_only,1845,B,9,-0.107385,-0.100641,-0.104013,48
a_only,1845,B,10,-0.100641,-0.0938975,-0.0972693,95
a_only,1845,B,11,-0.0938975,-0.0871539,-0.0905257,118
a_only,1845,B,12,-0.0871539,-0.0804104,-0.0837822,173
a_only,1845,B,13,-0.0804104,-0.0736668,-0.0770386,247
a_only,1845,B,14,-0.0736668,-0.0669233,-0.0702951,350
a_only,1845,B,15,-0.0669233,-0.0601797,-0.0635515,464
a_only,1845,B,16,-0.0601797,-0.0534362,-0.056808,578
a_only,1845,B,17,-0.0534362,-0.0466926,-0.0500644,760
a_only,1845,B,18,-0.0466926,-0.0399491,-0.0433209,953
a_only,1845,B,19,-0.0399491,-0.0332055,-0.0365773,1124
a_only,1845,B,20,-0.0332055,-0.026462,-0.0298337,1223
a_only,1845,B,21,-0.026462,-0.0197184,-0.0230902,1375
a_only,1845,B,22,-0.0197184,-0.0129749,-0.0163466,1550
a_only,1845,B,23,-0.0129749,-0.00623132,-0.00960309,1594
a_only,1845,B,24,-0.00623132,0.000512235,-0.00285954,1638
a_only,1845,B,25,0.000512235,0.00725579,0.00388401,1607
a_only,1845,B,26,0.00725579,0.0139993,0.0106276,1593
a_only,1845,B,27,0.0139993,0.0207429,0.0173711,1553
a_only,1845,B,28,0.0207429,0.0274864,0.0241147,1407
a_only,1845,B,29,0.0274864,0.03423,0.0308582,1233
a_only,1845,B,30,0.03423,0.0409735,0.0376018,1086
a_only,1845,B,31,0.0409735,0.0477171,0.0443453,903
a_only,1845,B,32,0.0477171,0.0544606,0.0510889,701
a_only,1845,B,33,0.0544606,0.0612042,0.0578324,610
a_only,1845,B,34,0.0612042,0.0679478,0.064576,445
a_only,1845,B,35,0.0679478,0.0746913,0.0713195,307
a_only,1845,B,36,0.0746913,0.0814349,0.0780631,267
a_only,1845,B,37,0.0814349,0.0881784,0.0848066,171
a_only,1845,B,38,0.0881784,0.094922,0.0915502,106
a_only,1845,B,39,0.094922,0.101666,0.0982937,78
a_only,1845,B,40,0.101666,0.108409,0.105037,50
a_only,1845,B,41,0.108409,0.115153,0.111781,29
a_only,1845,B,42,0.115153,0.121896,0.118524,22
a_only,1845,B,43,0.121896,0.12864,0.125268,5
a_only,1845,B,44,0.12864,0.135383,0.132011,9
a_only,1845,B,45,0.135383,0.142127,0.138755,2
a_only,1845,B,46,0.142127,0.14887,0.145499,1
a_only,1845,B,47,0.14887,0.155614,0.152242,4
a_only,1845,B,48,0.155614,0.162357,0.158986,1
a_only,1845,B,49,0.162357,0.169101,0.165729,2
a_only,1845,C_eff,0,-0.521842,-0.502554,-0.512198,1
a_only,1845,C_eff,1,-0.502554,-0.483265,-0.49291,0
a_only,1845,C_eff,2,-0.483265,-0.463977,-0.473621,0
a_only,1845,C_eff,3,-0.463977,-0.444689,-0.454333,2
a_only,1845,C_eff,4,-0.444689,-0.425401,-0.435045,2
a_only,1845,C_eff,5,-0.425401,-0.406112,-0.415757,2
a_only,1845,C_eff,6,-0.406112,-0.386824,-0.396468,3
a_only,1845,C_eff,7,-0.386824,-0.367536,-0.37718,3
a_only,1845,C_eff,8,-0.367536,-0.348248,-0.357892,6
a_only,1845,C_eff,9,-0.348248,-0.328959,-0.338604,3
a_only,1845,C_eff,10,-0.328959,-0.309671,-0.319315,5
a_only,1845,C_eff,11,-0.309671,-0.290383,-0.300027,7
a_only,1845,C_eff,12,-0.290383,-0.271095,-0.280739,5
a_only,1845,C_eff,13,-0.271095,-0.251806,-0.261451,8
a_only,1845,C_eff,14,-0.251806,-0.232518,-0.242162,12
a_only,1845,C_eff,15,-0.232518,-0.21323,-0.222874,36
a_only,1845,C_eff,16,-0.21323,-0.193942,-0.203586,46
a_only,1845,C_eff,17,-0.193942,-0.174653,-0.184298,85
a_only,1845,C_eff,18,-0.174653,-0.155365,-0.165009,206
a_only,1845,C_eff,19,-0.155365,-0.136077,-0.145721,675
a_only,1845,C_eff,20,-0.136077,-0.116789,-0.126433,1872
a_only,1845,C_eff,21,-0.116789,-0.0975005,-0.107145,4965
a_only,1845,C_eff,22,-0.0975005,-0.0782123,-0.0878564,12583
a_only,1845,C_eff,23,-0.0782123,-0.058924,-0.0685682,27874
a_only,1845,C_eff,24,-0.058924,-0.0396358,-0.0492799,52543
a_only,1845,C_eff,25,-0.0396358,-0.0203475,-0.0299917,82861
a_only,1845,C_eff,26,-0.0203475,-0.00105931,-0.0107034,105115
a_only,1845,C_eff,27,-0.00105931,0.0182289,0.00858482,106157
a_only,1845,C_eff,28,0.0182289,0.0375172,0.0278731,85677
a_only,1845,C_eff,29,0.0375172,0.0568054,0.0471613,56181
a_only,1845,C_eff,30,0.0568054,0.0760937,0.0664495,30246
a_only,1845,C_eff,31,0.0760937,0.0953819,0.0857378,13620
a_only,1845,C_eff,32,0.0953819,0.11467,0.105026,5663
a_only,1845,C_eff,33,0.11467,0.133958,0.124314,2088
a_only,1845,C_eff,34,0.133958,0.153247,0.143603,794
a_only,1845,C_eff,35,0.153247,0.172535,0.162891,253
a_only,1845,C_eff,36,0.172535,0.191823,0.182179,95
a_only,1845,C_eff,37,0.191823,0.211111,0.201467,42
a_only,1845,C_eff,38,0.211111,0.2304,0.220755,14
a_only,1845,C_eff,39,0.2304,0.249688,0.240044,23
a_only,1845,C_eff,40,0.249688,0.268976,0.259332,13
a_only,1845,C_eff,41,0.268976,0.288264,0.27862,7
a_only,1845,C_eff,42,0.288264,0.307553,0.297908,5
a_only,1845,C_eff,43,0.307553,0.326841,0.317197,8
a_only,1845,C_eff,44,0.326841,0.346129,0.336485,8
a_only,1845,C_eff,45,0.346129,0.365417,0.355773,3
a_only,1845,C_eff,46,0.365417,0.384706,0.375061,1
a_only,1845,C_eff,47,0.384706,0.403994,0.39435,2
a_only,1845,C_eff,48,0.403994,0.423282,0.413638,1
a_only,1845,C_eff,49,0.423282,0.44257,0.432926,3
a_only,3689,A,0,-0.364825,-0.348996,-0.356911,2
a_only,3689,A,1,-0.348996,-0.333166,-0.341081,4
a_only,3689,A,2,-0.333166,-0.317336,-0.325251,1
a_only,3689,A,3,-0.317336,-0.301506,-0.309421,3
a_only,3689,A,4,-0.301506,-0.285676,-0.293591,10
a_only,3689,A,5,-0.285676,-0.269846,-0.277761,9
a_only,3689,A,6,-0.269846,-0.254016,-0.261931,5
a_only,3689,A,7,-0.254016,-0.238186,-0.246101,28
a_only,3689,A,8,-0.238186,-0.222357,-0.230272,33
a_only,3689,A,9,-0.222357,-0.206527,-0.214442,63
a_only,3689,A,10,-0.206527,-0.190697,-0.198612,68
a_only,3689,A,11,-0.190697,-0.174867,-0.182782,127
a_only,3689,A,12,-0.174867,-0.159037,-0.166952,184
a_only,3689,A,13,-0.159037,-0.143207,-0.151122,256
a_only,3689,A,14,-0.143207,-0.127377,-0.135292,384
a_only,3689,A,15,-0.127377,-0.111547,-0.119462,570
a_only,3689,A,16,-0.111547,-0.0957176,-0.103633,724
a_only,3689,A,17,-0.0957176,-0.0798877,-0.0878027,950
a_only,3689,A,18,-0.0798877,-0.0640579,-0.0719728,1263
a_only,3689,A,19,-0.0640579,-0.048228,-0.0561429,1536
a_only,3689,A,20,-0.048228,-0.0323981,-0.040313,1822
a_only,3689,A,21,-0.0323981,-0.0165682,-0.0244832,1939
a_only,3689,A,22,-0.0165682,-0.000738363,-0.0086533,2131
a_only,3689,A,23,-0.000738363,0.0150915,0.00717657,2165
a_only,3689,A,24,0.0150915,0.0309214,0.0230064,2061
a_only,3689,A,25,0.0309214,0.0467513,0.0388363,1795
a_only,3689,A,26,0.0467513,0.0625811,0.0546662,1538
a_only,3689,A,27,0.0625811,0.078411,0.0704961,1319
a_only,3689,A,28,0.078411,0.0942409,0.0863259,1053
a_only,3689,A,29,0.0942409,0.110071,0.102156,762
a_only,3689,A,30,0.110071,0.125901,0.117986,560
a_only,3689,A,31,0.125901,0.141731,0.133816,397
a_only,3689,A,32,0.141731,0.15756,0.149645,285
a_only,3689,A,33,0.15756,0.17339,0.165475,194
a_only,3689,A,34,0.17339,0.18922,0.181305,118
a_only,3689,A,35,0.18922,0.20505,0.197135,89
a_only,3689,A,36,0.20505,0.22088,0.212965,50
a_only,3689,A,37,0.22088,0.23671,0.228795,26
a_only,3689,A,38,0.23671,0.25254,0.244625,20
a_only,3689,A,39,0.25254,0.268369,0.260455,13
a_only,3689,A,40,0.268369,0.284199,0.276284,6
a_only,3689,A,41,0.284199,0.300029,0.292114,4
a_only,3689,A,42,0.300029,0.315859,0.307944,2
a_only,3689,A,43,0.315859,0.331689,0.323774,4
a_only,3689,A,44,0.331689,0.347519,0.339604,1
a_only,3689,A,45,0.347519,0.363349,0.355434,0
a_only,3689,A,46,0.363349,0.379179,0.371264,0
a_only,3689,A,47,0.379179,0.395008,0.387094,1
a_only,3689,A,48,0.395008,0.410838,0.402923,0
a_only,3689,A,49,0.410838,0.426668,0.418753,1
a_only,3689,B,0,-0.148648,-0.142405,-0.145527,2
a_only,3689,B,1,-0.142405,-0.136163,-0.139284,3
a_only,3689,B,2,-0.136163,-0.12992,-0.133041,4
a_only,3689,B,3,-0.12992,-0.123677,-0.126798,8
a_only,3689,B,4,-0.123677,-0.117434,-0.120556,10
a_only,3689,B,5,-0.117434,-0.111191,-0.114313,32
a_only,3689,B,6,-0.111191,-0.104949,-0.10807,36
a_only,3689,B,7,-0.104949,-0.0987059,-0.101827,69
a_only,3689,B,8,-0.0987059,-0.0924632,-0.0955846,88
a_only,3689,B,9,-0.0924632,-0.0862204,-0.0893418,141
a_only,3689,B,10,-0.0862204,-0.0799776,-0.083099,158
a_only,3689,B,11,-0.0799776,-0.0737349,-0.0768562,241
a_only,3689,B,12,-0.0737349,-0.0674921,-0.0706135,335
a_only,3689,B,13,-0.0674921,-0.0612493,-0.0643707,414
a_only,3689,B,14,-0.0612493,-0.0550065,-0.0581279,532
a_only,3689,B,15,-0.0550065,-0.0487638,-0.0518852,650
a_only,3689,B,16,-0.0487638,-0.042521,-0.0456424,821
a_only,3689,B,17,-0.042521,-0.0362782,-0.0393996,943
a_only,3689,B,18,-0.0362782,-0.0300355,-0.0331568,1142
a_only,3689,B,19,-0.0300355,-0.0237927,-0.0269141,1252
a_only,3689,B,20,-0.0237927,-0.0175499,-0.0206713,1350
a_only,3689,B,21,-0.0175499,-0.0113071,-0.0144285,1381
a_only,3689,B,22,-0.0113071,-0.00506436,-0.00818575,1492
a_only,3689,B,23,-0.00506436,0.00117841,-0.00194298,1562
a_only,3689,B,24,0.00117841,0.00742118,0.00429979,1517
a_only,3689,B,25,0.00742118,0.013664,0.0105426,1514
a_only,3689,B,26,0.013664,0.0199067,0.0167853,1420
a_only,3689,B,27,0.0199067,0.0261495,0.0230281,1235
a_only,3689,B,28,0.0261495,0.0323923,0.0292709,1157
a_only,3689,B,29,0.0323923,0.038635,0.0355137,1003
a_only,3689,B,30,0.038635,0.0448778,0.0417564,884
a_only,3689,B,31,0.0448778,0.0511206,0.0479992,755
a_only,3689,B,32,0.0511206,0.0573634,0.054242,592
a_only,3689,B,33,0.0573634,0.0636061,0.0604847,470
a_only,3689,B,34,0.0636061,0.0698489,0.0667275,393
a_only,3689,B,35,0.0698489,0.0760917,0.0729703,250
a_only,3689,B,36,0.0760917,0.0823344,0.0792131,227
a_only,3689,B,37,0.0823344,0.0885772,0.0854558,149
a_only,3689,B,38,0.0885772,0.09482,0.0916986,119
a_only,3689,B,39,0.09482,0.101063,0.0979414,85
a_only,3689,B,40,0.101063,0.107306,0.104184,52
a_only,3689,B,41,0.107306,0.113548,0.110427,36
a_only,3689,B,42,0.113548,0.119791,0.11667,19
a_only,3689,B,43,0.119791,0.126034,0.122912,13
a_only,3689,B,44,0.126034,0.132277,0.129155,9
a_only,3689,B,45,0.132277,0.138519,0.135398,5
a_only,3689,B,46,0.138519,0.144762,0.141641,3
a_only,3689,B,47,0.144762,0.151005,0.147884,1
a_only,3689,B,48,0.151005,0.157248,0.154126,1
a_only,3689,B,49,0.157248,0.16349,0.160369,1
a_only,3689,C_eff,0,-0.518766,-0.499694,-0.50923,1
a_only,3689,C_eff,1,-0.499694,-0.480622,-0.490158,0
a_only,3689,C_eff,2,-0.480622,-0.46155,-0.471086,0
a_only,3689,C_eff,3,-0.46155,-0.442478,-0.452014,2
a_only,3689,C_eff,4,-0.442478,-0.423406,-0.432942,2
a_only,3689,C_eff,5,-0.423406,-0.404335,-0.41387,2
a_only,3689,C_eff,6,-0.404335,-0.385263,-0.394799,4
a_only,3689,C_eff,7,-0.385263,-0.366191,-0.375727,2
a_only,3689,C_eff,8,-0.366191,-0.347119,-0.356655,5
a_only,3689,C_eff,9,-0.347119,-0.328047,-0.337583,4
a_only,3689,C_eff,10,-0.328047,-0.308975,-0.318511,5
a_only,3689,C_eff,11,-0.308975,-0.289903,-0.299439,5
a_only,3689,C_eff,12,-0.289903,-0.270831,-0.280367,7
a_only,3689,C_eff,13,-0.270831,-0.251759,-0.261295,7
a_only,3689,C_eff,14,-0.251759,-0.232687,-0.242223,17
a_only,3689,C_eff,15,-0.232687,-0.213615,-0.223151,35
a_only,3689,C_eff,16,-0.213615,-0.194543,-0.204079,42
a_only,3689,C_eff,17,-0.194543,-0.175471,-0.185007,77
a_only,3689,C_eff,18,-0.175471,-0.156399,-0.165935,220
a_only,3689,C_eff,19,-0.156399,-0.137327,-0.146863,650
a_only,3689,C_eff,20,-0.137327,-0.118255,-0.127791,1864
a_only,3689,C_eff,21,-0.118255,-0.0991829,-0.108719,4807
a_only,3689,C_eff,22,-0.0991829,-0.080111,-0.0896469,11866
a_only,3689,C_eff,23,-0.080111,-0.061039,-0.070575,26098
a_only,3689,C_eff,24,-0.061039,-0.041967,-0.051503,49091
a_only,3689,C_eff,25,-0.041967,-0.022895,-0.032431,77830
a_only,3689,C_eff,26,-0.022895,-0.00382306,-0.013359,101014
a_only,3689,C_eff,27,-0.00382306,0.0152489,0.00571293,105165
a_only,3689,C_eff,28,0.0152489,0.0343209,0.0247849,87976
a_only,3689,C_eff,29,0.0343209,0.0533929,0.0438569,60762
a_only,3689,C_eff,30,0.0533929,0.0724648,0.0629289,34453
a_only,3689,C_eff,31,0.0724648,0.0915368,0.0820008,16446
a_only,3689,C_eff,32,0.0915368,0.110609,0.101073,6914
a_only,3689,C_eff,33,0.110609,0.129681,0.120145,2774
a_only,3689,C_eff,34,0.129681,0.148753,0.139217,1059
a_only,3689,C_eff,35,0.148753,0.167825,0.158289,349
a_only,3689,C_eff,36,0.167825,0.186897,0.177361,126
a_only,3689,C_eff,37,0.186897,0.205969,0.196433,46
a_only,3689,C_eff,38,0.205969,0.225041,0.215505,23
a_only,3689,C_eff,39,0.225041,0.244113,0.234577,14
a_only,3689,C_eff,40,0.244113,0.263185,0.253649,17
a_only,3689,C_eff,41,0.263185,0.282257,0.272721,11
a_only,3689,C_eff,42,0.282257,0.301329,0.291793,6
a_only,3689,C_eff,43,0.301329,0.3204,0.310865,7
a_only,3689,C_eff,44,0.3204,0.339472,0.329936,6
a_only,3689,C_eff,45,0.339472,0.358544,0.349008,6
a_only,3689,C_eff,46,0.358544,0.377616,0.36808,1
a_only,3689,C_eff,47,0.377616,0.396688,0.387152,2
a_only,3689,C_eff,48,0.396688,0.41576,0.406224,0
a_only,3689,C_eff,49,0.41576,0.434832,0.425296,4
a_only,5533,A,0,-0.368989,-0.35278,-0.360885,5
a_only,5533,A,1,-0.35278,-0.336571,-0.344676,2
a_only,5533,A,2,-0.336571,-0.320362,-0.328467,2
a_only,5533,A,3,-0.320362,-0.304153,-0.312257,10
a_only,5533,A,4,-0.304153,-0.287944,-0.296048,9
a_only,5533,A,5,-0.287944,-0.271735,-0.279839,13
a_only,5533,A,6,-0.271735,-0.255526,-0.26363,24
a_only,5533,A,7,-0.255526,-0.239317,-0.247421,32
a_only,5533,A,8,-0.239317,-0.223108,-0.231212,43
a_only,5533,A,9,-0.223108,-0.206898,-0.215003,72
a_only,5533,A,10,-0.206898,-0.190689,-0.198794,107
a_only,5533,A,11,-0.190689,-0.17448,-0.182585,125
a_only,5533,A,12,-0.17448,-0.158271,-0.166376,217
a_only,5533,A,13,-0.158271,-0.142062,-0.150167,329
a_only,5533,A,14,-0.142062,-0.125853,-0.133958,419
a_only,5533,A,15,-0.125853,-0.109644,-0.117749,606
a_only,5533,A,16,-0.109644,-0.093435,-0.10154,842
a_only,5533,A,17,-0.093435,-0.0772259,-0.0853304,1080
a_only,5533,A,18,-0.0772259,-0.0610168,-0.0691214,1344
a_only,5533,A,19,-0.0610168,-0.0448077,-0.0529123,1569
a_only,5533,A,20,-0.0448077,-0.0285987,-0.0367032,1792
a_only,5533,A,21,-0.0285987,-0.0123896,-0.0204941,1984
a_only,5533,A,22,-0.0123896,0.00381949,-0.00428505,2073
a_only,5533,A,23,0.00381949,0.0200286,0.011924,2045
a_only,5533,A,24,0.0200286,0.0362376,0.0281331,1932
a_only,5533,A,25,0.0362376,0.0524467,0.0443422,1721
a_only,5533,A,26,0.0524467,0.0686558,0.0605513,1539
a_only,5533,A,27,0.0686558,0.0848649,0.0767603,1209
a_only,5533,A,28,0.0848649,0.101074,0.0929694,955
a_only,5533,A,29,0.101074,0.117283,0.109178,734
a_only,5533,A,30,0.117283,0.133492,0.125388,541
a_only,5533,A,31,0.133492,0.149701,0.141597,352
a_only,5533,A,32,0.149701,0.16591,0.157806,257
a_only,5533,A,33,0.16591,0.182119,0.174015,192
a_only,5533,A,34,0.182119,0.198328,0.190224,137
a_only,5533,A,35,0.198328,0.214537,0.206433,92
a_only,5533,A,36,0.214537,0.230747,0.222642,53
a_only,5533,A,37,0.230747,0.246956,0.238851,34
a_only,5533,A,38,0.246956,0.263165,0.25506,31
a_only,5533,A,39,0.263165,0.279374,0.271269,12
a_only,5533,A,40,0.279374,0.295583,0.287478,14
a_only,5533,A,41,0.295583,0.311792,0.303687,9
a_only,5533,A,42,0.311792,0.328001,0.319896,5
a_only,5533,A,43,0.328001,0.34421,0.336106,4
a_only,5533,A,44,0.34421,0.360419,0.352315,3
a_only,5533,A,45,0.360419,0.376628,0.368524,2
a_only,5533,A,46,0.376628,0.392837,0.384733,0
a_only,5533,A,47,0.392837,0.409046,0.400942,0
a_only,5533,A,48,0.409046,0.425255,0.417151,2
a_only,5533,A,49,0.425255,0.441465,0.43336,2
a_only,5533,B,0,-0.178672,-0.171619,-0.175145,1
a_only,5533,B,1,-0.171619,-0.164565,-0.168092,2
a_only,5533,B,2,-0.164565,-0.157512,-0.161039,0
a_only,5533,B,3,-0.157512,-0.150458,-0.153985,2
a_only,5533,B,4,-0.150458,-0.143405,-0.146932,4
a_only,5533,B,5,-0.143405,-0.136352,-0.139878,6
a_only,5533,B,6,-0.136352,-0.129298,-0.132825,7
a_only,5533,B,7,-0.129298,-0.122245,-0.125771,9
a_only,5533,B,8,-0.122245,-0.115191,-0.118718,24
a_only,5533,B,9,-0.115191,-0.108138,-0.111665,30
a_only,5533,B,10,-0.108138,-0.101084,-0.104611,61
a_only,5533,B,11,-0.101084,-0.0940311,-0.0975578,87
a_only,5533,B,12,-0.0940311,-0.0869776,-0.0905043,128
a_only,5533,B,13,-0.0869776,-0.0799242,-0.0834509,221
a_only,5533,B,14,-0.0799242,-0.0728708,-0.0763975,285
a_only,5533,B,15,-0.0728708,-0.0658174,-0.0693441,337
a_only,5533,B,16,-0.0658174,-0.058764,-0.0622907,524
a_only,5533,B,17,-0.058764,-0.0517105,-0.0552372,666
a_only,5533,B,18,-0.0517105,-0.0446571,-0.0481838,827
a_only,5533,B,19,-0.0446571,-0.0376037,-0.0411304,1075
a_only,5533,B,20,-0.0376037,-0.0305503,-0.034077,1169
a_only,5533,B,21,-0.0305503,-0.0234969,-0.0270236,1324
a_only,5533,B,22,-0.0234969,-0.0164434,-0.0199701,1526
a_only,5533,B,23,-0.0164434,-0.00939002,-0.0129167,1668
a_only,5533,B,24,-0.00939002,-0.0023366,-0.00586331,1688
a_only,5533,B,25,-0.0023366,0.00471682,0.00119011,1737
a_only,5533,B,26,0.00471682,0.0117702,0.00824353,1646
a_only,5533,B,27,0.0117702,0.0188237,0.015297,1618
a_only,5533,B,28,0.0188237,0.0258771,0.0223504,1511
a_only,5533,B,29,0.0258771,0.0329305,0.0294038,1380
a_only,5533,B,30,0.0329305,0.0399839,0.0364572,1116
a_only,5533,B,31,0.0399839,0.0470373,0.0435106,941
a_only,5533,B,32,0.0470373,0.0540908,0.050564,748
a_only,5533,B,33,0.0540908,0.0611442,0.0576175,626
a_only,5533,B,34,0.0611442,0.0681976,0.0646709,450
a_only,5533,B,35,0.0681976,0.075251,0.0717243,345
a_only,5533,B,36,0.075251,0.0823044,0.0787777,262
