condition,step,erank_A,erank_B,erank_AB,erank_C
a_only,1342,31.7917,31.6319,31.2053,544.162
a_only,1352,31.7958,31.6249,31.2029,544.184
a_only,1362,31.7935,31.6305,31.2051,544.187
a_only,1372,31.7973,31.6392,31.2275,544.217
a_only,1382,31.7978,31.6498,31.2463,544.229
a_only,1392,31.7999,31.6546,31.2618,544.227
a_only,1402,31.8016,31.6634,31.2719,544.25
a_only,1412,31.8066,31.6716,31.2983,544.262
a_only,1422,31.8071,31.6741,31.2931,544.282
a_only,1432,31.8024,31.674,31.2853,544.295
a_only,1442,31.8047,31.6765,31.3031,544.322
a_only,1452,31.8031,31.6748,31.2967,544.34
a_only,1462,31.8062,31.668,31.2928,544.356
a_only,1472,31.8043,31.6791,31.312,544.373
a_only,1482,31.8025,31.6755,31.3019,544.396
a_only,1492,31.8023,31.6712,31.2971,544.401
a_only,1502,31.8046,31.6731,31.3064,544.432
a_only,1512,31.806,31.6594,31.2843,544.447
a_only,1522,31.8059,31.6617,31.2892,544.476
a_only,1532,31.8031,31.6566,31.2747,544.479
a_only,1542,31.7993,31.6663,31.2831,544.493
a_only,1552,31.8,31.6579,31.2696,544.506
a_only,1562,31.802,31.6585,31.2798,544.521
a_only,1572,31.8067,31.6621,31.292,544.526
a_only,1582,31.8095,31.6577,31.2998,544.544
a_only,1592,31.8106,31.6665,31.3262,544.563
a_only,1602,31.8117,31.6738,31.3313,544.573
a_only,1612,31.8111,31.6689,31.3367,544.587
a_only,1622,31.8095,31.6679,31.3278,544.614
a_only,1632,31.8129,31.6661,31.3286,544.641
a_only,1642,31.8151,31.6682,31.3368,544.657
a_only,1652,31.8151,31.6664,31.3326,544.676
a_only,1662,31.816,31.664,31.3398,544.708
a_only,1672,31.8156,31.6669,31.3519,544.734
a_only,1682,31.8149,31.6643,31.3509,544.757
a_only,1692,31.8159,31.6637,31.3514,544.777
a_only,1702,31.8172,31.6693,31.356,544.796
a_only,1712,31.8214,31.6704,31.3694,544.813
a_only,1722,31.8216,31.6691,31.3635,544.832
a_only,1732,31.8229,31.6568,31.3521,544.844
a_only,1742,31.8194,31.6578,31.3562,544.868
a_only,1752,31.8229,31.6562,31.3698,544.889
a_only,1762,31.821,31.665,31.3777,544.892
a_only,1772,31.8203,31.6789,31.3957,544.908
a_only,1782,31.8219,31.6818,31.3992,544.919
a_only,1792,31.8224,31.6782,31.3994,544.94
a_only,1802,31.8256,31.6845,31.4093,544.957
a_only,1812,31.8238,31.6881,31.4182,544.973
a_only,1822,31.8248,31.6966,31.4265,544.999
a_only,1832,31.8246,31.7002,31.4296,545.012
a_only,1842,31.8241,31.7029,31.4287,545.021
a_only,1852,31.8217,31.7101,31.4332,545.031
a_only,1862,31.8207,31.7011,31.4155,545.05
a_only,1872,31.8168,31.7001,31.4043,545.086
a_only,1882,31.8177,31.6988,31.4009,545.101
a_only,1892,31.8178,31.6896,31.3862,545.13
a_only,1902,31.8203,31.6856,31.3864,545.153
a_only,1912,31.8214,31.6854,31.3851,545.175
a_only,1922,31.8197,31.6899,31.3844,545.19
a_only,1932,31.8173,31.6943,31.384,545.206
a_only,1942,31.8153,31.695,31.3918,545.212
a_only,1952,31.8165,31.6982,31.3874,545.234
a_only,1962,31.8185,31.6926,31.3749,545.251
a_only,1972,31.8174,31.6949,31.3761,545.259
a_only,1982,31.8167,31.7028,31.3826,545.268
a_only,1992,31.8159,31.695,31.377,545.292
a_only,2002,31.8103,31.6924,31.3596,545.303
a_only,2012,31.8115,31.6902,31.3671,545.32
a_only,2022,31.8107,31.6845,31.3527,545.343
a_only,2032,31.8127,31.6864,31.3483,545.364
a_only,2042,31.813,31.6897,31.3611,545.372
a_only,2052,31.8104,31.6768,31.3371,545.385
a_only,2062,31.8145,31.6759,31.3458,545.405
a_only,2072,31.8144,31.6776,31.3425,545.426
a_only,2082,31.8156,31.686,31.3623,545.45
a_only,2092,31.8155,31.6838,31.356,545.465
a_only,2102,31.8188,31.6791,31.3609,545.48
a_only,2112,31.8177,31.672,31.3555,545.502
a_only,2122,31.8208,31.6688,31.3506,545.526
a_only,2132,31.8195,31.6669,31.3495,545.559
a_only,2142,31.8195,31.6626,31.3493,545.559
a_only,2152,31.8184,31.6684,31.3562,545.569
a_only,2162,31.8164,31.6704,31.3553,545.578
a_only,2172,31.8144,31.6736,31.3532,545.599
a_only,2182,31.8119,31.6788,31.3511,545.607
a_only,2192,31.8119,31.6821,31.3649,545.629
a_only,2202,31.8133,31.6775,31.3606,545.64
a_only,2212,31.8127,31.6795,31.3577,545.651
a_only,2222,31.8109,31.6704,31.3459,545.675
a_only,2232,31.8074,31.6714,31.3389,545.686
a_only,2242,31.8111,31.6693,31.3407,545.697
a_only,2252,31.8141,31.6725,31.3446,545.71
a_only,2262,31.8109,31.6806,31.3456,545.724
a_only,2272,31.8099,31.6839,31.3521,545.732
a_only,2282,31.8096,31.686,31.3597,545.749
a_only,2292,31.8104,31.6919,31.3708,545.763
a_only,2302,31.8058,31.6823,31.3524,545.781
a_only,2312,31.8041,31.6838,31.3535,545.799
a_only,2322,31.8059,31.6849,31.3627,545.799
a_only,2332,31.8069,31.6801,31.3563,545.804
a_only,2342,31.8096,31.6795,31.3576,545.809
a_only,2352,31.808,31.6886,31.3656,545.815
a_only,2362,31.8077,31.6816,31.3592,545.832
a_only,2372,31.8113,31.6855,31.3578,545.845
a_only,2382,31.8114,31.6847,31.3575,545.859
a_only,2392,31.8136,31.6895,31.3648,545.86
a_only,2402,31.8142,31.6849,31.3654,545.873
a_only,2412,31.8144,31.6956,31.3838,545.877
a_only,2422,31.8162,31.6976,31.3955,545.898
a_only,2432,31.8148,31.7011,31.4033,545.905
a_only,2442,31.8147,31.6983,31.409,545.923
a_only,2452,31.8121,31.6932,31.3944,545.943
a_only,2462,31.8119,31.6887,31.3795,545.962
a_only,2472,31.8116,31.6778,31.369,545.972
a_only,2482,31.8133,31.6718,31.3553,545.991
a_only,2492,31.8125,31.6607,31.3414,546.011
a_only,2502,31.8142,31.6693,31.3476,546.016
a_only,2512,31.8148,31.6701,31.3464,546.04
a_only,2522,31.8148,31.6723,31.3463,546.055
a_only,2532,31.8124,31.6659,31.3395,546.079
a_only,2542,31.8103,31.6776,31.3528,546.1
a_only,2552,31.8043,31.6724,31.3267,546.114
a_only,2562,31.8054,31.6807,31.3437,546.131
a_only,2572,31.8036,31.6762,31.3348,546.151
a_only,2582,31.8019,31.675,31.3335,546.16
a_only,2592,31.8022,31.6768,31.338,546.187
a_only,2602,31.805,31.6783,31.3381,546.202
a_only,2612,31.8047,31.6753,31.3365,546.221
a_only,2622,31.8026,31.6761,31.3322,546.234
a_only,2632,31.8014,31.6794,31.3382,546.248
a_only,2642,31.7999,31.6795,31.3323,546.263
a_only,2652,31.8047,31.6785,31.334,546.268
a_only,2662,31.807,31.6791,31.3407,546.272
a_only,2672,31.8051,31.6901,31.358,546.281
a_only,2682,31.8074,31.6817,31.3491,546.281
a_only,2692,31.807,31.6827,31.345,546.297
a_only,2702,31.8102,31.675,31.3389,546.306
a_only,2712,31.81,31.6747,31.3398,546.325
a_only,2722,31.8074,31.6756,31.3451,546.341
a_only,2732,31.8091,31.678,31.3427,546.359
a_only,2742,31.8084,31.6805,31.3416,546.364
a_only,2752,31.8082,31.6729,31.333,546.377
a_only,2762,31.8069,31.6813,31.3382,546.375
a_only,2772,31.8073,31.6806,31.3396,546.388
a_only,2782,31.8087,31.6802,31.3381,546.398
a_only,2792,31.8077,31.6813,31.3457,546.407
a_only,2802,31.8083,31.6763,31.3321,546.406
a_only,2812,31.8111,31.6778,31.3374,546.41
a_only,2822,31.8086,31.6878,31.3498,546.422
a_only,2832,31.8043,31.6861,31.3457,546.443
a_only,2842,31.8042,31.6898,31.3486,546.463
a_only,2852,31.802,31.696,31.3554,546.472
a_only,2862,31.799,31.6944,31.3433,546.492
a_only,2872,31.8031,31.7,31.3589,546.515
a_only,2882,31.8057,31.7005,31.3574,546.516
a_only,2892,31.8045,31.6976,31.3498,546.535
a_only,2902,31.8063,31.7074,31.3617,546.546
a_only,2912,31.8086,31.7116,31.3661,546.563
a_only,2922,31.8072,31.7038,31.3503,546.574
a_only,2932,31.8085,31.6994,31.352,546.595
a_only,2942,31.8095,31.6995,31.3524,546.608
a_only,2952,31.8127,31.6965,31.3578,546.623
a_only,2962,31.8098,31.6946,31.3496,546.648
a_only,2972,31.8119,31.6976,31.353,546.655
a_only,2982,31.81,31.6974,31.3483,546.668
a_only,2992,31.8085,31.6981,31.348,546.682
a_only,3002,31.8084,31.6939,31.3386,546.686
a_only,3012,31.8091,31.6907,31.326,546.694
a_only,3022,31.8098,31.694,31.3289,546.715
a_only,3032,31.8086,31.6882,31.3159,546.729
a_only,3042,31.8075,31.6846,31.3191,546.734
a_only,3052,31.8078,31.6836,31.3219,546.74
a_only,3062,31.8099,31.6803,31.3204,546.758
a_only,3072,31.8111,31.6762,31.3223,546.747
a_only,3082,31.8136,31.6736,31.3124,546.769
a_only,3092,31.8142,31.6674,31.2983,546.769
a_only,3102,31.8138,31.6682,31.3031,546.78
a_only,3112,31.8143,31.6743,31.3088,546.785
a_only,3122,31.8164,31.6744,31.3121,546.799
a_only,3132,31.8168,31.6742,31.3139,546.811
a_only,3142,31.8194,31.679,31.3273,546.813
a_only,3152,31.8214,31.6791,31.334,546.831
a_only,3162,31.823,31.6861,31.3471,546.826
a_only,3172,31.8214,31.6933,31.3529,546.833
a_only,3182,31.8196,31.6942,31.3583,546.838
a_only,3192,31.8221,31.7087,31.3857,546.845
a_only,3202,31.8231,31.6961,31.3733,546.851
a_only,3212,31.8246,31.6966,31.3845,546.861
a_only,3222,31.823,31.6924,31.3787,546.864
a_only,3232,31.8226,31.7011,31.39,546.878
a_only,3242,31.8255,31.7082,31.4019,546.884
a_only,3252,31.8251,31.7056,31.4021,546.892
a_only,3262,31.8256,31.7177,31.416,546.903
a_only,3272,31.8266,31.7126,31.4073,546.92
a_only,3282,31.8234,31.7159,31.4096,546.923
a_only,3292,31.8226,31.7234,31.413,546.927
a_only,3302,31.8235,31.7255,31.4138,546.934
a_only,3312,31.8248,31.7195,31.4084,546.936
a_only,3322,31.8232,31.7208,31.4033,546.94
a_only,3332,31.8242,31.7146,31.4001,546.952
a_only,3342,31.8252,31.7196,31.4041,546.964
a_only,3352,31.8256,31.7144,31.3957,546.986
a_only,3362,31.8252,31.7202,31.4005,546.988
a_only,3372,31.8234,31.7148,31.3989,547.008
a_only,3382,31.8215,31.7096,31.3956,547.018
a_only,3392,31.8186,31.6997,31.3809,547.03
a_only,3402,31.818,31.698,31.3785,547.04
a_only,3412,31.8199,31.6917,31.3759,547.052
a_only,3422,31.8192,31.6846,31.3698,547.06
a_only,3432,31.8177,31.6844,31.3694,547.075
a_only,3442,31.8183,31.6842,31.3657,547.077
a_only,3452,31.8194,31.6869,31.3682,547.078
a_only,3462,31.8201,31.6874,31.3703,547.074
a_only,3472,31.8173,31.6851,31.3634,547.086
a_only,3482,31.8176,31.6853,31.3762,547.091
a_only,3492,31.8184,31.6889,31.3816,547.093
a_only,3502,31.82,31.6912,31.3926,547.11
a_only,3512,31.8196,31.6958,31.3943,547.116
a_only,3522,31.8186,31.7015,31.397,547.118
a_only,3532,31.8165,31.701,31.3943,547.126
a_only,3542,31.8144,31.7052,31.3969,547.128
a_only,3552,31.8144,31.7079,31.408,547.139
a_only,3562,31.8122,31.6988,31.3941,547.139
a_only,3572,31.8127,31.6995,31.3983,547.154
a_only,3582,31.8071,31.703,31.402,547.166
a_only,3592,31.8068,31.7074,31.4083,547.171
a_only,3602,31.8064,31.7171,31.425,547.186
a_only,3612,31.8076,31.7087,31.4181,547.195
a_only,3622,31.81,31.7034,31.4164,547.202
a_only,3632,31.8115,31.7073,31.4291,547.208
a_only,3642,31.8133,31.6962,31.415,547.214
a_only,3652,31.8135,31.7059,31.4311,547.226
a_only,3662,31.8147,31.707,31.4349,547.232
a_only,3672,31.815,31.7074,31.4347,547.233
a_only,3682,31.8155,31.6972,31.4245,547.231
a_only,3692,31.8168,31.6955,31.4219,547.243
a_only,3702,31.8141,31.6939,31.4106,547.248
a_only,3712,31.8135,31.6973,31.4114,547.25
a_only,3722,31.8108,31.7012,31.4143,547.257
a_only,3732,31.8106,31.6984,31.4107,547.253
a_only,3742,31.8107,31.7045,31.4189,547.251
a_only,3752,31.81,31.7043,31.4123,547.266
a_only,3762,31.8072,31.7102,31.4199,547.286
a_only,3772,31.8103,31.7085,31.4177,547.29
a_only,3782,31.81,31.7157,31.4253,547.297
a_only,3792,31.8088,31.7145,31.4252,547.302
a_only,3802,31.8107,31.7183,31.4267,547.3
a_only,3812,31.8076,31.7152,31.4123,547.302
a_only,3822,31.808,31.7217,31.4149,547.312
a_only,3832,31.809,31.7125,31.4038,547.308
a_only,3842,31.8095,31.7063,31.4025,547.313
a_only,3852,31.8103,31.6975,31.3979,547.321
a_only,3862,31.8115,31.6992,31.3981,547.333
a_only,3872,31.8074,31.681,31.3644,547.33
a_only,3882,31.8091,31.6775,31.3623,547.341
a_only,3892,31.8096,31.6684,31.3438,547.364
a_only,3902,31.8065,31.6812,31.3554,547.373
a_only,3912,31.8073,31.685,31.3594,547.384
a_only,3922,31.8086,31.6835,31.3596,547.397
a_only,3932,31.8085,31.6788,31.3525,547.409
a_only,3942,31.8085,31.6734,31.3477,547.416
a_only,3952,31.8077,31.6741,31.3491,547.417
a_only,3962,31.8082,31.6753,31.3492,547.421
a_only,3972,31.8068,31.6853,31.3584,547.424
a_only,3982,31.8115,31.6835,31.3662,547.438
a_only,3992,31.8112,31.6879,31.3732,547.442
a_only,4002,31.8102,31.6959,31.3791,547.447
a_only,4012,31.8079,31.6945,31.3773,547.439
a_only,4022,31.81,31.692,31.3787,547.442
a_only,4032,31.8084,31.7033,31.3847,547.443
a_only,4042,31.8082,31.6996,31.3776,547.443
a_only,4052,31.8062,31.6914,31.3656,547.452
a_only,4062,31.804,31.696,31.3688,547.459
a_only,4072,31.8077,31.6995,31.3865,547.461
a_only,4082,31.8085,31.6944,31.3866,547.457
a_only,4092,31.8057,31.6919,31.3793,547.469
a_only,4102,31.8087,31.6922,31.389,547.475
a_only,4112,31.8096,31.6861,31.3755,547.475
a_only,4122,31.8112,31.6944,31.387,547.489
a_only,4132,31.8098,31.7053,31.3953,547.5
a_only,4142,31.8097,31.7115,31.4039,547.515
a_only,4152,31.8084,31.716,31.4041,547.52
a_only,4162,31.8099,31.7179,31.4014,547.517
a_only,4172,31.8104,31.7213,31.4009,547.522
a_only,4182,31.811,31.715,31.395,547.529
a_only,4192,31.8148,31.7043,31.3899,547.537
a_only,4202,31.8168,31.7062,31.3924,547.541
a_only,4212,31.8176,31.7082,31.3993,547.544
a_only,4222,31.8196,31.7144,31.4089,547.544
a_only,4232,31.8204,31.7066,31.3993,547.548
a_only,4242,31.8191,31.7119,31.4035,547.554
a_only,4252,31.8183,31.715,31.4071,547.552
a_only,4262,31.8184,31.703,31.3952,547.56
a_only,4272,31.8162,31.6997,31.389,547.571
a_only,4282,31.8152,31.7039,31.394,547.573
a_only,4292,31.8158,31.6983,31.3912,547.583
a_only,4302,31.8152,31.6941,31.3805,547.586
a_only,4312,31.8148,31.6912,31.3721,547.592
a_only,4322,31.8131,31.696,31.3745,547.598
a_only,4332,31.8132,31.6914,31.3656,547.605
a_only,4342,31.8138,31.6865,31.362,547.612
a_only,4352,31.8126,31.6825,31.3593,547.624
a_only,4362,31.814,31.6829,31.3649,547.639
a_only,4372,31.8143,31.6884,31.3718,547.643
a_only,4382,31.8163,31.691,31.3769,547.648
a_only,4392,31.8165,31.6975,31.3939,547.64
a_only,4402,31.8152,31.6922,31.3973,547.643
a_only,4412,31.8148,31.6937,31.3933,547.651
a_only,4422,31.8164,31.6906,31.3946,547.66
a_only,4432,31.8159,31.7051,31.4171,547.66
a_only,4442,31.8164,31.6981,31.4097,547.669
a_only,4452,31.816,31.6921,31.4002,547.672
a_only,4462,31.8141,31.6798,31.3778,547.676
a_only,4472,31.8162,31.6795,31.3778,547.689
a_only,4482,31.8175,31.6803,31.3838,547.7
a_only,4492,31.817,31.671,31.3645,547.707
a_only,4502,31.8144,31.6642,31.3537,547.71
a_only,4512,31.8142,31.6732,31.3695,547.712
a_only,4522,31.8139,31.685,31.3928,547.721
a_only,4532,31.8152,31.6825,31.3857,547.721
a_only,4542,31.8156,31.6737,31.3822,547.715
a_only,4552,31.8154,31.6791,31.384,547.73
a_only,4562,31.8146,31.6659,31.3651,547.742
a_only,4572,31.8129,31.6664,31.3591,547.743
a_only,4582,31.8124,31.6718,31.3742,547.739
a_only,4592,31.8108,31.6701,31.3653,547.752
a_only,4602,31.8127,31.6744,31.3698,547.757
a_only,4612,31.8133,31.6715,31.364,547.766
a_only,4622,31.8147,31.6839,31.3845,547.778
a_only,4632,31.8147,31.697,31.3963,547.781
a_only,4642,31.8135,31.697,31.3841,547.79
a_only,4652,31.8108,31.6965,31.3864,547.794
a_only,4662,31.8112,31.6888,31.3734,547.794
a_only,4672,31.8109,31.6827,31.3702,547.807
a_only,4682,31.8118,31.6883,31.3772,547.806
a_only,4692,31.814,31.6909,31.3834,547.804
a_only,4702,31.813,31.7002,31.3914,547.813
a_only,4712,31.8145,31.6948,31.3837,547.829
a_only,4722,31.8176,31.6945,31.3801,547.828
a_only,4732,31.8168,31.6939,31.3779,547.837
a_only,4742,31.8201,31.6896,31.3827,547.845
a_only,4752,31.8197,31.6868,31.3721,547.844
a_only,4762,31.8192,31.6867,31.3737,547.851
a_only,4772,31.8169,31.6971,31.3803,547.856
a_only,4782,31.817,31.7019,31.3923,547.87
a_only,4792,31.8164,31.7103,31.407,547.877
a_only,4802,31.8167,31.7026,31.3931,547.878
a_only,4812,31.8181,31.6994,31.3983,547.896
a_only,4822,31.8198,31.6999,31.4101,547.901
a_only,4832,31.818,31.6943,31.3988,547.9
a_only,4842,31.8199,31.6828,31.389,547.903
a_only,4852,31.8183,31.6832,31.3843,547.889
a_only,4862,31.8198,31.6924,31.4064,547.899
a_only,4872,31.8174,31.6986,31.4105,547.908
a_only,4882,31.8166,31.6934,31.4106,547.914
a_only,4892,31.8166,31.6813,31.4027,547.909
a_only,4902,31.8169,31.6769,31.398,547.931
a_only,4912,31.8149,31.6814,31.4001,547.935
a_only,4922,31.816,31.679,31.3986,547.934
a_only,4932,31.816,31.6844,31.406,547.944
a_only,4942,31.8146,31.6816,31.3984,547.951
a_only,4952,31.817,31.6844,31.4021,547.961
a_only,4962,31.8188,31.677,31.3926,547.966
a_only,4972,31.8181,31.6755,31.391,547.968
a_only,4982,31.8183,31.6884,31.4059,547.972
a_only,4992,31.8195,31.6891,31.4058,547.974
a_only,5002,31.82,31.6851,31.4029,547.974
a_only,5012,31.8207,31.6898,31.4087,547.973
a_only,5022,31.8204,31.6911,31.4121,547.967
a_only,5032,31.8178,31.6834,31.3974,547.971
a_only,5042,31.818,31.6913,31.4088,547.963
a_only,5052,31.8181,31.7009,31.4191,547.954
a_only,5062,31.8161,31.7031,31.4115,547.964
a_only,5072,31.8183,31.7023,31.4217,547.96
a_only,5082,31.8174,31.697,31.4214,547.96
a_only,5092,31.8176,31.693,31.4179,547.97
a_only,5102,31.8187,31.7016,31.4311,547.976
a_only,5112,31.8178,31.704,31.4291,547.984
a_only,5122,31.8141,31.7069,31.4273,547.98
a_only,5132,31.8154,31.7074,31.427,547.983
a_only,5142,31.8134,31.7052,31.4156,547.981
a_only,5152,31.8134,31.7004,31.4046,547.992
a_only,5162,31.8131,31.6983,31.4066,547.998
a_only,5172,31.8124,31.6964,31.4048,548.003
a_only,5182,31.8092,31.6912,31.3892,548.002
a_only,5192,31.8075,31.6883,31.3758,548.001
a_only,5202,31.8113,31.6851,31.3779,548.004
a_only,5212,31.811,31.6916,31.3919,548.017
a_only,5222,31.8125,31.6886,31.3916,548.015
a_only,5232,31.8133,31.6876,31.3933,548.021
a_only,5242,31.8151,31.6846,31.3978,548.02
a_only,5252,31.8137,31.6886,31.4072,548.025
a_only,5262,31.8138,31.6912,31.4211,548.03
a_only,5272,31.8125,31.6917,31.4135,548.029
a_only,5282,31.8103,31.698,31.4144,548.032
a_only,5292,31.811,31.6972,31.4125,548.035
a_only,5302,31.8086,31.6933,31.4097,548.037
a_only,5312,31.8089,31.6962,31.4128,548.043
a_only,5322,31.8094,31.6953,31.4075,548.042
a_only,5332,31.8073,31.6806,31.388,548.055
a_only,5342,31.8076,31.6855,31.4,548.053
a_only,5352,31.808,31.6885,31.405,548.055
a_only,5362,31.8075,31.6896,31.4086,548.059
a_only,5372,31.8077,31.6922,31.4121,548.068
a_only,5382,31.8049,31.6858,31.4011,548.08
a_only,5392,31.8072,31.6849,31.4009,548.084
a_only,5402,31.8075,31.6902,31.399,548.096
a_only,5412,31.8081,31.6832,31.3905,548.101
a_only,5422,31.8079,31.685,31.379,548.095
a_only,5432,31.808,31.6778,31.3707,548.083
a_only,5442,31.8077,31.6929,31.3868,548.088
a_only,5452,31.8065,31.6889,31.3828,548.091
a_only,5462,31.8093,31.6937,31.3961,548.091
a_only,5472,31.8119,31.6934,31.3941,548.104
a_only,5482,31.8116,31.6896,31.39,548.108
a_only,5492,31.8116,31.688,31.3763,548.116
a_only,5502,31.8113,31.7004,31.3869,548.113
a_only,5512,31.8137,31.6966,31.3888,548.118
a_only,5522,31.8146,31.7024,31.3986,548.127
a_only,5532,31.8151,31.6955,31.3981,548.137
a_only,5542,31.8153,31.6938,31.3978,548.146
a_only,5552,31.8149,31.7031,31.4105,548.15
a_only,5562,31.8155,31.6941,31.405,548.165
a_only,5572,31.8134,31.6881,31.3885,548.161
a_only,5582,31.814,31.6834,31.3867,548.174
a_only,5592,31.8121,31.6774,31.3783,548.177
a_only,5602,31.8147,31.6719,31.3804,548.187
a_only,5612,31.8166,31.6772,31.3829,548.197
a_only,5622,31.8163,31.6734,31.3798,548.202
a_only,5632,31.8157,31.6732,31.3791,548.203
a_only,5642,31.8132,31.6753,31.3773,548.208
a_only,5652,31.8134,31.6729,31.3732,548.206
a_only,5662,31.8124,31.6771,31.3836,548.215
a_only,5672,31.8123,31.6813,31.3842,548.214
a_only,5682,31.8085,31.6779,31.3778,548.223
a_only,5692,31.8098,31.6652,31.3604,548.236
a_only,5702,31.8098,31.6656,31.3645,548.243
a_only,5712,31.8091,31.6674,31.3635,548.251
a_only,5722,31.8121,31.6698,31.3649,548.262
a_only,5732,31.8129,31.6753,31.3719,548.272
a_only,5742,31.8152,31.6808,31.3833,548.286
a_only,5752,31.8162,31.6777,31.396,548.294
a_only,5762,31.8138,31.6792,31.3888,548.297
a_only,5772,31.8142,31.6709,31.3795,548.294
a_only,5782,31.8154,31.6658,31.3675,548.3
a_only,5792,31.815,31.6699,31.3758,548.311
a_only,5802,31.8139,31.666,31.3744,548.316
a_only,5812,31.8141,31.6682,31.3758,548.317
a_only,5822,31.8158,31.6627,31.3681,548.328
a_only,5832,31.8143,31.6615,31.3656,548.329
a_only,5842,31.8167,31.6665,31.3747,548.337
a_only,5852,31.8167,31.6636,31.3671,548.337
a_only,5862,31.8155,31.666,31.3642,548.344
a_only,5872,31.8154,31.6678,31.3645,548.35
a_only,5882,31.8147,31.6704,31.3706,548.352
a_only,5892,31.8119,31.6829,31.3882,548.355
a_only,5902,31.8125,31.6907,31.4001,548.359
a_only,5912,31.8115,31.6918,31.4022,548.36
a_only,5922,31.8103,31.6944,31.4018,548.366
a_only,5932,31.811,31.7002,31.4207,548.371
a_only,5942,31.8094,31.7007,31.4133,548.375
a_only,5952,31.8073,31.6997,31.4136,548.383
a_only,5962,31.8076,31.7042,31.4222,548.389
a_only,5972,31.8072,31.7068,31.4254,548.394
a_only,5982,31.8074,31.7028,31.4205,548.402
a_only,5992,31.8078,31.7116,31.4314,548.406
a_only,6002,31.8077,31.7155,31.4379,548.408
a_only,6012,31.8079,31.7206,31.4479,548.421
a_only,6022,31.808,31.7251,31.4559,548.43
a_only,6032,31.809,31.7225,31.4548,548.436
a_only,6042,31.8071,31.7207,31.4554,548.446
a_only,6052,31.8081,31.7195,31.4577,548.459
a_only,6062,31.81,31.7199,31.4589,548.464
a_only,6072,31.8119,31.7213,31.4601,548.472
a_only,6082,31.8121,31.7268,31.4687,548.48
a_only,6092,31.8134,31.7219,31.4573,548.476
a_only,6102,31.8143,31.7172,31.4516,548.484
a_only,6112,31.8149,31.719,31.4566,548.474
a_only,6122,31.8147,31.7203,31.4578,548.469
a_only,6132,31.8159,31.7082,31.4472,548.473
a_only,6142,31.8157,31.7049,31.4383,548.48
a_only,6152,31.8164,31.6997,31.4394,548.484
a_only,6162,31.8159,31.6955,31.4302,548.486
a_only,6172,31.8133,31.6938,31.4231,548.493
a_only,6182,31.8121,31.7,31.4261,548.494
a_only,6192,31.8135,31.7055,31.4396,548.493
a_only,6202,31.8134,31.7129,31.4461,548.489
a_only,6212,31.8174,31.7126,31.4452,548.488
a_only,6222,31.8166,31.7045,31.4339,548.493
a_only,6232,31.8173,31.7026,31.4354,548.497
a_only,6242,31.8161,31.6997,31.4278,548.493
a_only,6252,31.8175,31.6968,31.4191,548.504
a_only,6262,31.8193,31.6945,31.4175,548.507
a_only,6272,31.8212,31.7012,31.4329,548.517
a_only,6282,31.823,31.6994,31.4262,548.518
a_only,6292,31.8232,31.6999,31.4275,548.52
a_only,6302,31.8246,31.7121,31.4489,548.529
a_only,6312,31.8252,31.712,31.4521,548.53
a_only,6322,31.827,31.7099,31.4472,548.54
a_only,6332,31.8287,31.7143,31.4548,548.539
a_only,6342,31.8265,31.7154,31.4478,548.542
a_only,6352,31.8269,31.7198,31.4558,548.544
a_only,6362,31.8249,31.7144,31.4433,548.545
a_only,6372,31.8262,31.709,31.4428,548.559
a_only,6382,31.8256,31.7037,31.4365,548.562
a_only,6392,31.8259,31.7049,31.4392,548.564
a_only,6402,31.8263,31.6976,31.4269,548.569
a_only,6412,31.8255,31.7014,31.4271,548.573
a_only,6422,31.8267,31.6991,31.4321,548.569
a_only,6432,31.8267,31.7079,31.4404,548.566
a_only,6442,31.8276,31.7059,31.4385,548.572
a_only,6452,31.8259,31.7055,31.4389,548.57
a_only,6462,31.8235,31.7118,31.4351,548.566
a_only,6472,31.823,31.7217,31.452,548.572
a_only,6482,31.8222,31.7261,31.4533,548.57
a_only,6492,31.8217,31.726,31.4563,548.575
a_only,6502,31.8227,31.7219,31.4515,548.578
a_only,6512,31.8227,31.7302,31.4645,548.576
a_only,6522,31.8209,31.7277,31.462,548.583
a_only,6532,31.821,31.7242,31.4567,548.584
a_only,6542,31.8189,31.7161,31.4503,548.58
a_only,6552,31.8206,31.7119,31.4426,548.576
a_only,6562,31.8203,31.7083,31.4402,548.582
a_only,6572,31.8193,31.7126,31.4494,548.581
a_only,6582,31.8182,31.7033,31.4393,548.583
a_only,6592,31.8184,31.6986,31.4318,548.585
a_only,6602,31.8196,31.7042,31.4402,548.578
a_only,6612,31.8183,31.7068,31.4393,548.588
a_only,6622,31.8183,31.7046,31.4397,548.596
a_only,6632,31.8183,31.7128,31.4497,548.598
a_only,6642,31.8187,31.7007,31.4355,548.597
a_only,6652,31.8198,31.704,31.4281,548.594
a_only,6662,31.8193,31.7011,31.4328,548.596
a_only,6672,31.8205,31.7002,31.4264,548.592
a_only,6682,31.819,31.6904,31.4139,548.601
a_only,6692,31.8178,31.6907,31.4139,548.596
a_only,6702,31.8164,31.6765,31.3922,548.593
a_only,6712,31.8141,31.6878,31.4039,548.594
a_only,6722,31.8127,31.6901,31.402,548.596
a_only,6732,31.8142,31.6908,31.4071,548.6
a_only,6742,31.8164,31.6927,31.4273,548.603
a_only,6752,31.8161,31.6892,31.4196,548.598
a_only,6762,31.816,31.6914,31.4262,548.595
