condition,step,erank_A,erank_B,erank_AB,erank_C
a_only,1302,31.4943,30.1638,28.6888,599.604
a_only,1312,31.4816,30.1648,28.6415,599.602
a_only,1322,31.4813,30.1891,28.6586,599.597
a_only,1332,31.4844,30.2017,28.6684,599.592
a_only,1342,31.4825,30.2438,28.7186,599.599
a_only,1352,31.4837,30.2572,28.7412,599.599
a_only,1362,31.4944,30.2927,28.8813,599.607
a_only,1372,31.4931,30.3034,28.909,599.609
a_only,1382,31.5035,30.2748,28.9456,599.612
a_only,1392,31.5049,30.3028,29.007,599.615
a_only,1402,31.512,30.2744,28.9655,599.605
a_only,1412,31.5224,30.2565,28.9574,599.606
a_only,1422,31.5359,30.219,28.9637,599.608
a_only,1432,31.539,30.2241,29.0043,599.611
a_only,1442,31.5316,30.2135,28.9556,599.619
a_only,1452,31.5396,30.1973,28.9224,599.616
a_only,1462,31.5436,30.2023,28.9648,599.624
a_only,1472,31.5571,30.1883,28.9589,599.633
a_only,1482,31.5584,30.2379,29.059,599.635
a_only,1492,31.5546,30.2502,29.0378,599.645
a_only,1502,31.5512,30.2398,29.0203,599.642
a_only,1512,31.5685,30.2747,29.1155,599.636
a_only,1522,31.5646,30.2452,29.033,599.651
a_only,1532,31.5686,30.2691,29.0428,599.656
a_only,1542,31.5707,30.3004,29.0482,599.659
a_only,1552,31.5613,30.2786,28.9542,599.659
a_only,1562,31.5627,30.2827,28.9552,599.668
a_only,1572,31.5675,30.2872,29.0041,599.676
a_only,1582,31.5634,30.2653,28.9725,599.674
a_only,1592,31.5436,30.1907,28.7237,599.667
a_only,1602,31.5331,30.2478,28.7882,599.662
a_only,1612,31.5271,30.2727,28.7772,599.661
a_only,1622,31.5368,30.3128,28.8974,599.668
a_only,1632,31.5403,30.354,28.9364,599.672
a_only,1642,31.5514,30.3766,29.0014,599.683
a_only,1652,31.5621,30.3847,29.047,599.671
a_only,1662,31.5672,30.422,29.0782,599.675
a_only,1672,31.5641,30.3955,29.0432,599.669
a_only,1682,31.5651,30.3561,28.929,599.652
a_only,1692,31.5744,30.3499,28.9547,599.659
a_only,1702,31.5739,30.2968,28.8013,599.655
a_only,1712,31.5746,30.2672,28.7806,599.652
a_only,1722,31.575,30.2645,28.7779,599.648
a_only,1732,31.5728,30.2798,28.7918,599.644
a_only,1742,31.5728,30.261,28.7457,599.637
a_only,1752,31.5494,30.249,28.6439,599.639
a_only,1762,31.547,30.2571,28.6911,599.634
a_only,1772,31.5564,30.2507,28.6917,599.627
a_only,1782,31.5631,30.2938,28.7357,599.627
a_only,1792,31.563,30.2658,28.637,599.621
a_only,1802,31.5728,30.2794,28.808,599.622
a_only,1812,31.5727,30.2639,28.7848,599.618
a_only,1822,31.5676,30.292,28.8304,599.614
a_only,1832,31.5709,30.2914,28.8392,599.622
a_only,1842,31.5662,30.3441,28.8786,599.621
a_only,1852,31.5699,30.3585,28.943,599.624
a_only,1862,31.5676,30.3544,28.9663,599.62
a_only,1872,31.5721,30.3331,28.9468,599.619
a_only,1882,31.5678,30.3671,28.9501,599.617
a_only,1892,31.5564,30.3377,28.834,599.611
a_only,1902,31.5533,30.298,28.7816,599.61
a_only,1912,31.5556,30.2913,28.7616,599.611
a_only,1922,31.5697,30.2865,28.7712,599.607
a_only,1932,31.57,30.254,28.7025,599.593
a_only,1942,31.5724,30.2626,28.7291,599.596
a_only,1952,31.5716,30.2816,28.7535,599.587
a_only,1962,31.5574,30.3276,28.7741,599.592
a_only,1972,31.558,30.338,28.7673,599.588
a_only,1982,31.5632,30.376,28.8917,599.585
a_only,1992,31.5696,30.3346,28.8404,599.589
a_only,2002,31.5665,30.3568,28.8191,599.58
a_only,2012,31.5724,30.3499,28.8684,599.586
a_only,2022,31.5744,30.3882,28.9384,599.595
a_only,2032,31.58,30.3221,28.8291,599.603
a_only,2042,31.5891,30.3156,28.8629,599.607
a_only,2052,31.6023,30.2365,28.8573,599.612
a_only,2062,31.6068,30.3163,28.9556,599.615
a_only,2072,31.62,30.2546,28.8612,599.618
a_only,2082,31.6251,30.1964,28.789,599.609
a_only,2092,31.6231,30.1686,28.7283,599.617
a_only,2102,31.6196,30.1546,28.6643,599.615
a_only,2112,31.6252,30.1594,28.6731,599.604
a_only,2122,31.6224,30.1303,28.614,599.606
a_only,2132,31.624,30.0936,28.567,599.613
a_only,2142,31.6313,30.131,28.6279,599.606
a_only,2152,31.6383,30.147,28.6832,599.598
a_only,2162,31.6341,30.0805,28.5653,599.585
a_only,2172,31.6359,30.108,28.6033,599.57
a_only,2182,31.6377,30.1039,28.6118,599.564
a_only,2192,31.6424,30.1089,28.6396,599.556
a_only,2202,31.636,30.1063,28.5365,599.554
a_only,2212,31.6379,30.0602,28.4703,599.549
a_only,2222,31.6483,30.0491,28.5586,599.547
a_only,2232,31.6374,30.0846,28.5637,599.548
a_only,2242,31.6397,30.0586,28.5575,599.553
a_only,2252,31.6438,30.112,28.6853,599.549
a_only,2262,31.6415,30.1012,28.6222,599.546
a_only,2272,31.6392,30.0847,28.5912,599.546
a_only,2282,31.6463,30.1038,28.6924,599.528
a_only,2292,31.6442,30.0618,28.6286,599.521
a_only,2302,31.6447,30.0663,28.6857,599.509
a_only,2312,31.648,30.0065,28.5827,599.508
a_only,2322,31.6514,30.0035,28.583,599.509
a_only,2332,31.6471,30.0671,28.6517,599.495
a_only,2342,31.6346,30.0301,28.4872,599.486
a_only,2352,31.6459,30.0517,28.582,599.475
a_only,2362,31.6494,30.0431,28.5137,599.467
a_only,2372,31.6377,30.0554,28.5207,599.464
a_only,2382,31.6464,30.0927,28.6067,599.46
a_only,2392,31.6557,30.1455,28.7413,599.463
a_only,2402,31.6551,30.1764,28.8426,599.461
a_only,2412,31.6531,30.1733,28.8796,599.451
a_only,2422,31.6498,30.1404,28.8234,599.448
a_only,2432,31.6584,30.1458,28.8982,599.433
a_only,2442,31.664,30.1239,28.8982,599.419
a_only,2452,31.6578,30.1021,28.8625,599.413
a_only,2462,31.6562,30.0918,28.8732,599.416
a_only,2472,31.6504,30.0006,28.7426,599.408
a_only,2482,31.6573,30.1052,28.9086,599.409
a_only,2492,31.6543,30.1453,28.9548,599.406
a_only,2502,31.6492,30.1212,28.839,599.416
a_only,2512,31.6554,30.1371,28.8817,599.418
a_only,2522,31.664,30.1785,29.0377,599.42
a_only,2532,31.666,30.1879,29.0382,599.433
a_only,2542,31.6684,30.2102,29.0529,599.437
a_only,2552,31.6732,30.2338,29.0688,599.433
a_only,2562,31.672,30.2099,29.0162,599.424
a_only,2572,31.6821,30.2445,29.0829,599.418
a_only,2582,31.682,30.2551,29.0884,599.409
a_only,2592,31.6871,30.1964,28.9976,599.411
a_only,2602,31.6822,30.1994,28.9878,599.424
a_only,2612,31.6769,30.1496,28.9093,599.422
a_only,2622,31.6798,30.2219,29.0567,599.416
a_only,2632,31.6798,30.2084,29.0175,599.402
a_only,2642,31.6835,30.1503,28.9875,599.393
a_only,2652,31.683,30.1858,29.0572,599.406
a_only,2662,31.687,30.1952,29.093,599.4
a_only,2672,31.6918,30.2083,29.0858,599.392
a_only,2682,31.6933,30.151,28.9881,599.386
a_only,2692,31.6984,30.0908,28.935,599.396
a_only,2702,31.699,29.9933,28.8075,599.383
a_only,2712,31.6956,29.9869,28.722,599.38
a_only,2722,31.7062,30.0271,28.8847,599.377
a_only,2732,31.7063,30.0594,28.9571,599.382
a_only,2742,31.7157,29.972,28.8428,599.369
a_only,2752,31.7208,29.9598,28.8874,599.366
a_only,2762,31.7265,29.9615,28.9175,599.368
a_only,2772,31.7239,30.019,29.0426,599.365
a_only,2782,31.7161,30.0025,28.9359,599.371
a_only,2792,31.7123,29.9406,28.8038,599.367
a_only,2802,31.717,29.9415,28.859,599.369
a_only,2812,31.7115,29.9891,28.903,599.368
a_only,2822,31.7101,30.0456,28.9917,599.353
a_only,2832,31.7215,30.0949,29.1239,599.348
a_only,2842,31.7131,30.0916,29.0715,599.341
a_only,2852,31.7169,30.136,29.1762,599.349
a_only,2862,31.7067,30.1639,29.1958,599.353
a_only,2872,31.704,30.1821,29.2495,599.35
a_only,2882,31.7027,30.2161,29.3154,599.333
a_only,2892,31.7057,30.1828,29.2222,599.328
a_only,2902,31.7005,30.1765,29.1726,599.328
a_only,2912,31.6997,30.1772,29.1938,599.321
a_only,2922,31.6984,30.137,29.1261,599.309
a_only,2932,31.7058,30.1745,29.2218,599.3
a_only,2942,31.7067,30.1644,29.2383,599.294
a_only,2952,31.7116,30.158,29.2893,599.292
a_only,2962,31.7087,30.1655,29.2447,599.289
a_only,2972,31.7082,30.1194,29.1756,599.279
a_only,2982,31.7059,30.1175,29.1511,599.279
a_only,2992,31.7005,30.1858,29.2866,599.276
a_only,3002,31.6994,30.1851,29.2623,599.27
a_only,3012,31.7053,30.1715,29.2789,599.264
a_only,3022,31.7018,30.1434,29.2087,599.256
a_only,3032,31.7018,30.1352,29.2036,599.251
a_only,3042,31.6913,30.1656,29.2309,599.232
a_only,3052,31.6856,30.1515,29.2069,599.221
a_only,3062,31.6866,30.0983,29.0964,599.222
a_only,3072,31.6893,30.2127,29.3162,599.222
a_only,3082,31.6889,30.2115,29.3297,599.216
a_only,3092,31.6831,30.214,29.2751,599.218
a_only,3102,31.6807,30.2324,29.2937,599.21
a_only,3112,31.6773,30.2426,29.2927,599.201
a_only,3122,31.6868,30.2767,29.3896,599.204
a_only,3132,31.6836,30.2641,29.3626,599.195
a_only,3142,31.6818,30.2859,29.392,599.189
a_only,3152,31.6848,30.3089,29.4541,599.185
a_only,3162,31.677,30.335,29.4849,599.178
a_only,3172,31.6681,30.3156,29.4146,599.174
a_only,3182,31.6735,30.3721,29.5059,599.172
a_only,3192,31.6795,30.373,29.5274,599.166
a_only,3202,31.6749,30.3265,29.4144,599.162
a_only,3212,31.673,30.316,29.3599,599.16
a_only,3222,31.6694,30.2731,29.2646,599.156
a_only,3232,31.6713,30.2778,29.281,599.157
a_only,3242,31.6709,30.1963,29.1641,599.157
a_only,3252,31.6728,30.2249,29.2087,599.146
a_only,3262,31.6725,30.2347,29.2651,599.143
a_only,3272,31.679,30.1883,29.1964,599.146
a_only,3282,31.6816,30.2266,29.3465,599.147
a_only,3292,31.6844,30.2911,29.4242,599.142
a_only,3302,31.6888,30.3222,29.509,599.132
a_only,3312,31.6922,30.3858,29.6095,599.12
a_only,3322,31.6982,30.3986,29.632,599.115
a_only,3332,31.7018,30.3276,29.5264,599.107
a_only,3342,31.6953,30.3145,29.4349,599.105
a_only,3352,31.6974,30.2403,29.3347,599.102
a_only,3362,31.7016,30.2419,29.3603,599.092
a_only,3372,31.7004,30.2618,29.3999,599.091
a_only,3382,31.7048,30.2467,29.4169,599.092
a_only,3392,31.7037,30.2313,29.3669,599.097
a_only,3402,31.7024,30.1847,29.2843,599.097
a_only,3412,31.708,30.2196,29.3479,599.088
a_only,3422,31.7077,30.3117,29.4834,599.082
a_only,3432,31.7051,30.3245,29.4951,599.065
a_only,3442,31.7027,30.3231,29.4723,599.062
a_only,3452,31.7028,30.2919,29.418,599.057
a_only,3462,31.7055,30.3699,29.5491,599.054
a_only,3472,31.7051,30.4042,29.5952,599.042
a_only,3482,31.7008,30.3572,29.5067,599.031
a_only,3492,31.7008,30.3898,29.5888,599.025
a_only,3502,31.6919,30.3954,29.5855,599.023
a_only,3512,31.6921,30.4032,29.5869,599.002
a_only,3522,31.6903,30.4118,29.6,599.004
a_only,3532,31.6903,30.4275,29.6405,598.999
a_only,3542,31.6896,30.445,29.6723,598.993
a_only,3552,31.6834,30.4109,29.5712,598.988
a_only,3562,31.6826,30.415,29.5769,598.979
a_only,3572,31.6775,30.4497,29.6149,598.967
a_only,3582,31.6777,30.4856,29.6769,598.969
a_only,3592,31.681,30.507,29.7087,598.966
a_only,3602,31.6784,30.4718,29.6457,598.951
a_only,3612,31.6758,30.4595,29.6114,598.95
a_only,3622,31.6846,30.4888,29.681,598.935
a_only,3632,31.683,30.4891,29.6833,598.933
a_only,3642,31.6825,30.5337,29.748,598.922
a_only,3652,31.6819,30.5672,29.7905,598.918
a_only,3662,31.688,30.5723,29.8073,598.908
a_only,3672,31.6945,30.6264,29.8656,598.899
a_only,3682,31.6979,30.6164,29.8857,598.89
a_only,3692,31.6963,30.6232,29.8894,598.885
a_only,3702,31.6917,30.6421,29.8855,598.887
a_only,3712,31.6876,30.6063,29.8037,598.877
a_only,3722,31.6863,30.609,29.7915,598.862
a_only,3732,31.6874,30.6015,29.7454,598.866
a_only,3742,31.6816,30.6404,29.7813,598.868
a_only,3752,31.6808,30.6551,29.7711,598.868
a_only,3762,31.6841,30.6689,29.7791,598.862
a_only,3772,31.6876,30.6753,29.7865,598.855
a_only,3782,31.688,30.6825,29.8002,598.847
a_only,3792,31.6849,30.6745,29.7499,598.842
a_only,3802,31.6935,30.6787,29.818,598.827
a_only,3812,31.7037,30.6302,29.8015,598.819
a_only,3822,31.6996,30.5696,29.6936,598.824
a_only,3832,31.6992,30.5572,29.6839,598.819
a_only,3842,31.7015,30.5458,29.691,598.812
a_only,3852,31.7029,30.5379,29.6913,598.806
a_only,3862,31.6999,30.5149,29.6353,598.798
a_only,3872,31.6958,30.5656,29.7125,598.801
a_only,3882,31.6919,30.5722,29.634,598.8
a_only,3892,31.6882,30.5605,29.5795,598.79
a_only,3902,31.6899,30.5506,29.5945,598.789
a_only,3912,31.6914,30.6012,29.6959,598.794
a_only,3922,31.7025,30.6043,29.7368,598.791
a_only,3932,31.7081,30.5803,29.7249,598.776
a_only,3942,31.7027,30.5486,29.6592,598.776
a_only,3952,31.7072,30.5589,29.7129,598.767
a_only,3962,31.7062,30.5169,29.6699,598.758
a_only,3972,31.7046,30.5068,29.6574,598.754
a_only,3982,31.7098,30.5361,29.7329,598.757
a_only,3992,31.7113,30.4992,29.6903,598.753
a_only,4002,31.7099,30.5101,29.6854,598.745
a_only,4012,31.7189,30.532,29.7183,598.739
a_only,4022,31.7185,30.4731,29.6084,598.745
a_only,4032,31.7188,30.4701,29.6329,598.747
a_only,4042,31.7231,30.4671,29.6863,598.736
a_only,4052,31.7213,30.4762,29.7044,598.713
a_only,4062,31.7132,30.4276,29.6115,598.709
a_only,4072,31.7092,30.4398,29.5875,598.704
a_only,4082,31.7189,30.4721,29.6332,598.705
a_only,4092,31.7266,30.4387,29.6266,598.699
a_only,4102,31.7297,30.4268,29.6266,598.703
a_only,4112,31.7329,30.3974,29.6035,598.704
a_only,4122,31.7356,30.3809,29.5929,598.698
a_only,4132,31.7374,30.3471,29.5292,598.682
a_only,4142,31.7396,30.4288,29.6606,598.672
a_only,4152,31.7466,30.4334,29.7082,598.657
a_only,4162,31.7446,30.4188,29.6947,598.651
a_only,4172,31.7491,30.3673,29.6529,598.637
a_only,4182,31.7404,30.376,29.6254,598.625
a_only,4192,31.735,30.374,29.6274,598.611
a_only,4202,31.737,30.3355,29.5363,598.607
a_only,4212,31.7358,30.4082,29.6342,598.609
a_only,4222,31.7409,30.4239,29.6778,598.595
a_only,4232,31.7462,30.438,29.7188,598.6
a_only,4242,31.7389,30.4137,29.6491,598.58
a_only,4252,31.7339,30.3556,29.5542,598.572
a_only,4262,31.7342,30.3491,29.4923,598.568
a_only,4272,31.7361,30.3864,29.5771,598.564
a_only,4282,31.7291,30.4017,29.5563,598.547
a_only,4292,31.7297,30.4274,29.5877,598.539
a_only,4302,31.7322,30.4505,29.678,598.544
a_only,4312,31.7363,30.4737,29.7381,598.544
a_only,4322,31.7349,30.5003,29.7718,598.529
a_only,4332,31.7416,30.5288,29.8048,598.523
a_only,4342,31.7405,30.5094,29.7703,598.519
a_only,4352,31.7355,30.466,29.7113,598.506
a_only,4362,31.7423,30.4574,29.7224,598.495
a_only,4372,31.7401,30.4842,29.7252,598.486
a_only,4382,31.7379,30.5126,29.7793,598.48
a_only,4392,31.7344,30.4816,29.7093,598.466
a_only,4402,31.7282,30.4679,29.6207,598.458
a_only,4412,31.7239,30.5029,29.6711,598.451
a_only,4422,31.7232,30.4611,29.627,598.441
a_only,4432,31.7265,30.4701,29.6632,598.435
a_only,4442,31.728,30.458,29.647,598.434
a_only,4452,31.729,30.3883,29.5301,598.424
a_only,4462,31.7322,30.4236,29.5994,598.427
a_only,4472,31.7281,30.4405,29.6274,598.416
a_only,4482,31.7327,30.4452,29.6587,598.402
a_only,4492,31.7299,30.3912,29.5339,598.399
a_only,4502,31.7229,30.3212,29.4179,598.385
a_only,4512,31.7247,30.4006,29.5435,598.382
a_only,4522,31.7291,30.4202,29.5709,598.375
a_only,4532,31.7309,30.4254,29.5902,598.365
a_only,4542,31.7311,30.3893,29.539,598.354
a_only,4552,31.7325,30.3645,29.4978,598.35
a_only,4562,31.7291,30.3793,29.5215,598.346
a_only,4572,31.7371,30.4158,29.6154,598.346
a_only,4582,31.7291,30.3921,29.5645,598.339
a_only,4592,31.7344,30.3846,29.578,598.325
a_only,4602,31.7381,30.3563,29.5626,598.32
a_only,4612,31.744,30.3507,29.5954,598.32
a_only,4622,31.7423,30.3552,29.5465,598.314
a_only,4632,31.739,30.3523,29.5225,598.306
a_only,4642,31.7312,30.2997,29.3522,598.304
a_only,4652,31.7297,30.2773,29.36,598.289
a_only,4662,31.7257,30.2964,29.3508,598.29
a_only,4672,31.722,30.287,29.3102,598.276
a_only,4682,31.7128,30.3021,29.2816,598.277
a_only,4692,31.7176,30.2882,29.2748,598.274
a_only,4702,31.7192,30.2892,29.2934,598.267
a_only,4712,31.7179,30.2864,29.284,598.253
a_only,4722,31.7248,30.283,29.3312,598.248
a_only,4732,31.7196,30.3248,29.381,598.253
a_only,4742,31.7186,30.3589,29.4629,598.244
a_only,4752,31.722,30.4048,29.5544,598.239
a_only,4762,31.7249,30.4557,29.6573,598.241
a_only,4772,31.7284,30.4933,29.744,598.237
a_only,4782,31.7301,30.4804,29.6968,598.236
a_only,4792,31.7314,30.4321,29.6099,598.225
a_only,4802,31.7291,30.4188,29.5902,598.199
a_only,4812,31.7317,30.4291,29.6205,598.194
a_only,4822,31.7348,30.414,29.6303,598.187
a_only,4832,31.7319,30.4122,29.5926,598.175
a_only,4842,31.7269,30.4011,29.5515,598.174
a_only,4852,31.7364,30.4104,29.6161,598.178
a_only,4862,31.7364,30.4067,29.5925,598.17
a_only,4872,31.742,30.4137,29.6551,598.166
a_only,4882,31.7413,30.3642,29.5409,598.154
a_only,4892,31.7404,30.3074,29.4295,598.14
a_only,4902,31.732,30.3702,29.4642,598.135
a_only,4912,31.7353,30.3603,29.4737,598.13
a_only,4922,31.7288,30.4167,29.534,598.126
a_only,4932,31.733,30.4576,29.605,598.118
a_only,4942,31.7361,30.4463,29.5798,598.11
a_only,4952,31.735,30.4379,29.6033,598.106
a_only,4962,31.7379,30.4441,29.6338,598.106
a_only,4972,31.7379,30.5007,29.7198,598.099
a_only,4982,31.7386,30.4788,29.685,598.095
a_only,4992,31.7291,30.4183,29.5539,598.088
a_only,5002,31.7316,30.4212,29.5958,598.089
a_only,5012,31.734,30.3996,29.6093,598.076
a_only,5022,31.7376,30.3925,29.5876,598.072
a_only,5032,31.7323,30.3725,29.504,598.072
a_only,5042,31.7177,30.33,29.3809,598.068
a_only,5052,31.7157,30.2767,29.3083,598.067
a_only,5062,31.7052,30.3084,29.3207,598.064
a_only,5072,31.7019,30.334,29.3806,598.055
a_only,5082,31.68,30.3853,29.367,598.043
a_only,5092,31.6887,30.4005,29.4093,598.038
a_only,5102,31.6822,30.3914,29.323,598.031
a_only,5112,31.6896,30.4322,29.424,598.029
a_only,5122,31.683,30.4366,29.4467,598.03
a_only,5132,31.6842,30.4226,29.4501,598.021
a_only,5142,31.6839,30.3893,29.3935,598.01
a_only,5152,31.6881,30.4368,29.4646,597.998
a_only,5162,31.6905,30.4509,29.5074,597.995
a_only,5172,31.6959,30.4613,29.5269,597.988
a_only,5182,31.6995,30.4318,29.4956,597.98
a_only,5192,31.7047,30.3349,29.4002,597.97
a_only,5202,31.7118,30.3264,29.3631,597.971
a_only,5212,31.706,30.2894,29.3003,597.968
a_only,5222,31.705,30.2962,29.2614,597.972
a_only,5232,31.713,30.3143,29.3418,597.968
a_only,5242,31.7119,30.2634,29.3013,597.967
a_only,5252,31.7072,30.2405,29.2658,597.959
a_only,5262,31.7007,30.2928,29.2952,597.961
a_only,5272,31.7061,30.3454,29.4056,597.954
a_only,5282,31.703,30.4001,29.4665,597.947
a_only,5292,31.7038,30.4496,29.5942,597.947
a_only,5302,31.7058,30.4596,29.5946,597.941
a_only,5312,31.7077,30.4343,29.5517,597.926
a_only,5322,31.704,30.4725,29.6404,597.921
a_only,5332,31.6975,30.5196,29.6806,597.916
a_only,5342,31.702,30.5296,29.7085,597.917
a_only,5352,31.7081,30.5241,29.7566,597.907
a_only,5362,31.7095,30.5893,29.8653,597.902
a_only,5372,31.7172,30.5966,29.9083,597.893
a_only,5382,31.7188,30.597,29.9036,597.887
a_only,5392,31.7183,30.5718,29.8844,597.886
a_only,5402,31.719,30.5381,29.849,597.877
a_only,5412,31.7189,30.5685,29.8783,597.879
a_only,5422,31.7188,30.5989,29.9143,597.875
a_only,5432,31.7218,30.5747,29.9095,597.864
a_only,5442,31.7206,30.5454,29.8646,597.859
a_only,5452,31.7203,30.5455,29.8596,597.854
a_only,5462,31.722,30.538,29.8574,597.852
a_only,5472,31.724,30.5253,29.8364,597.85
a_only,5482,31.7286,30.5036,29.8434,597.847
a_only,5492,31.7303,30.511,29.8181,597.842
a_only,5502,31.7341,30.539,29.8567,597.837
a_only,5512,31.7372,30.4577,29.7545,597.827
a_only,5522,31.7368,30.481,29.7673,597.823
a_only,5532,31.7346,30.4179,29.6462,597.82
a_only,5542,31.7354,30.4443,29.6759,597.82
a_only,5552,31.738,30.4755,29.7461,597.816
a_only,5562,31.7338,30.473,29.7237,597.815
a_only,5572,31.7318,30.4843,29.7822,597.816
a_only,5582,31.7427,30.4505,29.752,597.809
a_only,5592,31.7425,30.4042,29.7082,597.807
a_only,5602,31.7391,30.4452,29.7356,597.803
a_only,5612,31.7371,30.4657,29.7812,597.803
a_only,5622,31.7378,30.4359,29.7041,597.802
a_only,5632,31.7372,30.4195,29.6293,597.799
a_only,5642,31.7389,30.424,29.6365,597.791
a_only,5652,31.7369,30.4819,29.731,597.795
a_only,5662,31.7383,30.4967,29.7543,597.791
a_only,5672,31.7434,30.5247,29.7979,597.794
a_only,5682,31.74,30.4854,29.7536,597.783
a_only,5692,31.7415,30.4808,29.7459,597.782
a_only,5702,31.7419,30.4666,29.7188,597.777
a_only,5712,31.7416,30.4865,29.7605,597.774
a_only,5722,31.7371,30.5127,29.7697,597.776
a_only,5732,31.7381,30.531,29.8118,597.773
a_only,5742,31.7369,30.5034,29.808,597.766
a_only,5752,31.7345,30.4716,29.7869,597.758
a_only,5762,31.7381,30.474,29.7915,597.75
a_only,5772,31.7373,30.4687,29.7645,597.751
a_only,5782,31.7385,30.4129,29.705,597.75
a_only,5792,31.7353,30.3577,29.6183,597.747
a_only,5802,31.7318,30.344,29.5283,597.738
a_only,5812,31.724,30.313,29.4485,597.741
a_only,5822,31.7249,30.3356,29.4627,597.732
a_only,5832,31.7255,30.3554,29.4793,597.725
a_only,5842,31.7218,30.2902,29.3502,597.719
a_only,5852,31.7204,30.3268,29.4317,597.711
a_only,5862,31.7211,30.3201,29.4489,597.706
a_only,5872,31.7184,30.3354,29.4615,597.701
a_only,5882,31.7219,30.3105,29.4089,597.701
a_only,5892,31.7217,30.2796,29.3611,597.696
a_only,5902,31.7161,30.203,29.2366,597.691
a_only,5912,31.7207,30.2624,29.3436,597.69
a_only,5922,31.7179,30.2812,29.3331,597.684
a_only,5932,31.7174,30.3522,29.4386,597.677
a_only,5942,31.7087,30.365,29.4196,597.669
a_only,5952,31.711,30.2975,29.307,597.671
a_only,5962,31.7062,30.3802,29.4132,597.666
a_only,5972,31.7008,30.3604,29.3639,597.655
a_only,5982,31.6945,30.3508,29.3601,597.647
a_only,5992,31.6881,30.3442,29.3317,597.638
a_only,6002,31.683,30.3419,29.3102,597.635
a_only,6012,31.6913,30.335,29.306,597.634
a_only,6022,31.683,30.2781,29.1212,597.634
a_only,6032,31.6882,30.269,29.1178,597.63
a_only,6042,31.6942,30.2643,29.1469,597.627
a_only,6052,31.6972,30.1879,29.0924,597.624
a_only,6062,31.6896,30.2564,29.1073,597.616
a_only,6072,31.6919,30.3322,29.1966,597.608
a_only,6082,31.6917,30.341,29.2401,597.608
a_only,6092,31.7035,30.3846,29.3556,597.603
a_only,6102,31.698,30.378,29.3067,597.602
a_only,6112,31.6942,30.2891,29.1451,597.604
a_only,6122,31.695,30.1559,28.9541,597.605
a_only,6132,31.6987,30.1745,29.0103,597.602
a_only,6142,31.6996,30.1767,28.9805,597.598
a_only,6152,31.6919,30.179,28.964,597.602
a_only,6162,31.6957,30.1859,28.985,597.597
a_only,6172,31.6925,30.1362,28.8727,597.589
a_only,6182,31.6888,30.1685,28.9496,597.584
a_only,6192,31.6832,30.212,28.9818,597.588
a_only,6202,31.6906,30.247,29.1144,597.594
a_only,6212,31.6855,30.3007,29.1585,597.585
a_only,6222,31.6801,30.2708,29.1059,597.585
a_only,6232,31.6737,30.2645,29.0472,597.582
a_only,6242,31.674,30.2974,29.1108,597.579
a_only,6252,31.6768,30.2657,29.1003,597.581
a_only,6262,31.6732,30.2912,29.0965,597.585
a_only,6272,31.677,30.3657,29.2532,597.573
a_only,6282,31.6767,30.3432,29.2059,597.57
a_only,6292,31.6691,30.3267,29.1114,597.575
a_only,6302,31.6735,30.437,29.309,597.574
a_only,6312,31.6742,30.4021,29.2691,597.573
a_only,6322,31.6912,30.3966,29.3491,597.574
a_only,6332,31.6928,30.4096,29.376,597.571
a_only,6342,31.6943,30.3972,29.3824,597.562
a_only,6352,31.6891,30.4274,29.386,597.555
a_only,6362,31.6814,30.3946,29.3301,597.55
a_only,6372,31.6855,30.3501,29.2708,597.553
a_only,6382,31.6884,30.2813,29.1479,597.549
a_only,6392,31.6851,30.2193,28.971,597.542
a_only,6402,31.6966,30.2163,29.071,597.532
a_only,6412,31.7031,30.2261,29.1537,597.529
a_only,6422,31.698,30.1751,29.0562,597.524
a_only,6432,31.694,30.165,29.029,597.521
a_only,6442,31.6872,30.2047,29.0359,597.517
a_only,6452,31.6961,30.2701,29.169,597.517
a_only,6462,31.703,30.2589,29.2242,597.511
a_only,6472,31.694,30.2615,29.1955,597.511
a_only,6482,31.702,30.2381,29.2143,597.512
a_only,6492,31.7052,30.2647,29.253,597.51
a_only,6502,31.712,30.2488,29.2671,597.508
a_only,6512,31.7128,30.2561,29.2772,597.507
a_only,6522,31.7104,30.2789,29.2827,597.507
a_only,6532,31.7125,30.2897,29.2901,597.501
a_only,6542,31.7159,30.2959,29.3051,597.501
a_only,6552,31.7181,30.3126,29.3286,597.502
a_only,6562,31.707,30.2662,29.2439,597.498
a_only,6572,31.7071,30.2608,29.2491,597.494
a_only,6582,31.7129,30.2979,29.3586,597.491
a_only,6592,31.7116,30.29,29.3181,597.485
a_only,6602,31.7134,30.3506,29.4126,597.483
a_only,6612,31.7163,30.323,29.3526,597.474
a_only,6622,31.7175,30.3225,29.3972,597.464
a_only,6632,31.7219,30.3652,29.4712,597.461
a_only,6642,31.7169,30.3017,29.3505,597.46
a_only,6652,31.7217,30.3194,29.3804,597.452
a_only,6662,31.7248,30.3947,29.5617,597.443
a_only,6672,31.728,30.2842,29.4024,597.443
a_only,6682,31.7168,30.3232,29.3706,597.448
a_only,6692,31.7146,30.259,29.2465,597.444
a_only,6702,31.7166,30.1855,29.1303,597.446
a_only,6712,31.7246,30.2519,29.3195,597.441
a_only,6722,31.73,30.197,29.2536,597.441
a_only,6732,31.732,30.2595,29.3455,597.427
a_only,6742,31.7286,30.2331,29.2738,597.42
