condition,step,quantity,bin_idx,bin_low,bin_high,bin_center,count
a_only,1,B,36,0.0158792,0.0173224,0.0166008,487
a_only,1,B,37,0.0173224,0.0187656,0.018044,493
a_only,1,B,38,0.0187656,0.0202088,0.0194872,483
a_only,1,B,39,0.0202088,0.021652,0.0209304,494
a_only,1,B,40,0.021652,0.0230952,0.0223736,499
a_only,1,B,41,0.0230952,0.0245384,0.0238168,470
a_only,1,B,42,0.0245384,0.0259816,0.02526,489
a_only,1,B,43,0.0259816,0.0274248,0.0267032,470
a_only,1,B,44,0.0274248,0.028868,0.0281464,500
a_only,1,B,45,0.028868,0.0303112,0.0295896,514
a_only,1,B,46,0.0303112,0.0317544,0.0310328,482
a_only,1,B,47,0.0317544,0.0331976,0.032476,461
a_only,1,B,48,0.0331976,0.0346408,0.0339192,505
a_only,1,B,49,0.0346408,0.036084,0.0353624,482
a_only,1,C_eff,0,-0.31283,-0.30258,-0.307705,1
a_only,1,C_eff,1,-0.30258,-0.29233,-0.297455,0
a_only,1,C_eff,2,-0.29233,-0.28208,-0.287205,0
a_only,1,C_eff,3,-0.28208,-0.27183,-0.276955,0
a_only,1,C_eff,4,-0.27183,-0.26158,-0.266705,0
a_only,1,C_eff,5,-0.26158,-0.25133,-0.256455,0
a_only,1,C_eff,6,-0.25133,-0.24108,-0.246205,1
a_only,1,C_eff,7,-0.24108,-0.23083,-0.235955,0
a_only,1,C_eff,8,-0.23083,-0.22058,-0.225705,1
a_only,1,C_eff,9,-0.22058,-0.21033,-0.215455,0
a_only,1,C_eff,10,-0.21033,-0.20008,-0.205205,0
a_only,1,C_eff,11,-0.20008,-0.18983,-0.194955,1
a_only,1,C_eff,12,-0.18983,-0.17958,-0.184705,0
a_only,1,C_eff,13,-0.17958,-0.16933,-0.174455,2
a_only,1,C_eff,14,-0.16933,-0.15908,-0.164205,10
a_only,1,C_eff,15,-0.15908,-0.14883,-0.153955,25
a_only,1,C_eff,16,-0.14883,-0.13858,-0.143705,58
a_only,1,C_eff,17,-0.13858,-0.12833,-0.133455,126
a_only,1,C_eff,18,-0.12833,-0.11808,-0.123205,302
a_only,1,C_eff,19,-0.11808,-0.10783,-0.112955,711
a_only,1,C_eff,20,-0.10783,-0.0975799,-0.102705,1416
a_only,1,C_eff,21,-0.0975799,-0.0873299,-0.0924549,2921
a_only,1,C_eff,22,-0.0873299,-0.0770799,-0.0822049,5405
a_only,1,C_eff,23,-0.0770799,-0.0668299,-0.0719549,9404
a_only,1,C_eff,24,-0.0668299,-0.0565799,-0.0617049,15758
a_only,1,C_eff,25,-0.0565799,-0.0463299,-0.0514549,24379
a_only,1,C_eff,26,-0.0463299,-0.0360799,-0.0412049,34540
a_only,1,C_eff,27,-0.0360799,-0.0258298,-0.0309549,46023
a_only,1,C_eff,28,-0.0258298,-0.0155798,-0.0207048,55945
a_only,1,C_eff,29,-0.0155798,-0.00532983,-0.0104548,63660
a_only,1,C_eff,30,-0.00532983,0.00492018,-0.000204825,66021
a_only,1,C_eff,31,0.00492018,0.0151702,0.0100452,63493
a_only,1,C_eff,32,0.0151702,0.0254202,0.0202952,56709
a_only,1,C_eff,33,0.0254202,0.0356702,0.0305452,46267
a_only,1,C_eff,34,0.0356702,0.0459202,0.0407952,34898
a_only,1,C_eff,35,0.0459202,0.0561702,0.0510452,24605
a_only,1,C_eff,36,0.0561702,0.0664202,0.0612952,16197
a_only,1,C_eff,37,0.0664202,0.0766702,0.0715452,9675
a_only,1,C_eff,38,0.0766702,0.0869202,0.0817952,5647
a_only,1,C_eff,39,0.0869202,0.0971703,0.0920453,2936
a_only,1,C_eff,40,0.0971703,0.10742,0.102295,1477
a_only,1,C_eff,41,0.10742,0.11767,0.112545,680
a_only,1,C_eff,42,0.11767,0.12792,0.122795,320
a_only,1,C_eff,43,0.12792,0.13817,0.133045,124
a_only,1,C_eff,44,0.13817,0.14842,0.143295,47
a_only,1,C_eff,45,0.14842,0.15867,0.153545,20
a_only,1,C_eff,46,0.15867,0.16892,0.163795,12
a_only,1,C_eff,47,0.16892,0.17917,0.174045,1
a_only,1,C_eff,48,0.17917,0.18942,0.184295,2
a_only,1,C_eff,49,0.18942,0.19967,0.194545,4
a_only,1845,A,0,-0.698368,-0.675321,-0.686845,1
a_only,1845,A,1,-0.675321,-0.652274,-0.663798,0
a_only,1845,A,2,-0.652274,-0.629227,-0.64075,0
a_only,1845,A,3,-0.629227,-0.606179,-0.617703,0
a_only,1845,A,4,-0.606179,-0.583132,-0.594656,0
a_only,1845,A,5,-0.583132,-0.560085,-0.571608,0
a_only,1845,A,6,-0.560085,-0.537037,-0.548561,0
a_only,1845,A,7,-0.537037,-0.51399,-0.525514,0
a_only,1845,A,8,-0.51399,-0.490943,-0.502467,0
a_only,1845,A,9,-0.490943,-0.467896,-0.479419,0
a_only,1845,A,10,-0.467896,-0.444848,-0.456372,1
a_only,1845,A,11,-0.444848,-0.421801,-0.433325,0
a_only,1845,A,12,-0.421801,-0.398754,-0.410277,0
a_only,1845,A,13,-0.398754,-0.375706,-0.38723,1
a_only,1845,A,14,-0.375706,-0.352659,-0.364183,2
a_only,1845,A,15,-0.352659,-0.329612,-0.341136,1
a_only,1845,A,16,-0.329612,-0.306565,-0.318088,1
a_only,1845,A,17,-0.306565,-0.283517,-0.295041,4
a_only,1845,A,18,-0.283517,-0.26047,-0.271994,10
a_only,1845,A,19,-0.26047,-0.237423,-0.248946,19
a_only,1845,A,20,-0.237423,-0.214376,-0.225899,37
a_only,1845,A,21,-0.214376,-0.191328,-0.202852,74
a_only,1845,A,22,-0.191328,-0.168281,-0.179805,144
a_only,1845,A,23,-0.168281,-0.145234,-0.156757,306
a_only,1845,A,24,-0.145234,-0.122186,-0.13371,478
a_only,1845,A,25,-0.122186,-0.0991391,-0.110663,848
a_only,1845,A,26,-0.0991391,-0.0760918,-0.0876155,1362
a_only,1845,A,27,-0.0760918,-0.0530446,-0.0645682,2100
a_only,1845,A,28,-0.0530446,-0.0299973,-0.0415209,2745
a_only,1845,A,29,-0.0299973,-0.00695,-0.0184736,3279
a_only,1845,A,30,-0.00695,0.0160973,0.00457364,3356
a_only,1845,A,31,0.0160973,0.0391446,0.0276209,3043
a_only,1845,A,32,0.0391446,0.0621918,0.0506682,2358
a_only,1845,A,33,0.0621918,0.0852391,0.0737155,1725
a_only,1845,A,34,0.0852391,0.108286,0.0967628,1169
a_only,1845,A,35,0.108286,0.131334,0.11981,713
a_only,1845,A,36,0.131334,0.154381,0.142857,408
a_only,1845,A,37,0.154381,0.177428,0.165905,177
a_only,1845,A,38,0.177428,0.200476,0.188952,111
a_only,1845,A,39,0.200476,0.223523,0.211999,40
a_only,1845,A,40,0.223523,0.24657,0.235046,32
a_only,1845,A,41,0.24657,0.269617,0.258094,15
a_only,1845,A,42,0.269617,0.292665,0.281141,8
a_only,1845,A,43,0.292665,0.315712,0.304188,2
a_only,1845,A,44,0.315712,0.338759,0.327236,2
a_only,1845,A,45,0.338759,0.361806,0.350283,0
a_only,1845,A,46,0.361806,0.384854,0.37333,1
a_only,1845,A,47,0.384854,0.407901,0.396377,0
a_only,1845,A,48,0.407901,0.430948,0.419425,1
a_only,1845,A,49,0.430948,0.453996,0.442472,2
a_only,1845,B,0,-0.147659,-0.14168,-0.144669,1
a_only,1845,B,1,-0.14168,-0.1357,-0.13869,0
a_only,1845,B,2,-0.1357,-0.129721,-0.13271,1
a_only,1845,B,3,-0.129721,-0.123741,-0.126731,7
a_only,1845,B,4,-0.123741,-0.117761,-0.120751,17
a_only,1845,B,5,-0.117761,-0.111782,-0.114772,9
a_only,1845,B,6,-0.111782,-0.105802,-0.108792,19
a_only,1845,B,7,-0.105802,-0.0998229,-0.102813,39
a_only,1845,B,8,-0.0998229,-0.0938434,-0.0968332,50
a_only,1845,B,9,-0.0938434,-0.0878639,-0.0908537,101
a_only,1845,B,10,-0.0878639,-0.0818844,-0.0848742,118
a_only,1845,B,11,-0.0818844,-0.0759049,-0.0788946,187
a_only,1845,B,12,-0.0759049,-0.0699254,-0.0729151,235
a_only,1845,B,13,-0.0699254,-0.0639458,-0.0669356,334
a_only,1845,B,14,-0.0639458,-0.0579663,-0.0609561,428
a_only,1845,B,15,-0.0579663,-0.0519868,-0.0549766,525
a_only,1845,B,16,-0.0519868,-0.0460073,-0.0489971,667
a_only,1845,B,17,-0.0460073,-0.0400278,-0.0430175,815
a_only,1845,B,18,-0.0400278,-0.0340483,-0.037038,960
a_only,1845,B,19,-0.0340483,-0.0280688,-0.0310585,1119
a_only,1845,B,20,-0.0280688,-0.0220892,-0.025079,1236
a_only,1845,B,21,-0.0220892,-0.0161097,-0.0190995,1358
a_only,1845,B,22,-0.0161097,-0.0101302,-0.01312,1418
a_only,1845,B,23,-0.0101302,-0.0041507,-0.00714045,1475
a_only,1845,B,24,-0.0041507,0.00182882,-0.00116094,1590
a_only,1845,B,25,0.00182882,0.00780833,0.00481858,1575
a_only,1845,B,26,0.00780833,0.0137879,0.0107981,1480
a_only,1845,B,27,0.0137879,0.0197674,0.0167776,1414
a_only,1845,B,28,0.0197674,0.0257469,0.0227571,1322
a_only,1845,B,29,0.0257469,0.0317264,0.0287366,1176
a_only,1845,B,30,0.0317264,0.0377059,0.0347162,1056
a_only,1845,B,31,0.0377059,0.0436854,0.0406957,819
a_only,1845,B,32,0.0436854,0.0496649,0.0466752,697
a_only,1845,B,33,0.0496649,0.0556445,0.0526547,564
a_only,1845,B,34,0.0556445,0.061624,0.0586342,473
a_only,1845,B,35,0.061624,0.0676035,0.0646137,350
a_only,1845,B,36,0.0676035,0.073583,0.0705932,288
a_only,1845,B,37,0.073583,0.0795625,0.0765728,190
a_only,1845,B,38,0.0795625,0.085542,0.0825523,142
a_only,1845,B,39,0.085542,0.0915215,0.0885318,113
a_only,1845,B,40,0.0915215,0.0975011,0.0945113,80
a_only,1845,B,41,0.0975011,0.103481,0.100491,49
a_only,1845,B,42,0.103481,0.10946,0.10647,31
a_only,1845,B,43,0.10946,0.11544,0.11245,21
a_only,1845,B,44,0.11544,0.121419,0.118429,11
a_only,1845,B,45,0.121419,0.127399,0.124409,7
a_only,1845,B,46,0.127399,0.133378,0.130388,5
a_only,1845,B,47,0.133378,0.139358,0.136368,1
a_only,1845,B,48,0.139358,0.145337,0.142347,0
a_only,1845,B,49,0.145337,0.151317,0.148327,3
a_only,1845,C_eff,0,-0.30611,-0.296114,-0.301112,1
a_only,1845,C_eff,1,-0.296114,-0.286118,-0.291116,0
a_only,1845,C_eff,2,-0.286118,-0.276123,-0.28112,0
a_only,1845,C_eff,3,-0.276123,-0.266127,-0.271125,0
a_only,1845,C_eff,4,-0.266127,-0.256131,-0.261129,0
a_only,1845,C_eff,5,-0.256131,-0.246136,-0.251133,0
a_only,1845,C_eff,6,-0.246136,-0.23614,-0.241138,1
a_only,1845,C_eff,7,-0.23614,-0.226144,-0.231142,1
a_only,1845,C_eff,8,-0.226144,-0.216149,-0.221146,0
a_only,1845,C_eff,9,-0.216149,-0.206153,-0.211151,0
a_only,1845,C_eff,10,-0.206153,-0.196157,-0.201155,0
a_only,1845,C_eff,11,-0.196157,-0.186162,-0.191159,1
a_only,1845,C_eff,12,-0.186162,-0.176166,-0.181164,0
a_only,1845,C_eff,13,-0.176166,-0.16617,-0.171168,3
a_only,1845,C_eff,14,-0.16617,-0.156175,-0.161172,11
a_only,1845,C_eff,15,-0.156175,-0.146179,-0.151177,29
a_only,1845,C_eff,16,-0.146179,-0.136183,-0.141181,50
a_only,1845,C_eff,17,-0.136183,-0.126188,-0.131186,166
a_only,1845,C_eff,18,-0.126188,-0.116192,-0.12119,353
a_only,1845,C_eff,19,-0.116192,-0.106196,-0.111194,847
a_only,1845,C_eff,20,-0.106196,-0.0962007,-0.101199,1632
a_only,1845,C_eff,21,-0.0962007,-0.086205,-0.0912029,3165
a_only,1845,C_eff,22,-0.086205,-0.0762094,-0.0812072,5776
a_only,1845,C_eff,23,-0.0762094,-0.0662137,-0.0712115,9748
a_only,1845,C_eff,24,-0.0662137,-0.0562181,-0.0612159,15829
a_only,1845,C_eff,25,-0.0562181,-0.0462224,-0.0512202,24136
a_only,1845,C_eff,26,-0.0462224,-0.0362267,-0.0412246,34063
a_only,1845,C_eff,27,-0.0362267,-0.0262311,-0.0312289,44110
a_only,1845,C_eff,28,-0.0262311,-0.0162354,-0.0212332,54033
a_only,1845,C_eff,29,-0.0162354,-0.00623976,-0.0112376,61218
a_only,1845,C_eff,30,-0.00623976,0.0037559,-0.00124193,63761
a_only,1845,C_eff,31,0.0037559,0.0137516,0.00875373,62003
a_only,1845,C_eff,32,0.0137516,0.0237472,0.0187494,56620
a_only,1845,C_eff,33,0.0237472,0.0337429,0.028745,46668
a_only,1845,C_eff,34,0.0337429,0.0437385,0.0387407,36367
a_only,1845,C_eff,35,0.0437385,0.0537342,0.0487364,26223
a_only,1845,C_eff,36,0.0537342,0.0637299,0.058732,17887
a_only,1845,C_eff,37,0.0637299,0.0737255,0.0687277,11178
a_only,1845,C_eff,38,0.0737255,0.0837212,0.0787233,6584
a_only,1845,C_eff,39,0.0837212,0.0937168,0.088719,3707
a_only,1845,C_eff,40,0.0937168,0.103712,0.0987147,1969
a_only,1845,C_eff,41,0.103712,0.113708,0.10871,965
a_only,1845,C_eff,42,0.113708,0.123704,0.118706,410
a_only,1845,C_eff,43,0.123704,0.133699,0.128702,200
a_only,1845,C_eff,44,0.133699,0.143695,0.138697,60
a_only,1845,C_eff,45,0.143695,0.153691,0.148693,24
a_only,1845,C_eff,46,0.153691,0.163686,0.158689,14
a_only,1845,C_eff,47,0.163686,0.173682,0.168684,5
a_only,1845,C_eff,48,0.173682,0.183678,0.17868,1
a_only,1845,C_eff,49,0.183678,0.193673,0.188676,5
a_only,3689,A,0,-0.509681,-0.489054,-0.499367,1
a_only,3689,A,1,-0.489054,-0.468427,-0.47874,1
a_only,3689,A,2,-0.468427,-0.447799,-0.458113,1
a_only,3689,A,3,-0.447799,-0.427172,-0.437486,0
a_only,3689,A,4,-0.427172,-0.406545,-0.416859,2
a_only,3689,A,5,-0.406545,-0.385918,-0.396232,2
a_only,3689,A,6,-0.385918,-0.365291,-0.375604,3
a_only,3689,A,7,-0.365291,-0.344664,-0.354977,2
a_only,3689,A,8,-0.344664,-0.324037,-0.33435,4
a_only,3689,A,9,-0.324037,-0.303409,-0.313723,12
a_only,3689,A,10,-0.303409,-0.282782,-0.293096,6
a_only,3689,A,11,-0.282782,-0.262155,-0.272469,20
a_only,3689,A,12,-0.262155,-0.241528,-0.251842,23
a_only,3689,A,13,-0.241528,-0.220901,-0.231214,40
a_only,3689,A,14,-0.220901,-0.200274,-0.210587,60
a_only,3689,A,15,-0.200274,-0.179646,-0.18996,142
a_only,3689,A,16,-0.179646,-0.159019,-0.169333,251
a_only,3689,A,17,-0.159019,-0.138392,-0.148706,386
a_only,3689,A,18,-0.138392,-0.117765,-0.128079,588
a_only,3689,A,19,-0.117765,-0.0971379,-0.107451,898
a_only,3689,A,20,-0.0971379,-0.0765107,-0.0868243,1332
a_only,3689,A,21,-0.0765107,-0.0558836,-0.0661972,1866
a_only,3689,A,22,-0.0558836,-0.0352564,-0.04557,2170
a_only,3689,A,23,-0.0352564,-0.0146293,-0.0249429,2606
a_only,3689,A,24,-0.0146293,0.00599787,-0.00431571,2690
a_only,3689,A,25,0.00599787,0.026625,0.0163114,2716
a_only,3689,A,26,0.026625,0.0472522,0.0369386,2435
a_only,3689,A,27,0.0472522,0.0678793,0.0575657,1928
a_only,3689,A,28,0.0678793,0.0885065,0.0781929,1414
a_only,3689,A,29,0.0885065,0.109134,0.09882,1060
a_only,3689,A,30,0.109134,0.129761,0.119447,729
a_only,3689,A,31,0.129761,0.150388,0.140074,470
a_only,3689,A,32,0.150388,0.171015,0.160702,315
a_only,3689,A,33,0.171015,0.191642,0.181329,170
a_only,3689,A,34,0.191642,0.212269,0.201956,87
a_only,3689,A,35,0.212269,0.232897,0.222583,60
a_only,3689,A,36,0.232897,0.253524,0.24321,25
a_only,3689,A,37,0.253524,0.274151,0.263837,26
a_only,3689,A,38,0.274151,0.294778,0.284464,9
a_only,3689,A,39,0.294778,0.315405,0.305092,6
a_only,3689,A,40,0.315405,0.336032,0.325719,8
a_only,3689,A,41,0.336032,0.356659,0.346346,0
a_only,3689,A,42,0.356659,0.377287,0.366973,3
a_only,3689,A,43,0.377287,0.397914,0.3876,2
a_only,3689,A,44,0.397914,0.418541,0.408227,1
a_only,3689,A,45,0.418541,0.439168,0.428854,3
a_only,3689,A,46,0.439168,0.459795,0.449482,0
a_only,3689,A,47,0.459795,0.480422,0.470109,1
a_only,3689,A,48,0.480422,0.50105,0.490736,0
a_only,3689,A,49,0.50105,0.521677,0.511363,2
a_only,3689,B,0,-0.139337,-0.133837,-0.136587,6
a_only,3689,B,1,-0.133837,-0.128336,-0.131087,6
a_only,3689,B,2,-0.128336,-0.122836,-0.125586,8
a_only,3689,B,3,-0.122836,-0.117336,-0.120086,9
a_only,3689,B,4,-0.117336,-0.111835,-0.114585,18
a_only,3689,B,5,-0.111835,-0.106335,-0.109085,24
a_only,3689,B,6,-0.106335,-0.100835,-0.103585,33
a_only,3689,B,7,-0.100835,-0.0953342,-0.0980843,44
a_only,3689,B,8,-0.0953342,-0.0898338,-0.092584,66
a_only,3689,B,9,-0.0898338,-0.0843334,-0.0870836,112
a_only,3689,B,10,-0.0843334,-0.078833,-0.0815832,155
a_only,3689,B,11,-0.078833,-0.0733327,-0.0760829,179
a_only,3689,B,12,-0.0733327,-0.0678323,-0.0705825,240
a_only,3689,B,13,-0.0678323,-0.0623319,-0.0650821,349
a_only,3689,B,14,-0.0623319,-0.0568316,-0.0595817,414
a_only,3689,B,15,-0.0568316,-0.0513312,-0.0540814,524
a_only,3689,B,16,-0.0513312,-0.0458308,-0.048581,593
a_only,3689,B,17,-0.0458308,-0.0403304,-0.0430806,765
a_only,3689,B,18,-0.0403304,-0.0348301,-0.0375803,890
a_only,3689,B,19,-0.0348301,-0.0293297,-0.0320799,952
a_only,3689,B,20,-0.0293297,-0.0238293,-0.0265795,1094
a_only,3689,B,21,-0.0238293,-0.018329,-0.0210791,1169
a_only,3689,B,22,-0.018329,-0.0128286,-0.0155788,1262
a_only,3689,B,23,-0.0128286,-0.00732822,-0.0100784,1334
a_only,3689,B,24,-0.00732822,-0.00182785,-0.00457804,1427
a_only,3689,B,25,-0.00182785,0.00367252,0.000922334,1430
a_only,3689,B,26,0.00367252,0.00917289,0.00642271,1362
a_only,3689,B,27,0.00917289,0.0146733,0.0119231,1314
a_only,3689,B,28,0.0146733,0.0201736,0.0174234,1281
a_only,3689,B,29,0.0201736,0.025674,0.0229238,1236
a_only,3689,B,30,0.025674,0.0311744,0.0284242,1104
a_only,3689,B,31,0.0311744,0.0366747,0.0339246,955
a_only,3689,B,32,0.0366747,0.0421751,0.0394249,798
a_only,3689,B,33,0.0421751,0.0476755,0.0449253,742
a_only,3689,B,34,0.0476755,0.0531759,0.0504257,597
a_only,3689,B,35,0.0531759,0.0586762,0.055926,464
a_only,3689,B,36,0.0586762,0.0641766,0.0614264,397
a_only,3689,B,37,0.0641766,0.069677,0.0669268,336
a_only,3689,B,38,0.069677,0.0751773,0.0724272,247
a_only,3689,B,39,0.0751773,0.0806777,0.0779275,185
a_only,3689,B,40,0.0806777,0.0861781,0.0834279,123
a_only,3689,B,41,0.0861781,0.0916785,0.0889283,102
a_only,3689,B,42,0.0916785,0.0971788,0.0944286,72
a_only,3689,B,43,0.0971788,0.102679,0.099929,55
a_only,3689,B,44,0.102679,0.10818,0.105429,53
a_only,3689,B,45,0.10818,0.11368,0.11093,20
a_only,3689,B,46,0.11368,0.11918,0.11643,13
a_only,3689,B,47,0.11918,0.124681,0.12193,9
a_only,3689,B,48,0.124681,0.130181,0.127431,3
a_only,3689,B,49,0.130181,0.135681,0.132931,5
a_only,3689,C_eff,0,-0.302444,-0.292474,-0.297459,1
a_only,3689,C_eff,1,-0.292474,-0.282503,-0.287488,0
a_only,3689,C_eff,2,-0.282503,-0.272533,-0.277518,0
a_only,3689,C_eff,3,-0.272533,-0.262563,-0.267548,0
a_only,3689,C_eff,4,-0.262563,-0.252593,-0.257578,0
a_only,3689,C_eff,5,-0.252593,-0.242622,-0.247608,1
a_only,3689,C_eff,6,-0.242622,-0.232652,-0.237637,0
a_only,3689,C_eff,7,-0.232652,-0.222682,-0.227667,0
a_only,3689,C_eff,8,-0.222682,-0.212712,-0.217697,1
a_only,3689,C_eff,9,-0.212712,-0.202741,-0.207727,0
a_only,3689,C_eff,10,-0.202741,-0.192771,-0.197756,1
a_only,3689,C_eff,11,-0.192771,-0.182801,-0.187786,0
a_only,3689,C_eff,12,-0.182801,-0.172831,-0.177816,0
a_only,3689,C_eff,13,-0.172831,-0.162861,-0.167846,5
a_only,3689,C_eff,14,-0.162861,-0.15289,-0.157875,11
a_only,3689,C_eff,15,-0.15289,-0.14292,-0.147905,42
a_only,3689,C_eff,16,-0.14292,-0.13295,-0.137935,74
a_only,3689,C_eff,17,-0.13295,-0.12298,-0.127965,231
a_only,3689,C_eff,18,-0.12298,-0.113009,-0.117995,565
a_only,3689,C_eff,19,-0.113009,-0.103039,-0.108024,1133
a_only,3689,C_eff,20,-0.103039,-0.0930689,-0.098054,2268
a_only,3689,C_eff,21,-0.0930689,-0.0830987,-0.0880838,4046
a_only,3689,C_eff,22,-0.0830987,-0.0731285,-0.0781136,7243
a_only,3689,C_eff,23,-0.0731285,-0.0631582,-0.0681433,11823
a_only,3689,C_eff,24,-0.0631582,-0.053188,-0.0581731,18367
a_only,3689,C_eff,25,-0.053188,-0.0432178,-0.0482029,27496
a_only,3689,C_eff,26,-0.0432178,-0.0332475,-0.0382326,36999
a_only,3689,C_eff,27,-0.0332475,-0.0232773,-0.0282624,46603
a_only,3689,C_eff,28,-0.0232773,-0.0133071,-0.0182922,55600
a_only,3689,C_eff,29,-0.0133071,-0.00333683,-0.00832194,61196
a_only,3689,C_eff,30,-0.00333683,0.00663341,0.00164829,62755
a_only,3689,C_eff,31,0.00663341,0.0166036,0.0116185,59825
a_only,3689,C_eff,32,0.0166036,0.0265739,0.0215888,53172
a_only,3689,C_eff,33,0.0265739,0.0365441,0.031559,43769
a_only,3689,C_eff,34,0.0365441,0.0465143,0.0415292,33409
a_only,3689,C_eff,35,0.0465143,0.0564846,0.0514995,24059
a_only,3689,C_eff,36,0.0564846,0.0664548,0.0614697,16090
a_only,3689,C_eff,37,0.0664548,0.076425,0.0714399,10312
a_only,3689,C_eff,38,0.076425,0.0863953,0.0814102,6050
a_only,3689,C_eff,39,0.0863953,0.0963655,0.0913804,3311
a_only,3689,C_eff,40,0.0963655,0.106336,0.101351,1765
a_only,3689,C_eff,41,0.106336,0.116306,0.111321,973
a_only,3689,C_eff,42,0.116306,0.126276,0.121291,398
a_only,3689,C_eff,43,0.126276,0.136246,0.131261,147
a_only,3689,C_eff,44,0.136246,0.146217,0.141232,45
a_only,3689,C_eff,45,0.146217,0.156187,0.151202,18
a_only,3689,C_eff,46,0.156187,0.166157,0.161172,11
a_only,3689,C_eff,47,0.166157,0.176127,0.171142,4
a_only,3689,C_eff,48,0.176127,0.186098,0.181112,2
a_only,3689,C_eff,49,0.186098,0.196068,0.191083,3
a_only,5533,A,0,-0.67406,-0.646816,-0.660438,1
a_only,5533,A,1,-0.646816,-0.619573,-0.633194,0
a_only,5533,A,2,-0.619573,-0.592329,-0.605951,1
a_only,5533,A,3,-0.592329,-0.565085,-0.578707,0
a_only,5533,A,4,-0.565085,-0.537842,-0.551464,0
a_only,5533,A,5,-0.537842,-0.510598,-0.52422,0
a_only,5533,A,6,-0.510598,-0.483355,-0.496976,0
a_only,5533,A,7,-0.483355,-0.456111,-0.469733,0
a_only,5533,A,8,-0.456111,-0.428867,-0.442489,1
a_only,5533,A,9,-0.428867,-0.401624,-0.415246,3
a_only,5533,A,10,-0.401624,-0.37438,-0.388002,3
a_only,5533,A,11,-0.37438,-0.347137,-0.360758,6
a_only,5533,A,12,-0.347137,-0.319893,-0.333515,7
a_only,5533,A,13,-0.319893,-0.292649,-0.306271,15
a_only,5533,A,14,-0.292649,-0.265406,-0.279028,15
a_only,5533,A,15,-0.265406,-0.238162,-0.251784,38
a_only,5533,A,16,-0.238162,-0.210919,-0.22454,79
a_only,5533,A,17,-0.210919,-0.183675,-0.197297,170
a_only,5533,A,18,-0.183675,-0.156431,-0.170053,343
a_only,5533,A,19,-0.156431,-0.129188,-0.14281,624
a_only,5533,A,20,-0.129188,-0.101944,-0.115566,1062
a_only,5533,A,21,-0.101944,-0.0747007,-0.0883225,1670
a_only,5533,A,22,-0.0747007,-0.0474571,-0.0610789,2410
a_only,5533,A,23,-0.0474571,-0.0202135,-0.0338353,3235
a_only,5533,A,24,-0.0202135,0.0070301,-0.0065917,3568
a_only,5533,A,25,0.0070301,0.0342737,0.0206519,3398
a_only,5533,A,26,0.0342737,0.0615173,0.0478955,2830
a_only,5533,A,27,0.0615173,0.0887609,0.0751391,2055
a_only,5533,A,28,0.0887609,0.116004,0.102383,1265
a_only,5533,A,29,0.116004,0.143248,0.129626,809
a_only,5533,A,30,0.143248,0.170492,0.15687,501
a_only,5533,A,31,0.170492,0.197735,0.184113,224
a_only,5533,A,32,0.197735,0.224979,0.211357,118
a_only,5533,A,33,0.224979,0.252222,0.238601,55
a_only,5533,A,34,0.252222,0.279466,0.265844,25
a_only,5533,A,35,0.279466,0.30671,0.293088,18
a_only,5533,A,36,0.30671,0.333953,0.320331,10
a_only,5533,A,37,0.333953,0.361197,0.347575,7
a_only,5533,A,38,0.361197,0.38844,0.374819,3
a_only,5533,A,39,0.38844,0.415684,0.402062,1
a_only,5533,A,40,0.415684,0.442928,0.429306,2
a_only,5533,A,41,0.442928,0.470171,0.456549,2
a_only,5533,A,42,0.470171,0.497415,0.483793,1
a_only,5533,A,43,0.497415,0.524658,0.511037,0
a_only,5533,A,44,0.524658,0.551902,0.53828,0
a_only,5533,A,45,0.551902,0.579146,0.565524,0
a_only,5533,A,46,0.579146,0.606389,0.592767,0
a_only,5533,A,47,0.606389,0.633633,0.620011,0
a_only,5533,A,48,0.633633,0.660876,0.647255,0
a_only,5533,A,49,0.660876,0.68812,0.674498,1
a_only,5533,B,0,-0.15131,-0.145297,-0.148304,2
a_only,5533,B,1,-0.145297,-0.139285,-0.142291,1
a_only,5533,B,2,-0.139285,-0.133273,-0.136279,3
a_only,5533,B,3,-0.133273,-0.12726,-0.130266,6
a_only,5533,B,4,-0.12726,-0.121248,-0.124254,5
a_only,5533,B,5,-0.121248,-0.115235,-0.118242,15
a_only,5533,B,6,-0.115235,-0.109223,-0.112229,25
a_only,5533,B,7,-0.109223,-0.103211,-0.106217,34
a_only,5533,B,8,-0.103211,-0.0971981,-0.100204,52
a_only,5533,B,9,-0.0971981,-0.0911857,-0.0941919,79
a_only,5533,B,10,-0.0911857,-0.0851734,-0.0881795,96
a_only,5533,B,11,-0.0851734,-0.079161,-0.0821672,143
a_only,5533,B,12,-0.079161,-0.0731486,-0.0761548,222
a_only,5533,B,13,-0.0731486,-0.0671362,-0.0701424,263
a_only,5533,B,14,-0.0671362,-0.0611238,-0.06413,386
a_only,5533,B,15,-0.0611238,-0.0551114,-0.0581176,493
a_only,5533,B,16,-0.0551114,-0.049099,-0.0521052,580
a_only,5533,B,17,-0.049099,-0.0430866,-0.0460928,769
a_only,5533,B,18,-0.0430866,-0.0370742,-0.0400804,894
a_only,5533,B,19,-0.0370742,-0.0310618,-0.034068,1062
a_only,5533,B,20,-0.0310618,-0.0250494,-0.0280556,1156
a_only,5533,B,21,-0.0250494,-0.019037,-0.0220432,1331
