layer_name,layer_idx,sublayer,variant,dac_bits,EZR_mean,QZR_all_mean,QZR_nonzero_mean,ODR_mean,cosine_sim,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad_mean,QZR_all_pad_mean
bert.encoder.layer.3.attention.self.value,3,V,sweep,6,0.0,0.20023254553476968,0.20023254553476968,23.46322186787923,0.9995250304539999,0.058880108098189034,0.268902321656545,0.6600781679153442,0.0,0.00010776177077786997,0.00037324955337680876,0.003040318377315998,0.004502276191487908,0.5998263855775198,0.6816683212916056
bert.encoder.layer.4.intermediate.dense,4,FFN1,sweep,6,0.08007737497488658,0.7004064917564392,0.6744109590848287,2646.5953369140625,0.9969567259152731,0.006016902936001618,0.05015295619765917,0.27919402718544006,0.0,0.00014538809773512185,0.0007122403864438335,0.002911376068368554,0.006299973155061404,0.08424660315116246,0.7132123311360677
bert.encoder.layer.4.output.dense,4,FFN2,sweep,6,0.09994654605786006,0.16127400596936545,0.06813914080460866,9.029306093851725,0.9996547102928162,0.12364121774832408,0.4033031066258748,0.7231316566467285,0.0,0.00015348148493406674,0.0006223513240305086,0.003552783435831467,0.010078903598090013,0.09991568326950073,0.1637754092613856
bert.encoder.layer.4.attention.self.key,4,K,sweep,6,0.0,0.332900067170461,0.332900067170461,38.957201639811196,0.9992366830507914,0.0326133668422699,0.18975012501080832,0.5440169970194498,0.0,5.9036063854970657e-05,0.0002513291110517457,0.0007221301396687826,0.0016903648502193391,0.5998263855775198,0.7346796194712321
bert.encoder.layer.4.attention.output.dense,4,O,sweep,6,0.09980233013629913,0.30127497514088947,0.22382447123527527,37.699222564697266,0.998193085193634,0.05081323906779289,0.29490869243939716,0.6362826625506083,0.0,0.0004154785613839825,0.0028986417843649783,0.010566269357999166,0.027965596566597622,0.09975348661343257,0.34099098046620685
bert.encoder.layer.4.attention.self.query,4,Q,sweep,6,0.0,0.29668084780375165,0.29668084780375165,30.819241205851238,0.99931667248408,0.0391635795434316,0.20732617874940237,0.5679013133049011,0.0,4.167916025229109e-05,0.00014216335694072768,0.0007134974972965816,0.001702303687731425,0.0,0.28543147444725037
bert.encoder.layer.4.attention.self.value,4,V,sweep,6,0.0,0.252461110552152,0.252461110552152,27.56821886698405,0.999524712562561,0.04808399205406507,0.2612701853116353,0.6547133723894755,0.0,6.239808741762924e-05,0.00024722494708839804,0.0035095931962132454,0.009665467621137699,0.5998263855775198,0.7016714612642924
bert.encoder.layer.5.intermediate.dense,5,FFN1,sweep,6,0.07485389957825343,0.6491373976071676,0.6207874218622843,1552.8799641927083,0.9973631699879965,0.008436635757486025,0.057662077248096466,0.30179550250371295,0.0,0.00013528245714648315,0.0005044288118369877,0.0027506310337533555,0.007625747782488664,0.07084486136833827,0.6180150310198466
bert.encoder.layer.5.output.dense,5,FFN2,sweep,6,0.09909096608559291,0.1431573530038198,0.04891343911488851,6.3894578615824384,0.999851405620575,0.15822478632132211,0.45003482699394226,0.762113114198049,0.0,0.00012166003095141302,0.00047617080660226446,0.00337013757477204,0.009193596274902424,0.09956416487693787,0.14571183423201242
bert.encoder.layer.5.attention.self.key,5,K,sweep,6,0.0,0.35774250825246173,0.35774250825246173,42.79136276245117,0.9992850224177042,0.03024547112484773,0.1909687022368113,0.5592688918113708,0.0,4.987537370955882e-05,0.00020937770508074513,0.0007473313986944655,0.002010363037697971,0.5998263855775198,0.745344360669454
