layer_name,layer_idx,sublayer,variant,dac_bits,EZR_mean,QZR_all_mean,QZR_nonzero_mean,ODR_mean,cosine_sim,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad_mean,QZR_all_pad_mean
bert.encoder.layer.1.attention.self.query,1,Q,baseline,7,0.0,0.11747966855764388,0.11747966855764388,22.277473068237306,0.9998403668403626,0.05030462518334389,0.21292319595813752,0.5670124530792237,0.0,6.882259476697073e-05,0.0002586250862805173,0.0011495617916807532,0.0025730896275490524,0.0,0.12605794072151183
bert.encoder.layer.1.attention.self.value,1,V,baseline,7,0.0,0.1252328336238861,0.1252328336238861,25.66224136352539,0.9998543739318848,0.05321318879723549,0.24186038374900817,0.6115952610969544,0.0,0.0001294530025916174,0.00042306173127144576,0.002180320140905678,0.005500645376741886,0.5869791626930236,0.6392849445343017
bert.encoder.layer.2.intermediate.dense,2,FFN1,baseline,7,0.0017131761414930224,0.5192127466201782,0.518387746810913,149.78138732910156,0.9992801547050476,0.007275328133255243,0.04919118881225586,0.2949702203273773,0.0,0.00015814932412467898,0.0005645019933581352,0.002566577913239598,0.005133923143148422,0.0024231805000454187,0.5861571431159973
bert.encoder.layer.2.output.dense,2,FFN2,baseline,7,0.09979561418294906,0.12447142452001572,0.027411554008722305,7.328453445434571,0.9999483108520508,0.14184458255767823,0.4233949840068817,0.7342979431152343,0.0,0.0001494901633122936,0.0005491534771863371,0.0035625364631414413,0.008305288571864366,0.09999389797449112,0.1295037180185318
bert.encoder.layer.2.attention.self.key,2,K,baseline,7,0.0,0.16828549206256865,0.16828549206256865,30.955429458618163,0.9998569130897522,0.043021253496408465,0.2258816957473755,0.6028049349784851,0.0,7.811459072399884e-05,0.00025616953207645564,0.0009122638497501611,0.001951605291105807,0.5869791626930236,0.6593316078186036
bert.encoder.layer.2.attention.output.dense,2,O,baseline,7,0.09968973696231842,0.12104878127574921,0.023724063113331795,6.373988342285156,0.9999630570411682,0.15926340222358704,0.45096670985221865,0.7576244473457336,0.0,0.00015683297533541918,0.0005459837149828673,0.0037084970623254775,0.00790963852778077,0.0997500941157341,0.12437710165977478
bert.encoder.layer.2.attention.self.query,2,Q,baseline,7,0.0,0.246727055311203,0.246727055311203,28.005017852783205,0.9998270869255066,0.039101939648389816,0.19360148012638093,0.527887511253357,0.0,5.3623467829311265e-05,0.0002227142424089834,0.0008694338495843113,0.0022337107569910587,0.0,0.2089311420917511
bert.encoder.layer.2.attention.self.value,2,V,baseline,7,0.0,0.13497598916292192,0.13497598916292192,27.136337661743163,0.9998848915100098,0.049590249359607694,0.2597547173500061,0.6603342890739441,0.0,0.00012982586777070536,0.0004645129258278757,0.0023281089263036845,0.004671489726752043,0.5869791626930236,0.6436469197273255
bert.encoder.layer.3.intermediate.dense,3,FFN1,baseline,7,0.0034714251291006804,0.5012430787086487,0.49950656294822693,204.54903259277344,0.9993963360786438,0.007892914116382599,0.0538798488676548,0.3236937880516052,0.0,0.00014410766016226262,0.0005734658043365926,0.0030286475317552685,0.0058281470090150835,0.00402815081179142,0.5289404988288879
bert.encoder.layer.3.output.dense,3,FFN2,baseline,7,0.10030892342329026,0.12224547266960144,0.02438250631093979,6.4934266090393065,0.9999617099761963,0.15663435459136962,0.44699921607971194,0.7545204520225525,0.0,0.00013269780611153693,0.0005368967074900865,0.003261232771910727,0.007990713883191346,0.09997558742761611,0.12392035722732545
bert.encoder.layer.3.attention.self.key,3,K,baseline,7,0.0,0.1451799213886261,0.1451799213886261,28.658466720581053,0.9998529434204102,0.04500593468546867,0.22647624909877778,0.5936437129974366,0.0,8.199325966415927e-05,0.00033458879915997385,0.0012996052508242428,0.0020706313429400326,0.5869791626930236,0.6476966142654419
bert.encoder.layer.3.attention.output.dense,3,O,baseline,7,0.09988576024770737,0.13484423160552977,0.0388389527797699,10.383107376098632,0.9998900890350342,0.1071020558476448,0.3773251950740814,0.7016390323638916,0.0,0.00021909189526923,0.0009616839000955224,0.005297376913949848,0.017497111484408377,0.10009562224149704,0.14045546054840088
bert.encoder.layer.3.attention.self.query,3,Q,baseline,7,0.0,0.09898959547281265,0.09898959547281265,17.604229736328126,0.9998762726783752,0.06195913702249527,0.2555990368127823,0.6170313358306885,0.0,4.4041944056516515e-05,0.00017560695996508003,0.0009902562305796891,0.002221107017248869,0.0,0.12662218064069747
bert.encoder.layer.3.attention.self.value,3,V,baseline,7,0.0,0.12041229754686356,0.12041229754686356,25.470038986206056,0.9998839497566223,0.05539371967315674,0.26780587434768677,0.6593104481697083,0.0,0.00012439297570381312,0.000517787947319448,0.002489314414560795,0.003704086085781455,0.5869791626930236,0.6373114824295044
bert.encoder.layer.4.intermediate.dense,4,FFN1,baseline,7,0.001960619492456317,0.4731987237930298,0.4721648871898651,171.8981964111328,0.9994221210479737,0.008989991806447505,0.05880164131522179,0.32840182781219485,0.0,0.0001467615569708869,0.0006164614751469344,0.0025614095153287052,0.0065605870448052885,0.0020325555466115474,0.4742163777351379
bert.encoder.layer.4.output.dense,4,FFN2,baseline,7,0.09991250336170196,0.12176661044359208,0.024280016869306566,6.412408924102783,0.9999633431434631,0.1578058421611786,0.4469933807849884,0.7546075463294983,0.0,0.00013635526702273637,0.0005389532714616507,0.003921585460193455,0.0076369368471205235,0.0999565988779068,0.12322862297296525
bert.encoder.layer.4.attention.self.key,4,K,baseline,7,0.0,0.18691420555114746,0.18691420555114746,37.79668502807617,0.9998122215270996,0.035235730558633806,0.19602059423923493,0.5515249609947205,0.0,9.166703239316121e-05,0.0004153702640905976,0.0012680664658546448,0.00273510527331382,0.5869791626930236,0.6651523113250732
bert.encoder.layer.4.attention.output.dense,4,O,baseline,7,0.09979318976402282,0.1294860452413559,0.03298491686582565,8.828457069396972,0.9999208807945251,0.12247795462608338,0.39799779653549194,0.7159445405006408,0.0,0.0001873813132988289,0.0008786666905507446,0.004593362053856254,0.012429417856037617,0.09987962543964386,0.1315209299325943
bert.encoder.layer.4.attention.self.query,4,Q,baseline,7,0.0,0.1177898421883583,0.1177898421883583,21.610033416748045,0.9998594760894776,0.053093619644641876,0.2349788397550583,0.593008840084076,0.0,4.984735205653124e-05,0.00019241521367803217,0.0008570701233111322,0.0032310616225004196,0.0,0.10578138530254363
bert.encoder.layer.4.attention.self.value,4,V,baseline,7,0.0,0.12084172666072845,0.12084172666072845,22.415872955322264,0.999892282485962,0.055121257156133655,0.2714823305606842,0.6606384873390198,0.0,9.267584537155926e-05,0.00037959619075991215,0.002628065273165703,0.005453949049115181,0.5869791626930236,0.6378591060638428
bert.encoder.layer.5.intermediate.dense,5,FFN1,baseline,7,0.001855732686817646,0.43881059885025026,0.4377670168876648,114.67286834716796,0.9994631171226501,0.010470707900822163,0.06529719084501266,0.348333066701889,0.0,0.00013348872744245455,0.0005443937261588871,0.003179912455379963,0.007626820728182793,0.0017353481380268931,0.4219425618648529
bert.encoder.layer.5.output.dense,5,FFN2,baseline,7,0.09932210296392441,0.12020354121923446,0.023184206709265708,6.2388838768005375,0.9999653339385987,0.16179876029491425,0.4551769495010376,0.7611714124679565,0.0,0.00013006131921429188,0.0005409836361650377,0.0038391547976061704,0.00786987254396081,0.0996209055185318,0.12168579250574112
bert.encoder.layer.5.attention.self.key,5,K,baseline,7,0.0,0.19500029385089873,0.19500029385089873,36.82399673461914,0.9998284459114075,0.034673085808753966,0.20037732124328614,0.5677697420120239,0.0,8.299193868879228e-05,0.0003751310519874096,0.0013704810291528702,0.0027021983405575156,0.5869791626930236,0.6693467974662781
bert.encoder.layer.5.attention.output.dense,5,O,baseline,7,0.09970372915267944,0.1278442770242691,0.03125692531466484,8.404461097717284,0.9999297738075257,0.12651818692684175,0.4025376379489899,0.719238543510437,0.0,0.00017930981412064284,0.0008569410420022905,0.005320354644209146,0.01238015303388238,0.10007120817899703,0.12998352348804473
bert.encoder.layer.5.attention.self.query,5,Q,baseline,7,0.0,0.16723084151744844,0.16723084151744844,26.873326110839844,0.9998469114303589,0.04489150419831276,0.22709698379039764,0.5903651595115662,0.0,4.8334226448787376e-05,0.000197362172184512,0.0009040719945915043,0.0023256595013663173,0.0,0.1471527099609375
bert.encoder.layer.5.attention.self.value,5,V,baseline,7,0.0,0.13578300476074218,0.13578300476074218,23.580269241333006,0.9999009013175965,0.05398100987076759,0.28474098443984985,0.6803325772285461,0.0,8.737758762435987e-05,0.00036154339322820307,0.003062401944771409,0.005121341068297624,0.5869791626930236,0.6440887570381164
bert.encoder.layer.6.intermediate.dense,6,FFN1,baseline,7,0.000991779542528093,0.4384618937969208,0.43790512084960936,101.99739379882813,0.999443781375885,0.010389120690524578,0.06329701691865922,0.34001728892326355,0.0,0.00014148566115181893,0.0006284547154791654,0.0036011440213769676,0.005924955196678639,0.0008604261674918234,0.39443418979644773
bert.encoder.layer.6.output.dense,6,FFN2,baseline,7,0.0994976744055748,0.12008369266986847,0.022860657051205636,6.0743483543396,0.9999670267105103,0.16614099144935607,0.4628869712352753,0.7686416506767273,0.0,0.00012565742217702792,0.0005140241119079292,0.004021129896864295,0.008712123520672322,0.09981825053691865,0.12096930593252182
bert.encoder.layer.6.attention.self.key,6,K,baseline,7,0.0,0.21306232810020448,0.21306232810020448,45.22534255981445,0.9998004794120788,0.031079232692718506,0.182680082321167,0.5287302017211915,0.0,8.583355956943705e-05,0.00040755985537543893,0.0017102863406762482,0.004196598846465349,0.5869791626930236,0.6761406898498535
bert.encoder.layer.6.attention.output.dense,6,O,baseline,7,0.10003867745399475,0.12427882552146911,0.026934776082634927,7.226497745513916,0.9999502778053284,0.14292486906051635,0.4264454901218414,0.7383437752723694,0.0,0.00015407875907840206,0.0006739948992617428,0.0048386422917246815,0.012622993998229503,0.09997117966413498,0.12442728579044342
bert.encoder.layer.6.attention.self.query,6,Q,baseline,7,0.0,0.17497511208057404,0.17497511208057404,30.580228424072267,0.999828040599823,0.04063435941934586,0.20997105538845062,0.5785201907157898,0.0,5.05397270899266e-05,0.00021653058065567165,0.0010167141212150455,0.0033197306096553803,0.0,0.13613993674516678
bert.encoder.layer.6.attention.self.value,6,V,baseline,7,0.0,0.13628913462162018,0.13628913462162018,25.8537841796875,0.9998942375183105,0.051124824583530425,0.27389106154441833,0.6707917332649231,0.0,8.551267237635329e-05,0.00041776977595873175,0.003696248959749937,0.005511010019108653,0.5869791626930236,0.6435190916061402
bert.encoder.layer.7.intermediate.dense,7,FFN1,baseline,7,0.001071990595664829,0.4497006952762604,0.44911094307899474,111.35023193359375,0.9992278933525085,0.009754997491836549,0.05688565969467163,0.3029508590698242,0.0,0.00016115163452923298,0.0006873682141304016,0.004300410207360983,0.009375859424471856,0.0007481045206077397,0.3724172830581665
bert.encoder.layer.7.output.dense,7,FFN2,baseline,7,0.0997873917222023,0.11982604265213012,0.02225992940366268,6.005731010437012,0.9999675035476685,0.16791992783546447,0.46597322821617126,0.7696828722953797,0.0,0.00011884271225426346,0.0004879646992776543,0.00414770650677383,0.009565124101936818,0.099822998046875,0.12039252668619156
bert.encoder.layer.7.attention.self.key,7,K,baseline,7,0.0,0.26810194849967955,0.26810194849967955,59.96159286499024,0.9997818112373352,0.0236090324819088,0.16450181901454924,0.5172105371952057,0.0,7.116514971130527e-05,0.00037607512203976514,0.0017467735800892116,0.004974100738763809,0.5869791626930236,0.6985571980476379
bert.encoder.layer.7.attention.output.dense,7,O,baseline,7,0.1000221997499466,0.1221493735909462,0.024586473777890205,6.573262500762939,0.9999595880508423,0.1552788347005844,0.44546031951904297,0.7551234602928162,0.0,0.00013598902587546035,0.0005503567168489099,0.00514770420268178,0.01114260796457529,0.10003424882888794,0.12180616557598115
bert.encoder.layer.7.attention.self.query,7,Q,baseline,7,0.0,0.20496233999729158,0.20496233999729158,31.742665100097657,0.999853503704071,0.037276210635900496,0.22007465064525605,0.5940991163253784,0.0,3.841089746856596e-05,0.0001397063009790145,0.001048364443704486,0.0031735409982502462,0.0,0.16499972641468047
bert.encoder.layer.7.attention.self.value,7,V,baseline,7,0.0,0.17494879364967347,0.17494879364967347,34.258087921142575,0.9998862862586975,0.039628277719020846,0.2542895287275314,0.6706159114837646,0.0,8.264092903118581e-05,0.0004029193602036685,0.0035811226349323987,0.005061206314712763,0.5869791626930236,0.6596452474594117
bert.encoder.layer.8.intermediate.dense,8,FFN1,baseline,7,0.0006712731323204934,0.4470800876617432,0.4467092752456665,111.00096130371094,0.9992385149002075,0.009859402664005756,0.05529254153370857,0.3005750060081482,0.0,0.00011896270298166201,0.0005459946871269495,0.003835367481224239,0.011283347569406032,0.0004973517614416778,0.34827677607536317
bert.encoder.layer.8.output.dense,8,FFN2,baseline,7,0.09998576492071151,0.120302814245224,0.022573884576559067,6.070040988922119,0.9999665975570678,0.16602083742618562,0.46293891668319703,0.7662267684936523,0.0,9.863011218840257e-05,0.000438567582750693,0.004432394076138735,0.010743634589016438,0.09998677670955658,0.12049526572227479
bert.encoder.layer.8.attention.self.key,8,K,baseline,7,0.0,0.23416828811168672,0.23416828811168672,47.84912948608398,0.9998117685317993,0.0277621790766716,0.18454063832759857,0.5516464233398437,0.0,0.00010337617713958025,0.00047200258122757075,0.0018486872781068087,0.0036861143074929715,0.5869791626930236,0.6846059203147888
bert.encoder.layer.8.attention.output.dense,8,O,baseline,7,0.0995291605591774,0.12032476365566254,0.023094168305397032,6.175865840911865,0.9999652624130249,0.1636584609746933,0.4589294493198395,0.7645397424697876,0.0,0.00011606234038481489,0.0005028688290622085,0.005517681408673525,0.012771496362984181,0.09970499873161316,0.12060275673866272
bert.encoder.layer.8.attention.self.query,8,Q,baseline,7,0.0,0.1757453441619873,0.1757453441619873,30.796747970581055,0.9998045921325683,0.04159437268972397,0.20587296187877654,0.5503379225730896,0.0,4.5775849866913634e-05,0.0002349015572690405,0.002111132419668138,0.00903145195916295,0.0,0.14695943295955657
bert.encoder.layer.8.attention.self.value,8,V,baseline,7,0.0,0.13701234012842178,0.13701234012842178,26.695448684692384,0.9998878598213196,0.049995440244674685,0.2663102477788925,0.6670687556266784,0.0,9.331631008535624e-05,0.00045462471898645164,0.0029825469711795448,0.00619275625795126,0.5869791626930236,0.6444135904312134
bert.encoder.layer.9.intermediate.dense,9,FFN1,baseline,7,0.0018467365996912121,0.4098465979099274,0.40875372290611267,93.92621002197265,0.9992838859558105,0.011532375402748585,0.06048591956496239,0.3150857388973236,0.0,7.685683231102302e-05,0.0003389265068108216,0.003961542784236371,0.010696303471922875,0.0017254299717023968,0.3086844563484192
bert.encoder.layer.9.output.dense,9,FFN2,baseline,7,0.10010913014411926,0.12012558877468109,0.02224319539964199,5.958524894714356,0.999968147277832,0.169235959649086,0.4697248041629791,0.7741140246391296,0.0,7.573480324936099e-05,0.00029819579503964633,0.004662824503611773,0.01229399796575308,0.10019225925207138,0.1211781844496727
bert.encoder.layer.9.attention.self.key,9,K,baseline,7,0.0,0.23364507257938386,0.23364507257938386,48.854547119140626,0.9998489737510681,0.030441499128937722,0.20997366309165955,0.6041903972625733,0.0,8.423553736065514e-05,0.0004687825683504343,0.001893432717770338,0.0045451588928699495,0.5869791626930236,0.6849070310592651
bert.encoder.layer.9.attention.output.dense,9,O,baseline,7,0.10010406523942947,0.11974340081214904,0.02182372212409973,5.8701622009277346,0.9999690651893616,0.17167601585388184,0.4740222096443176,0.7796065926551818,0.0,8.292396814795211e-05,0.0003350984217831865,0.005310105311218649,0.013349432125687599,0.10008714348077774,0.12030232846736907
bert.encoder.layer.9.attention.self.query,9,Q,baseline,7,0.0,0.11103211492300033,0.11103211492300033,19.523292541503906,0.9998770356178284,0.05880041420459747,0.25559684336185456,0.6166254878044128,0.0,2.5448125597904436e-05,0.00010859877584152855,0.001127807330340147,0.006055617472156882,0.0,0.09495408833026886
bert.encoder.layer.9.attention.self.value,9,V,baseline,7,0.0,0.1500167578458786,0.1500167578458786,29.268111801147462,0.9998918294906616,0.04965216144919395,0.2720853090286255,0.6703629612922668,0.0,8.959976330515928e-05,0.0005647604411933571,0.0034001175314188003,0.006397995539009571,0.5869791626930236,0.6498914957046509
bert.encoder.layer.10.intermediate.dense,10,FFN1,baseline,7,0.0009576164884492755,0.37229058146476746,0.3716893196105957,78.26803588867188,0.9993513226509094,0.013412452861666679,0.06654024422168732,0.33623115420341493,0.0,5.31889614649117e-05,0.00017344825901091098,0.003372106654569507,0.011761931143701077,0.0008251614170148968,0.2808214008808136
bert.encoder.layer.10.output.dense,10,FFN2,baseline,7,0.10004521757364274,0.12002152055501938,0.02219694182276726,5.9423212051391605,0.999968147277832,0.16949934661388397,0.4709902942180634,0.774371075630188,0.0,5.932201383984648e-05,0.00017803354712668805,0.005523989803623408,0.012729290314018727,0.09989963173866272,0.1214111328125
bert.encoder.layer.10.attention.self.key,10,K,baseline,7,0.0,0.2327633559703827,0.2327633559703827,47.09932861328125,0.9998543381690979,0.030584508553147316,0.21520585119724273,0.6149782776832581,0.0,5.538556433748454e-05,0.00036143453908152876,0.0013795901439152658,0.0036557425279170274,0.5869791626930236,0.6838826537132263
bert.encoder.layer.10.attention.output.dense,10,O,baseline,7,0.10016399770975112,0.12127675265073776,0.023462915420532228,6.333700847625733,0.9999638438224793,0.15954120755195617,0.4464030504226685,0.7504262447357177,0.0,7.565302221337333e-05,0.00021742110839113594,0.005660386476665735,0.014546371437609196,0.10011766403913498,0.12256978452205658
bert.encoder.layer.10.attention.self.query,10,Q,baseline,7,0.0,0.13728952407836914,0.13728952407836914,23.988440322875977,0.9998558521270752,0.04866430312395096,0.23014765977859497,0.5890493392944336,0.0,1.791040867828997e-05,5.650004677590914e-05,0.001221546164015308,0.004083700198680163,0.0,0.13216993510723113
bert.encoder.layer.10.attention.self.value,10,V,baseline,7,0.0,0.16567394733428956,0.16567394733428956,31.68744812011719,0.9998846173286438,0.04467173591256142,0.2578819453716278,0.6643275380134582,0.0,7.529209033236839e-05,0.0005377326218876987,0.0026427006348967554,0.0041703070979565385,0.5869791626930236,0.6562093257904053
bert.encoder.layer.11.intermediate.dense,11,FFN1,baseline,7,0.0005994548439048231,0.2507779985666275,0.2503286600112915,45.29805221557617,0.9996803760528564,0.022385843470692633,0.10309101641178131,0.4430029273033142,0.0,2.8100191047997215e-05,4.482901204028167e-05,0.003908880520612001,0.009244263917207719,0.0006437513628043234,0.21756312549114226
bert.encoder.layer.11.output.dense,11,FFN2,baseline,7,0.09990270882844925,0.12200513035058975,0.024555647373199464,6.612910556793213,0.9999630928039551,0.1521098107099533,0.41393561363220216,0.7011142849922181,0.0,4.342210813774727e-05,6.094746640883386e-05,0.005705442056932952,0.012604895979166031,0.0999386265873909,0.12205810695886612
bert.encoder.layer.11.attention.self.key,11,K,baseline,7,0.0,0.2241750329732895,0.2241750329732895,45.14254150390625,0.9998690128326416,0.03215332627296448,0.23093772530555726,0.6436796426773072,0.0,5.5745615100022405e-05,0.0002878519590012729,0.0010823394870385528,0.002769884536974132,0.5869791626930236,0.68079833984375
bert.encoder.layer.11.attention.output.dense,11,O,baseline,7,0.10001328140497208,0.12146525532007217,0.023835864663124085,6.428077316284179,0.999963903427124,0.1566315472126007,0.4323854625225067,0.735231876373291,0.0,4.823376657441259e-05,7.78878282289952e-05,0.006356065033469349,0.01575335841625929,0.09985046535730362,0.12203470915555954
bert.encoder.layer.11.attention.self.query,11,Q,baseline,7,0.0,0.17607712745666504,0.17607712745666504,30.095662307739257,0.9998679399490357,0.039421935379505155,0.22773060202598572,0.6173618316650391,0.0,9.530025818094145e-06,1.967199641512707e-05,0.0009508570554316975,0.004453381197527051,0.0,0.15258551836013795
bert.encoder.layer.11.attention.self.value,11,V,baseline,7,0.0,0.14890698194503785,0.14890698194503785,31.564736938476564,0.9998961091041565,0.04910072088241577,0.2824237048625946,0.6860704541206359,0.0,6.285274139372632e-05,0.000503103097435087,0.0016652118880301713,0.005758420936763287,0.5869791626930236,0.6490342855453491
bert.encoder.layer.0.intermediate.dense,0,FFN1,nm_thres_cal,7,0.0006187827792018652,0.6064281702041626,0.606184446811676,240.8234649658203,0.9992397546768188,0.004608430806547404,0.03845092430710793,0.26397933065891266,0.0,0.00013889685942558572,0.0004733723297249526,0.00170078199589625,0.0035040949005633593,0.0007108900346793235,0.7291436314582824
bert.encoder.layer.0.output.dense,0,FFN2,nm_thres_cal,7,0.09927303642034531,0.11917027235031127,0.022090337797999383,6.024872970581055,0.9999683260917663,0.16752687394618987,0.46727176308631896,0.7718531131744385,0.0,8.902431145543232e-05,0.0003077601519180462,0.001851786207407713,0.006358709698542952,0.09961581826210023,0.12059089094400406
bert.encoder.layer.0.attention.self.key,0,K,nm_thres_cal,7,0.0,0.10726149082183838,0.10726149082183838,22.54852867126465,0.999875521659851,0.055916187912225725,0.24926289021968842,0.6257576823234559,0.0,6.35790558590088e-05,0.00018689169082790612,0.000706870126305148,0.0014310539234429597,0.5869791626930236,0.6326721429824829
bert.encoder.layer.0.attention.output.dense,0,O,nm_thres_cal,7,0.100245401263237,0.12005552798509597,0.022016939520835877,6.1422124862670895,0.9999675989151001,0.16553907990455627,0.4633802056312561,0.7686394810676574,0.0,0.00013931245630374178,0.0004707773507107049,0.002969012106768787,0.01946929022669792,0.1002010777592659,0.12093234658241273
bert.encoder.layer.0.attention.self.query,0,Q,nm_thres_cal,7,0.0,0.07481726855039597,0.07481726855039597,16.11605339050293,0.9998620271682739,0.06567157953977584,0.23438770771026612,0.5763915657997132,0.0,4.27157421654556e-05,0.00014393731980817394,0.0007034029811620712,0.0017306961817666888,0.0,0.09502088874578477
bert.encoder.layer.0.attention.self.value,0,V,nm_thres_cal,7,0.0,0.08470293879508972,0.08470293879508972,19.022856521606446,0.9998831152915955,0.0659388855099678,0.26676802039146424,0.6373112082481385,0.0,0.00011833491007564589,0.00036232621059753003,0.0012948643765412272,0.0030014022486284375,0.5869791626930236,0.623974597454071
bert.encoder.layer.1.intermediate.dense,1,FFN1,nm_thres_cal,7,0.000800269260071218,0.5663638353347779,0.5660170435905456,198.739453125,0.9991662621498107,0.005639704689383507,0.042040642350912094,0.2634709507226944,0.0,0.0001478126214351505,0.0004946793371345848,0.001993496040813625,0.005342661635950208,0.0011594136711210012,0.6844618916511536
bert.encoder.layer.1.output.dense,1,FFN2,nm_thres_cal,7,0.09989613741636276,0.12008293122053146,0.022427202388644218,6.144142436981201,0.999967360496521,0.16460361182689667,0.4612851500511169,0.769666850566864,0.0,0.00010840563481906429,0.00037952584680169823,0.0022265783976763488,0.007942025549709797,0.10014479011297225,0.1231564000248909
bert.encoder.layer.1.attention.self.key,1,K,nm_thres_cal,7,0.0,0.13914317786693572,0.13914317786693572,28.441874313354493,0.9998605608940124,0.04672444611787796,0.23229916393756866,0.6037028551101684,0.0,7.66357421525754e-05,0.0002518455614335835,0.0010812788968905807,0.002586827194318175,0.5869791626930236,0.645892333984375
bert.encoder.layer.1.attention.output.dense,1,O,nm_thres_cal,7,0.10017154961824418,0.11980341225862504,0.02181709110736847,6.166890430450439,0.9999679565429688,0.16460810601711273,0.46165114641189575,0.7688602805137634,0.0,0.00013805506023345515,0.0004864996124524623,0.0033091943943873046,0.01730053825303912,0.1000542551279068,0.12133416086435318
bert.encoder.layer.1.attention.self.query,1,Q,nm_thres_cal,7,0.0,0.11575046181678772,0.11575046181678772,22.38926429748535,0.9998451113700867,0.050319303572177884,0.215326526761055,0.572338092327118,0.0,5.494319557328708e-05,0.00020585346210282295,0.0010412057279609143,0.003022313257679343,0.0,0.12719184458255767
bert.encoder.layer.1.attention.self.value,1,V,nm_thres_cal,7,0.0,0.11484376043081283,0.11484376043081283,24.604581451416017,0.9998681306838989,0.05406393706798553,0.24074009656906128,0.6086346983909607,0.0,0.00010807233193190768,0.0003414247097680345,0.0018721792148426175,0.005626907851547003,0.5869791626930236,0.6374257445335388
bert.encoder.layer.2.intermediate.dense,2,FFN1,nm_thres_cal,7,0.0016521408222615718,0.5116727590560913,0.5108650267124176,149.26681518554688,0.9993075728416443,0.007271226588636636,0.049025865644216536,0.294236296415329,0.0,0.0001304156772675924,0.00045078960829414427,0.002328436356037855,0.004656760627403856,0.00230094064027071,0.5856447100639344
bert.encoder.layer.2.output.dense,2,FFN2,nm_thres_cal,7,0.09979561418294906,0.1241561308503151,0.027061118558049203,7.920119571685791,0.9999479055404663,0.13562575876712799,0.41857830286026,0.7316606044769287,0.0,0.00012366651935735717,0.0005570776062086225,0.004271017643623054,0.02514273626729846,0.09999389797449112,0.12964071035385133
bert.encoder.layer.2.attention.self.key,2,K,nm_thres_cal,7,0.0,0.16780301332473754,0.16780301332473754,31.97765197753906,0.9998582005500793,0.04286479279398918,0.22676409780979156,0.6013733148574829,0.0,6.64245875668712e-05,0.0002428676059935242,0.0009729921002872288,0.002520329412072897,0.5869791626930236,0.6595214962959289
bert.encoder.layer.2.attention.output.dense,2,O,nm_thres_cal,7,0.09968973696231842,0.12083401083946228,0.02348545640707016,6.622497272491455,0.9999635696411133,0.15527523756027223,0.4470344841480255,0.7533087253570556,0.0,0.00013155755295883863,0.00048434839700348673,0.003987647662870586,0.016737226769328116,0.0997500941157341,0.12473890483379364
bert.encoder.layer.2.attention.self.query,2,Q,nm_thres_cal,7,0.0,0.24807289540767669,0.24807289540767669,28.720155334472658,0.9998262166976929,0.03814864307641983,0.1870064526796341,0.5147062182426453,0.0,4.6674183249706405e-05,0.00017844072135630995,0.0008775377238634974,0.003067000722512603,0.0,0.20457424521446227
bert.encoder.layer.2.attention.self.value,2,V,nm_thres_cal,7,0.0,0.1298580840229988,0.1298580840229988,27.535889434814454,0.9998846292495728,0.04801457822322845,0.2540030121803284,0.6513745188713074,0.0,0.00011334314913256094,0.0003953042032662779,0.0022704115137457846,0.004580809688195586,0.5869791626930236,0.6440796017646789
bert.encoder.layer.3.intermediate.dense,3,FFN1,nm_thres_cal,7,0.0030657515861094,0.491359144449234,0.4897980928421021,204.49309692382812,0.9994304537773132,0.008009367249906063,0.05439872816205025,0.3270411193370819,0.0,0.00011540808191057295,0.00047572864568792286,0.002415592328179628,0.004931528773158789,0.0037683275528252124,0.5258801937103271
bert.encoder.layer.3.output.dense,3,FFN2,nm_thres_cal,7,0.10030892342329026,0.12182962745428086,0.023919912055134773,6.660943126678466,0.9999619245529174,0.15351994931697846,0.44289188385009765,0.752557122707367,0.0,0.00010993055038852618,0.00045099903945811093,0.003526492533273995,0.012490687239915133,0.09997558742761611,0.12406378984451294
bert.encoder.layer.3.attention.self.key,3,K,nm_thres_cal,7,0.0,0.14069755673408507,0.14069755673408507,27.62429275512695,0.9998610973358154,0.04549390822649002,0.2281946510076523,0.5989194273948669,0.0,7.067201950121671e-05,0.0002567027695477009,0.0009614975308068097,0.0016629787161946297,0.5869791626930236,0.6469814896583557
bert.encoder.layer.3.attention.output.dense,3,O,nm_thres_cal,7,0.09988576024770737,0.13210401833057403,0.03579456806182861,11.617150688171387,0.9999070882797241,0.0995873361825943,0.36754520535469054,0.6914462327957154,0.0,0.00018247374682687223,0.0010542793781496585,0.006247796304523945,0.04612820446491241,0.10009562224149704,0.140118071436882
bert.encoder.layer.3.attention.self.query,3,Q,nm_thres_cal,7,0.0,0.09698953330516816,0.09698953330516816,17.35313949584961,0.9998787403106689,0.06264350712299346,0.2565286159515381,0.6228890895843506,0.0,3.711484496307094e-05,0.0001459359482396394,0.0006642140331678092,0.00180079466663301,0.0,0.1244998499751091
bert.encoder.layer.3.attention.self.value,3,V,nm_thres_cal,7,0.0,0.1117533266544342,0.1117533266544342,24.309785079956054,0.9998908758163452,0.05500312820076943,0.26824254989624025,0.6552815198898315,0.0,0.000101578286557924,0.0004435881332028657,0.0023051606258377433,0.003373121563345194,0.5869791626930236,0.6368513345718384
