layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,x_absmax,x_p99,d_absmax,d_p99,BL_mean,BL_p99,BL_hit_ratio,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs
3,O,0.913671875,0.086328125,7.971831655595451e-06,1.6777426935732365e-05,0.0005207432666793465,1.0,0.0976334061473608,0.0,3.559602212905884,0.9100968718528748,0.011755662597715854,0.00019245923322159798,1.0,1.0,0.0,,,,,,,,,,,,,
3,Q,0.973828125,0.026171875,3.420696612010943e-06,6.232261657714843e-05,0.0002192714426200837,1.0,0.07715351860970258,0.0,14.901902961730958,1.760460877418518,0.001428056787699461,2.662635233718902e-05,1.0,1.0,0.0,,,,,,,,,,,,,
3,V,0.928125,0.071875,7.341214950429276e-06,2.6737665757536887e-05,0.0005181441316381097,1.0,0.19491901695728303,0.0,14.901902961730958,1.760460877418518,0.0023316972889006137,7.141794631024823e-05,1.0,1.0,0.0,,,,,,,,,,,,,
4,FFN1,0.97734375,0.02265625,2.5484284378762824e-06,4.150401800870895e-05,0.0002940595673862845,1.0,-0.005756943533197045,0.0,102.34110107421876,2.1802327632904053,0.003518912335857749,2.5787587583181447e-05,1.0,1.0,0.0,,,,,,,,,,,,,
4,FFN2,0.981640625,0.018359375,2.4515391487511804e-06,5.670711398124695e-05,0.0002492020750651136,1.0,0.006639452371746302,0.0,17.670578384399413,0.6420928716659546,0.0048817668575793505,0.00016871193365659566,1.0,1.0,0.0,,,,,,,,,,,,,
4,K,0.974609375,0.025390625,3.308270788693335e-06,4.954217001795769e-05,0.00021448407205753027,1.0,0.015137368813157082,0.0,13.251548957824706,1.7612874507904053,0.0017635561292991043,3.6650521360570564e-05,1.0,1.0,0.0,,,,,,,,,,,,,
4,O,0.932421875,0.067578125,6.334668069030158e-06,1.4450866729021072e-05,0.0004709759028628469,1.0,0.060925754625350236,0.0,3.5561508655548097,0.8644404172897339,0.009447897784411907,0.00020087455050088465,1.0,1.0,0.0,,,,,,,,,,,,,
4,Q,0.980859375,0.019140625,2.4213778488046956e-06,5.3365156054496766e-05,0.0002243116730824113,1.0,0.026552661415189506,0.0,13.251548957824706,1.7612874507904053,0.0016679806169122458,2.8220707463333383e-05,1.0,1.0,0.0,,,,,,,,,,,,,
4,V,0.95234375,0.04765625,5.492199989021174e-06,4.9627572298049924e-05,0.00037715609651058914,1.0,0.03400540528818965,0.0,13.251548957824706,1.7612874507904053,0.002895586518570781,5.98797487327829e-05,1.0,1.0,0.0,,,,,,,,,,,,,
5,FFN1,0.96953125,0.03046875,3.6580143842002145e-06,2.9590725898742675e-05,0.00036796230706386267,1.0,0.1411143012344837,0.0,93.2990707397461,2.149828481674194,0.004124844446778297,2.7710640642908403e-05,1.0,1.0,0.0,,,,,,,,,,,,,
5,FFN2,0.976953125,0.023046875,3.411924626561813e-06,8.266977965831757e-05,0.0002945760963484645,1.0,0.003741220757365227,0.0,9.670022583007812,0.6216042995452881,0.004438685579225421,0.000177186171640642,1.0,1.0,0.0,,,,,,,,,,,,,
5,K,0.977734375,0.022265625,3.235957683500601e-06,8.053481578826905e-05,0.0001965218660188839,1.0,-0.0010591843631118536,0.0,14.66321029663086,1.7731584787368775,0.0015181143768131732,3.677416534628719e-05,1.0,1.0,0.0,,,,,,,,,,,,,
5,O,0.932421875,0.067578125,6.673428924841574e-06,2.582259476184845e-05,0.00047955731861293316,1.0,0.06276144459843636,0.0,3.7311927318572997,0.887463104724884,0.008538342826068402,0.00022010636748746038,1.0,1.0,0.0,,,,,,,,,,,,,
5,Q,0.975390625,0.024609375,3.314734067316749e-06,6.30706548690796e-05,0.00020194671233184636,1.0,0.029610900580883025,0.0,14.66321029663086,1.7731584787368775,0.0018945412011817098,2.675659634405747e-05,1.0,1.0,0.0,,,,,,,,,,,,,
5,V,0.9578125,0.0421875,4.737481958727585e-06,3.5479897633194923e-05,0.0004108660097699612,1.0,0.09074110686779022,0.0,14.66321029663086,1.7731584787368775,0.0026338220573961734,6.84342157910578e-05,1.0,1.0,0.0,,,,,,,,,,,,,
6,FFN1,0.966015625,0.033984375,4.0395098039880395e-06,2.8496629238361492e-05,0.0004114406299777329,1.0,-0.09249319136142731,0.0,92.1873764038086,2.142119550704956,0.003996543539687991,2.9148850444471464e-05,1.0,1.0,0.0,,,,,,,,,,,,,
6,FFN2,0.975390625,0.024609375,3.485081015242031e-06,7.211696356534958e-05,0.00029138444224372504,1.0,-0.006630878895521164,0.0,7.588697624206543,0.6041085124015808,0.005126441270112992,0.00018551360699348152,1.0,1.0,0.0,,,,,,,,,,,,,
6,K,0.974609375,0.025390625,3.871111130138161e-06,9.39246267080307e-05,0.00022085146338213235,1.0,0.048791198432445525,0.0,15.717344665527344,1.8196179389953613,0.0013743443880230189,3.590425476431847e-05,1.0,1.0,0.0,,,,,,,,,,,,,
6,O,0.941015625,0.058984375,5.65737800570787e-06,1.5060324221849441e-05,0.0005405808158684521,1.0,0.07140688002109527,0.0,3.54105806350708,0.8644840359687805,0.007923701964318752,0.00021900671999901532,1.0,1.0,0.0,,,,,,,,,,,,,
6,Q,0.976171875,0.023828125,3.2829259907884987e-06,6.182268261909485e-05,0.00023582763969898224,1.0,0.07682950105518102,0.0,15.717344665527344,1.8196179389953613,0.0021103614708408713,2.5633936456870287e-05,1.0,1.0,0.0,,,,,,,,,,,,,
6,V,0.948828125,0.051171875,5.356018118618522e-06,1.8450804054737092e-05,0.000501232041278854,1.0,0.1094755358994007,0.0,15.717344665527344,1.8196179389953613,0.002929865289479494,6.592292484128848e-05,1.0,1.0,0.0,,,,,,,,,,,,,
7,FFN1,0.96328125,0.03671875,4.703387003246462e-06,4.711635410785675e-05,0.0004017480998300016,1.0,0.07216405477374792,0.0,91.70956878662109,2.1339535236358644,0.0046559680253267285,2.7442979990155437e-05,1.0,1.0,0.0,,,,,,,,,,,,,
7,FFN2,0.975,0.025,3.355744411237538e-06,5.344673991203308e-05,0.00033298258786089717,1.0,0.09856649665161968,0.0,8.10829563140869,0.6165951609611511,0.005887017957866192,0.00018201565253548325,1.0,1.0,0.0,,,,,,,,,,,,,
7,K,0.97734375,0.02265625,3.297011789982207e-06,8.053705096244812e-05,0.00020524434512481093,1.0,-0.004746559634804725,0.0,16.267181396484375,1.865732765197754,0.0019380661891773344,3.0471564241452142e-05,1.0,1.0,0.0,,,,,,,,,,,,,
7,O,0.94375,0.05625,5.548941499000648e-06,3.499966114759445e-05,0.0005186828668229282,1.0,0.05625690557062626,0.0,3.171392631530762,0.8654423952102661,0.006187046039849519,0.00021185030054766686,1.0,1.0,0.0,,,,,,,,,,,,,
7,Q,0.98203125,0.01796875,2.520482621548581e-06,8.337199687957764e-05,0.00020760075422003864,1.0,0.009644562285393477,0.0,16.267181396484375,1.865732765197754,0.0020301494281738997,1.908452468342148e-05,1.0,1.0,0.0,,,,,,,,,,,,,
7,V,0.9453125,0.0546875,5.603503632300999e-06,1.5420489944517612e-05,0.0005397432716563344,1.0,0.15287927836179732,0.1512382745742798,16.267181396484375,1.865732765197754,0.0030088530387729407,6.853307277197019e-05,1.0,1.0,0.0,,,,,,,,,,,,,
