layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
7,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005123996641486883,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06640625,0.080859375,0.10606038263067603,1.0,0.0,0.0,0.01724334661848843,0.0,0.0011138743575429544,0.8361791878938675,0.9935699462890625,0.0,0.0,1.0,0.0,0.0,0.0,0.0064300537109375,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020675912674050778,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13046875,0.071875,0.05952641636831686,1.0,0.0,0.0,0.024314723361749203,0.0,0.000638034613803029,0.6176323354244232,0.9938507080078125,0.0,0.0,1.0,0.0,0.0,0.0,0.0061492919921875,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000504056946374476,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.083984375,0.087890625,0.06897824609186501,1.0,0.0,0.0,-0.02294465573504567,0.0,0.0008167584659531712,0.779166966676712,0.9937625461154515,0.0,0.0,1.0,0.0,0.0,0.0,0.006237453884548611,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038067609420977533,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.123046875,0.087890625,0.03684341309126467,1.0,0.0,0.0,-0.013800643011927604,0.0,0.0005327319726347923,0.7316567838191986,0.9940960354275173,0.0,0.0,1.0,0.0,0.0,0.0,0.005903964572482638,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003179940627887845,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1203125,0.06015625,0.09173817599657923,1.0,0.0,0.0,-0.01185988076031208,0.0,0.0009588038898073137,0.7886690050363541,0.995060814751519,0.0,0.0,1.0,0.0,0.0,0.0,0.004939185248480903,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002628584043122828,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12109375,0.06875,0.06446542829507962,1.0,0.0,0.0,0.03565456792712211,0.0,0.0006878626649267971,0.7601628601551056,0.9937961154513889,0.0,0.0,1.0,0.0,0.0,0.0,0.00620388454861111,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000550582492724061,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08046875,0.082421875,0.11393765527755022,1.0,0.0,0.0,-0.001042475737631321,0.0,0.0009354565045214258,0.6841466099023819,0.9936031765407985,0.0,0.0,1.0,0.0,0.0,0.0,0.00639682345920139,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002898225735407323,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.125,0.0703125,0.05086065893992782,1.0,0.0,0.0,0.030335190042387696,0.0,0.0006221341915079393,0.6746445596218109,0.9938642713758681,0.0,0.0,1.0,0.0,0.0,0.0,0.006135728624131945,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004969261644873768,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0859375,0.0796875,0.0937490286771208,1.0,0.0,0.0,-0.04893829710781574,0.0,0.0009810154471779243,0.7791669636964798,0.9936153835720486,0.0,0.0,1.0,0.0,0.0,0.0,0.006384616427951388,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003518208279274404,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.126171875,0.0828125,0.04249655941966921,1.0,0.0,0.0,-0.016513007786124946,0.0,0.0005944128963164986,0.7411588132381439,0.9940064324273002,0.0,0.0,1.0,0.0,0.0,0.0,0.0059935675726996525,1.0,0.0,0.0,0.0,0.0,0.0,1.0
