step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,x_absmax,x_p99,d_absmax,d_p99,BL_mean,BL_p99,BL_hit_ratio,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs
0,tiki,10,V,bert.encoder.layer.10.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005178406718187034,1.0,0.0,0.0,27.268165588378906,1.8642425537109375,0.00222818274050951,9.548701927997172e-05,1.0,1.0,0.0,0.4609375,0.279296875,0.0013447538949549198,1.0,0.0,0.0,0.022690340876579285,0.0,0.0001192136769532226,0.190040722489357,0.9982418484157987,0.0,0.0
0,tiki,10,O,bert.encoder.layer.10.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0006010287324897945,1.0,0.0,0.0,2.749337911605835,0.7278808355331421,0.008095535449683666,8.27663898235187e-05,1.0,1.0,0.0,0.47265625,0.30859375,0.001163353445008397,1.0,0.0,0.0,0.12774085998535156,0.0,0.00011945530422963202,0.23755088448524475,0.9982113308376737,0.0,0.0
0,tiki,10,FFN1,bert.encoder.layer.10.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003379100817255676,1.0,0.0,0.0,51.22551727294922,2.0646512508392334,0.005175287835299969,1.1172214726684615e-05,1.0,1.0,0.0,0.650390625,0.212890625,0.0007561179809272289,1.0,0.0,0.0,-0.08460244536399841,0.0,0.00012054272519890219,0.23755088448524475,0.9982172648111979,0.0,0.0
0,tiki,10,FFN2,bert.encoder.layer.10.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.000347883440554142,1.0,0.0,0.0,137.53245544433594,0.5359041094779968,0.007127006072551012,7.429365359712392e-05,1.0,1.0,0.0,0.615234375,0.234375,0.0008182061137631536,1.0,0.0,0.0,-0.01105450838804245,0.0,9.2269794549793e-05,0.23755088448524475,0.9986385769314237,0.0,0.0
0,tiki,11,Q,bert.encoder.layer.11.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00026124698342755437,1.0,0.0,0.0,31.800477981567383,1.8405804634094238,0.001950435689650476,3.5081452551821712e-06,1.0,1.0,0.0,0.806640625,0.12890625,0.0003800061531364918,1.0,0.0,0.0,-0.014246121980249882,0.0,0.00012670474825426936,0.23755088448524475,0.9981265597873263,0.0,0.0
0,tiki,11,K,bert.encoder.layer.11.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00027408229652792215,1.0,0.0,0.0,31.800477981567383,1.8405804634094238,0.0026004670653492212,3.5665354516822845e-05,1.0,1.0,0.0,0.67578125,0.19140625,0.0006829736521467566,1.0,0.0,0.0,0.026988092809915543,0.0,0.00011913310299860314,0.190040722489357,0.9982045491536459,0.0,0.0
0,tiki,11,V,bert.encoder.layer.11.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00044991483446210623,1.0,0.0,0.0,31.800477981567383,1.8405804634094238,0.002828227123245597,0.00011066377919632941,1.0,1.0,0.0,0.603515625,0.23828125,0.0008569133933633566,1.0,0.0,0.0,-0.04865409806370735,0.0,0.00012380497355479747,0.23755088448524475,0.9981909857855903,0.0,0.0
0,tiki,11,O,bert.encoder.layer.11.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0004581614048220217,1.0,0.0,0.0,4.081592559814453,0.7882566452026367,0.007899894379079342,8.287787932204083e-05,1.0,1.0,0.0,0.6015625,0.234375,0.0008726778323762119,1.0,0.0,0.0,-0.0015806934097781777,0.0,0.00011800537322415039,0.190040722489357,0.9982333713107638,0.0,0.0
0,tiki,11,FFN1,bert.encoder.layer.11.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00044444913510233164,1.0,0.0,0.0,41.74715042114258,1.921722412109375,0.004530704580247402,7.286141681106528e-06,1.0,1.0,0.0,0.68359375,0.181640625,0.0006859769346192479,1.0,0.0,0.0,0.04234560579061508,0.0,0.00012420772691257298,0.23755088448524475,0.99817869398329,0.0,0.0
0,tiki,11,FFN2,bert.encoder.layer.11.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003434380632825196,1.0,0.0,0.0,9.677202224731445,0.5516123175621033,0.00583692966029048,1.7649750589043833e-05,1.0,1.0,0.0,0.611328125,0.193359375,0.0009695722255855799,1.0,0.0,0.0,-0.018010282889008522,0.0,9.299470548285171e-05,0.23755088448524475,0.9986305236816406,0.0,0.0
1,tiki,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002173855755245313,1.0,0.0,0.0,12.348464012145996,1.553436279296875,0.0010421335464343429,2.7030700948671438e-05,1.0,1.0,0.0,0.0,0.017578125,0.1408231407403946,1.0,0.0,0.0,-0.045573342591524124,0.0,0.00046098619350232184,0.7126526832580566,0.9959242078993056,0.0,0.0
1,tiki,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00018994594574905932,1.0,0.0,0.0,12.348464012145996,1.553436279296875,0.001090413541533053,2.9062677640467882e-05,1.0,1.0,0.0,0.0,0.009765625,0.14878733456134796,1.0,0.0,0.0,-0.05124696344137192,0.0,0.0005503159482032061,0.8076730370521545,0.9958462185329862,0.0,0.0
1,tiki,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0004244712181389332,1.0,0.0,0.0,12.348464012145996,1.553436279296875,0.0021197209134697914,5.7337987527716905e-05,1.0,1.0,0.0,0.0,0.015625,0.17633658647537231,1.0,0.0,0.0,-0.016913166269659996,0.0,0.0004766129713971168,0.9026933908462524,0.9958224826388888,0.0,0.0
1,tiki,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0004898917977698147,1.0,0.0,0.0,2.4698996543884277,0.6490346193313599,0.005314966198056936,0.00019184396660421044,1.0,1.0,0.0,0.0,0.005859375,0.14534294605255127,1.0,0.0,0.0,-0.007453865837305784,0.0,0.00040661520324647427,0.5701221823692322,0.995941162109375,0.0,0.0
1,tiki,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00029454848845489323,1.0,0.0,0.0,64.250732421875,2.9654853343963623,0.006084976717829704,1.8683576854527928e-05,1.0,1.0,0.0,0.0,0.072265625,0.03307477384805679,1.0,0.0,0.0,0.015594355762004852,0.0,0.00027960832812823355,0.42759162187576294,0.996236589219835,0.0,0.0
1,tiki,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002452102489769459,1.0,0.0,0.0,10.582842826843262,1.3649718761444092,0.005117256660014391,0.00013098563067615032,1.0,1.0,0.0,0.0,0.052734375,0.04431851953268051,1.0,0.0,0.0,0.10429894179105759,0.0,0.000204596362891607,0.33257126808166504,0.9971902635362413,0.0,0.0
1,tiki,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003727136645466089,1.0,0.0,0.0,9.69743537902832,1.603452205657959,0.0054418970830738544,3.116709922323935e-05,1.0,1.0,0.0,0.0,0.017578125,0.10037410259246826,1.0,0.0,0.0,-0.044894084334373474,0.0,0.000424980535171926,0.6651425361633301,0.9958733452690972,0.0,0.0
1,tiki,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002700196055229753,1.0,0.0,0.0,9.69743537902832,1.603452205657959,0.005473716650158167,3.2541203836444765e-05,1.0,1.0,0.0,0.0,0.01171875,0.11993634700775146,1.0,0.0,0.0,0.03913183882832527,0.0,0.0004575226630549878,0.8076730370521545,0.9959174262152778,0.0,0.0
1,tiki,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00048477412201464176,1.0,0.0,0.0,9.69743537902832,1.603452205657959,0.011634616181254387,4.836940570385195e-05,1.0,1.0,0.0,0.0,0.013671875,0.13827936351299286,1.0,0.0,0.0,-0.07630068063735962,0.0,0.00046453039976768196,0.7126526832580566,0.9958784315321181,0.0,0.0
1,tiki,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0004893820150755346,1.0,0.0,0.0,2.9814109802246094,0.7608897686004639,0.00530338054522872,0.00019292788056191057,1.0,1.0,0.0,0.0,0.009765625,0.12393267452716827,1.0,0.0,0.0,-0.05815020576119423,0.0,0.0005895437207072973,0.9977138042449951,0.9959055582682291,0.0,0.0
1,tiki,1,FFN1,bert.encoder.layer.1.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002749495906755328,1.0,0.0,0.0,62.65934753417969,2.509615421295166,0.00666167214512825,2.1018582629039884e-05,1.0,1.0,0.0,0.0,0.072265625,0.03525950759649277,1.0,0.0,0.0,-0.053184762597084045,0.0,0.00029318092856556177,0.9977138042449951,0.9962035285101997,0.0,0.0
1,tiki,1,FFN2,bert.encoder.layer.1.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00025599339278414845,1.0,0.0,0.0,11.330891609191895,0.8740265965461731,0.0044242306612432,0.00014133800868876278,1.0,1.0,0.0,0.0,0.0390625,0.046936117112636566,1.0,0.0,0.0,0.002862332621589303,0.0,0.0002351649454794824,0.5701221823692322,0.9971478780110677,0.0,0.0
1,tiki,2,Q,bert.encoder.layer.2.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002193180553149432,1.0,0.0,0.0,11.216606140136719,1.7045211791992188,0.002349165501073003,2.233576560684014e-05,1.0,1.0,0.0,0.0,0.0234375,0.09419079124927521,1.0,0.0,0.0,-0.013270975090563297,0.0,0.0004046820104122162,0.8551832437515259,0.9959513346354166,0.0,0.0
1,tiki,2,K,bert.encoder.layer.2.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00020778941689059138,1.0,0.0,0.0,11.216606140136719,1.7045211791992188,0.001310294377617538,2.6496169084566645e-05,1.0,1.0,0.0,0.0,0.01953125,0.11030124127864838,1.0,0.0,0.0,-0.02453322522342205,0.0,0.00041869754204526544,0.8076730370521545,0.9959564208984375,0.0,0.0
1,tiki,2,V,bert.encoder.layer.2.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005346846301108599,1.0,0.0,0.0,11.216606140136719,1.7045211791992188,0.0037745905574411154,5.98277329117991e-05,1.0,1.0,0.0,0.0,0.029296875,0.09202931821346283,1.0,0.0,0.0,0.07255642861127853,0.0,0.00042659154860302806,0.6176323890686035,0.9959581163194444,0.0,0.0
1,tiki,2,O,bert.encoder.layer.2.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005664076888933778,1.0,0.0,0.0,3.2813339233398438,0.9994006156921387,0.0051955571398139,0.00017811944417189807,1.0,1.0,0.0,0.0,0.0234375,0.09940323233604431,1.0,0.0,0.0,0.006562349386513233,0.0,0.00042836362263187766,0.6176323890686035,0.9959479437934028,0.0,0.0
1,tiki,2,FFN1,bert.encoder.layer.2.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002605672343634069,1.0,0.0,0.0,52.12010192871094,2.319138526916504,0.0035194242373108864,2.1260570065351203e-05,1.0,1.0,0.0,0.0,0.064453125,0.03768489882349968,1.0,0.0,0.0,-0.011139251291751862,0.0,0.00029624183662235737,0.42759162187576294,0.9961895412868924,0.0,0.0
1,tiki,2,FFN2,bert.encoder.layer.2.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002714949077926576,1.0,0.0,0.0,67.90599060058594,0.5260317325592041,0.008739328011870384,0.00015211477875709534,1.0,1.0,0.0,0.0,0.046875,0.052162546664476395,1.0,0.0,0.0,-0.020424330607056618,0.0,0.0002327887632418424,0.33257126808166504,0.9970817565917969,0.0,0.0
1,tiki,3,Q,bert.encoder.layer.3.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002152533852495253,1.0,0.0,0.0,14.880796432495117,1.6615464687347412,0.002251902362331748,2.3811990104150027e-05,1.0,1.0,0.0,0.0,0.009765625,0.0960707813501358,1.0,0.0,0.0,0.06274637579917908,0.0,0.000424980535171926,0.760162889957428,0.9959632025824653,0.0,0.0
1,tiki,3,K,bert.encoder.layer.3.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00022350232757162303,1.0,0.0,0.0,14.880796432495117,1.6615464687347412,0.0016130133299157023,2.8922888304805383e-05,1.0,1.0,0.0,0.0,0.025390625,0.08968610316514969,1.0,0.0,0.0,-0.0259901974350214,0.0,0.0003851083747576922,0.6176323890686035,0.9960293240017362,0.0,0.0
1,tiki,3,V,bert.encoder.layer.3.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005607868661172688,1.0,0.0,0.0,14.880796432495117,1.6615464687347412,0.0023335320875048637,6.423571903724223e-05,1.0,1.0,0.0,0.0,0.01171875,0.09531383216381073,1.0,0.0,0.0,-0.06483425945043564,0.0,0.0004675108357332647,0.760162889957428,0.9959394666883681,0.0,0.0
1,tiki,3,O,bert.encoder.layer.3.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005219309823587537,1.0,0.0,0.0,3.21860671043396,0.8025583624839783,0.015131116844713688,0.00018396512314211577,1.0,1.0,0.0,0.0,0.015625,0.08849320560693741,1.0,0.0,0.0,0.009880936704576015,0.0,0.0003548217355273664,0.5701221823692322,0.9960700141059028,0.0,0.0
1,tiki,3,FFN1,bert.encoder.layer.3.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002359092322876677,1.0,0.0,0.0,94.11702728271484,2.240711212158203,0.008985613472759724,2.1406609448604286e-05,1.0,1.0,0.0,0.001953125,0.046875,0.04097943753004074,1.0,0.0,0.0,-0.016261165961623192,0.0,0.00029680575244128704,0.5226119756698608,0.9962073432074653,0.0,0.0
1,tiki,3,FFN2,bert.encoder.layer.3.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002114758244715631,1.0,0.0,0.0,43.761444091796875,0.5721567273139954,0.005218841135501862,0.0001515811018180102,1.0,1.0,0.0,0.0,0.0234375,0.0498124361038208,1.0,0.0,0.0,0.03340533748269081,0.0,0.00023478236107621342,0.380081444978714,0.9970915052625868,0.0,0.0
1,tiki,4,Q,bert.encoder.layer.4.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00021850847406312823,1.0,0.0,0.0,13.2555570602417,1.672766923904419,0.002322596497833729,2.433391273370944e-05,1.0,1.0,0.0,0.0,0.029296875,0.07921788096427917,1.0,0.0,0.0,0.1010206937789917,0.0,0.0003768923052120954,0.5701221823692322,0.9959801567925347,0.0,0.0
1,tiki,4,K,bert.encoder.layer.4.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00018501786689739674,1.0,0.0,0.0,13.2555570602417,1.672766923904419,0.0015978367300704122,3.079884481849149e-05,1.0,1.0,0.0,0.0,0.029296875,0.06450475007295609,1.0,0.0,0.0,-0.04024848714470863,0.0,0.0003660181537270546,0.7126526832580566,0.9960564507378472,0.0,0.0
1,tiki,4,V,bert.encoder.layer.4.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00030823267297819257,1.0,0.0,0.0,13.2555570602417,1.672766923904419,0.0023784253280609846,5.083085488877259e-05,1.0,1.0,0.0,0.0,0.029296875,0.10358566045761108,1.0,0.0,0.0,0.10736119747161865,0.0,0.0004205502918921411,0.6651425361633301,0.9960055881076388,0.0,0.0
1,tiki,4,O,bert.encoder.layer.4.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003856951370835304,1.0,0.0,0.0,3.205460786819458,0.7680018544197083,0.014066243544220924,0.00019683571008499712,1.0,1.0,0.0,0.0,0.01171875,0.10162793844938278,1.0,0.0,0.0,0.027694152668118477,0.0,0.00041483124368824065,0.6176323890686035,0.9959716796875,0.0,0.0
1,tiki,4,FFN1,bert.encoder.layer.4.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002975888201035559,1.0,0.0,0.0,102.4397964477539,2.0946974754333496,0.00436763558536768,2.3667827917961404e-05,1.0,1.0,0.0,0.001953125,0.087890625,0.03332003951072693,1.0,0.0,0.0,0.0012485578190535307,0.0,0.00029646343318745494,0.4751017689704895,0.9961768256293403,0.0,0.0
1,tiki,4,FFN2,bert.encoder.layer.4.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00024224941444117576,1.0,0.0,0.0,11.929831504821777,0.6148664951324463,0.007018588948994875,0.0001630606857361272,1.0,1.0,0.0,0.0,0.033203125,0.057447634637355804,1.0,0.0,0.0,0.045663416385650635,0.0,0.00022576081391889602,0.5226119756698608,0.9971016777886285,0.0,0.0
1,tiki,5,Q,bert.encoder.layer.5.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00016366425552405417,1.0,0.0,0.0,14.789740562438965,1.6681724786758423,0.001429051160812378,2.364435204071924e-05,1.0,1.0,0.0,0.0,0.0234375,0.07650553435087204,1.0,0.0,0.0,0.012149055488407612,0.0,0.000344511354342103,0.4751017689704895,0.9960784912109375,0.0,0.0
1,tiki,5,K,bert.encoder.layer.5.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00016215724463108927,1.0,0.0,0.0,14.789740562438965,1.6681724786758423,0.0010478160111233592,3.0468256227322854e-05,1.0,1.0,0.0,0.0,0.029296875,0.07150614261627197,1.0,0.0,0.0,-0.10515914857387543,0.0,0.000355143885826692,0.5701221823692322,0.9961123996310763,0.0,0.0
1,tiki,5,V,bert.encoder.layer.5.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003924989141523838,1.0,0.0,0.0,14.789740562438965,1.6681724786758423,0.002678503515198827,6.126226799096912e-05,1.0,1.0,0.0,0.0,0.017578125,0.09344640374183655,1.0,0.0,0.0,-0.09014037251472473,0.0,0.0003547412052284926,0.8076730370521545,0.9961056179470487,0.0,0.0
1,tiki,5,O,bert.encoder.layer.5.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00040515378350391984,1.0,0.0,0.0,3.0799741744995117,0.8111501932144165,0.018494265154004097,0.00021763311815448105,1.0,1.0,0.0,0.0,0.013671875,0.10802511870861053,1.0,0.0,0.0,-0.02048974670469761,0.0,0.00044181544217281044,0.8551832437515259,0.9959581163194444,0.0,0.0
1,tiki,5,FFN1,bert.encoder.layer.5.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002791538427118212,1.0,0.0,0.0,93.311767578125,2.0632972717285156,0.006386907305568457,2.561286419222597e-05,1.0,1.0,0.0,0.0,0.0546875,0.039738621562719345,1.0,0.0,0.0,-0.020762834697961807,0.0,0.00029668500064872205,0.5226119756698608,0.9962251451280382,0.0,0.0
1,tiki,5,FFN2,bert.encoder.layer.5.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00023854352184571326,1.0,0.0,0.0,9.335393905639648,0.5849758386611938,0.005203637760132551,0.00017459067748859525,1.0,1.0,0.0,0.0,0.033203125,0.06392192840576172,1.0,0.0,0.0,-0.014216848649084568,0.0,0.00024396496883127838,0.4751017689704895,0.9970809088812934,0.0,0.0
1,tiki,6,Q,bert.encoder.layer.6.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0001779448939487338,1.0,0.0,0.0,16.003307342529297,1.7208681106567383,0.0014292368432506919,2.3268892618943937e-05,1.0,1.0,0.0,0.0,0.037109375,0.06545647978782654,1.0,0.0,0.0,0.03291170299053192,0.0,0.0003371007042005658,0.42759162187576294,0.9960717095269097,0.0,0.0
1,tiki,6,K,bert.encoder.layer.6.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0001606314181117341,1.0,0.0,0.0,16.003307342529297,1.7208681106567383,0.00142294995021075,3.0250288546085358e-05,1.0,1.0,0.0,0.0,0.01953125,0.06679092347621918,1.0,0.0,0.0,-0.0295366533100605,0.0,0.00035538559313863516,0.5226119756698608,0.996063232421875,0.0,0.0
1,tiki,6,V,bert.encoder.layer.6.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00041721880552358925,1.0,0.0,0.0,16.003307342529297,1.7208681106567383,0.003061767900362611,5.865922867087647e-05,1.0,1.0,0.0,0.0,0.02734375,0.08854582160711288,1.0,0.0,0.0,0.03435421362519264,0.0,0.00041112597682513297,0.760162889957428,0.9960293240017362,0.0,0.0
1,tiki,6,O,bert.encoder.layer.6.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0004376560100354254,1.0,0.0,0.0,2.8761799335479736,0.8047959804534912,0.01211334764957428,0.0002184598706662655,1.0,1.0,0.0,0.0,0.00390625,0.1352720558643341,1.0,0.0,0.0,-0.060904160141944885,0.0,0.0005892215413041413,0.9977138042449951,0.9958258734809028,0.0,0.0
1,tiki,6,FFN1,bert.encoder.layer.6.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003604799567256123,1.0,0.0,0.0,92.5964126586914,2.0553603172302246,0.0029057879000902176,2.7750626031775028e-05,1.0,1.0,0.0,0.0,0.068359375,0.04351360723376274,1.0,0.0,0.0,-0.11978039145469666,0.0,0.0002955369418486953,0.5226119756698608,0.9962196350097656,0.0,0.0
1,tiki,6,FFN2,bert.encoder.layer.6.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002814684994518757,1.0,0.0,0.0,7.5867109298706055,0.5593606233596802,0.004344695247709751,0.00018581145559437573,1.0,1.0,0.0,0.0,0.0234375,0.08036774396896362,1.0,0.0,0.0,-0.03528614342212677,0.0,0.00027360740932635963,0.5701221823692322,0.9970139397515191,0.0,0.0
1,tiki,7,Q,bert.encoder.layer.7.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.000199106041691266,1.0,0.0,0.0,16.31993865966797,1.767687201499939,0.001841394230723381,1.7733578715706244e-05,1.0,1.0,0.0,0.0,0.033203125,0.06521552801132202,1.0,0.0,0.0,-0.017689276486635208,0.0,0.00033975893165916204,0.42759162187576294,0.9960276285807291,0.0,0.0
1,tiki,7,K,bert.encoder.layer.7.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00017553844372741878,1.0,0.0,0.0,16.31993865966797,1.767687201499939,0.002084852661937475,2.726571256062016e-05,1.0,1.0,0.0,0.0,0.041015625,0.053490400314331055,1.0,0.0,0.0,-0.04971732199192047,0.0,0.0003291263128630817,0.5226119756698608,0.9960954454210069,0.0,0.0
1,tiki,7,V,bert.encoder.layer.7.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0004807387595064938,1.0,0.0,0.0,16.31993865966797,1.767687201499939,0.0028599051292985678,6.732541078235954e-05,1.0,1.0,0.0,0.0,0.029296875,0.07767920941114426,1.0,0.0,0.0,0.13050465285778046,0.0,0.00038148369640111923,0.6176323890686035,0.9960394965277778,0.0,0.0
1,tiki,7,O,bert.encoder.layer.7.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005088000907562673,1.0,0.0,0.0,4.029445171356201,0.8151602745056152,0.006407974753528833,0.00021639461920130998,1.0,1.0,0.0,0.0,0.021484375,0.13172414898872375,1.0,0.0,0.0,0.013152112253010273,0.0,0.0005139074055477977,0.950203537940979,0.9959275987413194,0.0,0.0
1,tiki,7,FFN1,bert.encoder.layer.7.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00039862707490101457,1.0,0.0,0.0,92.10103607177734,2.0533695220947266,0.003939857706427574,2.659644997038413e-05,1.0,1.0,0.0,0.0,0.0625,0.04152119904756546,1.0,0.0,0.0,-0.03234101086854935,0.0,0.00029481222736649215,0.4751017689704895,0.9962009853786893,0.0,0.0
1,tiki,7,FFN2,bert.encoder.layer.7.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00032035430194810033,1.0,0.0,0.0,7.797016143798828,0.5809794664382935,0.005015193484723568,0.00018218750483356416,1.0,1.0,0.0,0.0,0.009765625,0.09171678125858307,1.0,0.0,0.0,0.001958234468474984,0.0,0.0002783396630547941,0.6176323890686035,0.9970071580674913,0.0,0.0
1,tiki,8,Q,bert.encoder.layer.8.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00022367475321516395,1.0,0.0,0.0,21.548206329345703,1.7694951295852661,0.0015142949996516109,2.3194763343781233e-05,1.0,1.0,0.0,0.0,0.021484375,0.0613706149160862,1.0,0.0,0.0,0.06186770647764206,0.0,0.00033557030837982893,0.4751017689704895,0.9960852728949653,0.0,0.0
1,tiki,8,K,bert.encoder.layer.8.attention.self.key,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00019635219359770417,1.0,0.0,0.0,21.548206329345703,1.7694951295852661,0.0013979787472635508,3.9397567888954654e-05,1.0,1.0,0.0,0.0,0.01171875,0.06347862631082535,1.0,0.0,0.0,-0.010388024151325226,0.0,0.0003521635371726006,0.6651425361633301,0.99609375,0.0,0.0
1,tiki,8,V,bert.encoder.layer.8.attention.self.value,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0005143674788996577,1.0,0.0,0.0,21.548206329345703,1.7694951295852661,0.0031526493839919567,6.489647785201669e-05,1.0,1.0,0.0,0.0,0.017578125,0.11344999074935913,1.0,0.0,0.0,-0.06206916645169258,0.0,0.00048217084258794785,0.7126526832580566,0.9958869086371528,0.0,0.0
1,tiki,8,O,bert.encoder.layer.8.attention.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.00048565928591415286,1.0,0.0,0.0,3.751401662826538,0.8563718795776367,0.0063944715075194836,0.0002180163428420201,1.0,1.0,0.0,0.0,0.00390625,0.13541312515735626,1.0,0.0,0.0,-0.07255783677101135,0.0,0.0003792283241637051,0.42759162187576294,0.9960089789496528,0.0,0.0
1,tiki,8,FFN1,bert.encoder.layer.8.intermediate.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003209039568901062,1.0,0.0,0.0,89.13762664794922,1.996049165725708,0.004788607824593782,2.2241803890210576e-05,1.0,1.0,0.0,0.0,0.064453125,0.043314848095178604,1.0,0.0,0.0,-0.048676714301109314,0.0,0.00028709956677630544,0.5226119756698608,0.9962556627061632,0.0,0.0
1,tiki,8,FFN2,bert.encoder.layer.8.output.dense,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0003538223681971431,1.0,0.0,0.0,16.144264221191406,0.5778717398643494,0.005564386490732431,0.00016226022853516042,1.0,1.0,0.0,0.0,0.029296875,0.11799933761358261,1.0,0.0,0.0,-0.1185029000043869,0.0,0.0003840411955025047,0.9977138042449951,0.9969342549641927,0.0,0.0
1,tiki,9,Q,bert.encoder.layer.9.attention.self.query,0.001,31,0,0,0,1.0,0.0,0.0,0.0,0.0002615193370729685,1.0,0.0,0.0,26.084623336791992,1.8150076866149902,0.002799638081341982,2.0450308511499316e-05,1.0,1.0,0.0,0.0,0.0390625,0.08649691194295883,1.0,0.0,0.0,-0.01602376624941826,0.0,0.0003578825853765011,0.7126526832580566,0.9960598415798612,0.0,0.0
